time_betw_scan_hours,CA,YM,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
1795.000,2.734,6.393,0.220,1.500,4.590,242.000,0.200,0.060
1711.000,2.673,6.187,0.200,0.300,3.800,98.000,2.800,1.330
2973.000,2.710,5.287,0.080,0.500,3.820,254.000,0.900,1.390
861.000,2.606,6.202,0.280,2.700,4.160,226.000,0.600,0.160
1899.000,2.599,5.957,0.230,2.300,4.900,155.000,0.400,0.260
6816.000,2.569,6.452,0.290,0.100,3.690,265.000,1.400,0.140
1391.000,2.770,6.490,0.220,0.600,4.670,93.000,0.300,0.700
11301.000,2.606,6.369,0.230,1.000,4.880,108.000,0.100,0.430
1876.000,2.788,6.037,0.260,0.200,0.480,246.000,4.300,0.950
1294.000,3.106,6.845,0.360,1.800,4.990,127.000,1.600,0.270
1551.000,2.594,6.868,0.210,0.400,3.780,183.000,4.100,0.160
118.000,2.698,6.243,0.290,1.700,4.710,170.000,0.400,0.480
1410.000,2.650,6.050,0.350,0.500,3.910,201.000,2.100,0.640
1892.000,2.634,6.632,0.270,1.400,3.600,187.000,1.100,0.770
2907.000,2.761,6.723,0.340,0.400,4.570,148.000,2.300,0.040
6673.000,2.465,5.409,0.170,0.300,5.170,152.000,1.300,0.640
1267.000,2.308,5.806,0.240,0.000,4.690,105.000,0.600,0.490
1726.000,2.560,5.744,0.310,0.800,5.410,201.000,0.300,0.300
1406.000,2.473,5.420,0.310,0.400,3.640,8.000,0.800,1.970
1472.000,2.644,6.484,0.300,0.700,4.230,255.000,0.800,0.700
2571.000,2.714,7.242,0.240,1.900,3.940,304.000,3.400,0.320
203.000,2.717,5.691,0.200,1.400,2.450,22.000,2.100,1.010
1767.000,2.617,5.339,0.280,0.400,3.570,209.000,0.400,0.550
17473.000,2.854,6.065,0.250,1.200,4.060,167.000,0.300,0.290
1667.000,2.568,6.533,0.330,0.800,4.840,257.000,1.400,0.490
1655.000,2.622,6.387,0.290,0.000,3.540,16.000,3.400,0.910
2368.000,2.470,6.566,0.300,1.700,4.030,205.000,2.100,0.110
2686.000,2.397,6.255,0.200,0.200,4.350,244.000,0.000,0.040
1180.000,2.467,6.164,0.350,0.500,4.960,103.000,0.200,0.070
3568.000,2.848,6.386,0.310,0.100,3.540,277.000,1.400,0.270
1269.000,2.826,6.025,0.250,0.600,3.440,6.000,1.000,0.160
1853.000,2.527,6.146,0.270,0.000,2.810,19.000,0.400,0.910
1557.000,2.600,5.534,0.100,0.600,1.170,38.000,3.500,2.590
1947.000,2.541,5.806,0.230,0.000,3.880,53.000,0.400,0.790
2429.000,2.520,5.962,0.220,0.400,4.760,128.000,0.000,0.190
6082.000,2.672,6.556,0.290,0.700,4.360,204.000,2.100,0.570
1137.000,2.494,6.235,0.270,0.400,3.790,179.000,0.800,0.110
1684.000,2.644,5.929,0.230,0.100,5.800,76.000,0.500,1.660
1558.000,2.219,5.896,0.350,1.500,5.140,78.000,1.300,0.620
1517.000,2.955,6.738,0.270,1.600,4.950,231.000,0.100,0.090
2785.000,2.864,6.042,0.240,1.400,5.140,172.000,0.000,0.060
4521.000,2.417,5.985,0.360,0.700,3.800,94.000,0.300,0.200
208.000,2.270,5.595,0.220,0.900,3.910,96.000,1.400,0.760
4489.000,2.723,6.300,0.250,3.200,4.320,313.000,1.700,0.510
533.000,2.567,5.758,0.240,1.700,4.590,260.000,1.000,0.190
5284.000,2.480,5.695,0.260,0.400,4.180,196.000,0.200,0.190
960.000,2.570,6.403,0.230,0.800,4.400,239.000,0.000,0.220
4.000,2.613,6.809,0.280,1.200,2.860,180.000,2.200,0.080
1676.000,2.674,6.044,0.290,0.100,4.940,83.000,0.000,0.250
151.000,2.490,6.476,0.390,0.300,4.030,283.000,2.900,0.560
1557.000,2.657,6.608,0.170,1.400,1.150,8.000,1.400,1.320
1143.000,2.690,5.729,0.290,0.900,3.990,252.000,1.200,0.310
1461.000,2.669,5.829,0.390,0.300,4.240,1.000,1.100,0.210
1003.000,2.871,6.830,0.270,2.000,3.130,278.000,0.300,0.760
4388.000,2.640,6.178,0.350,0.100,4.670,85.000,0.600,0.660
1663.000,2.420,6.438,0.380,0.900,3.640,325.000,2.600,0.840
1573.000,2.637,5.858,0.350,1.400,4.410,179.000,1.200,0.530
3969.000,2.787,5.708,0.190,1.400,4.670,142.000,0.500,0.340
4033.000,2.710,5.792,0.280,2.100,4.980,186.000,0.300,0.400
1149.000,2.447,5.853,0.310,1.400,3.250,266.000,0.700,0.450
9179.000,2.984,6.773,0.280,0.300,3.790,148.000,0.900,0.080
1038.000,2.414,6.250,0.260,0.400,3.680,147.000,1.900,0.960
1800.000,2.754,6.246,0.180,0.500,4.200,225.000,0.600,0.250
1169.000,2.395,6.033,0.310,1.500,3.560,346.000,0.200,0.860
10150.000,2.461,6.488,0.350,0.200,2.930,6.000,2.200,0.010
4611.000,2.541,6.566,0.330,0.300,3.200,261.000,0.800,0.510
1794.000,2.050,6.781,0.190,0.800,4.280,194.000,3.500,0.300
1959.000,2.610,6.177,0.190,0.700,4.270,170.000,1.000,0.290
4188.000,2.390,5.708,0.250,0.300,5.000,200.000,0.600,0.140
3918.000,3.011,5.919,0.280,0.300,1.420,314.000,1.700,1.780
1840.000,2.678,6.557,0.320,0.700,4.410,227.000,2.300,0.440
1281.000,2.689,5.978,0.130,0.100,3.830,282.000,1.400,0.020
1447.000,2.356,6.152,0.250,0.800,5.130,38.000,0.300,0.230
2728.000,2.471,6.041,0.310,1.400,4.470,88.000,0.200,0.470
118.000,2.543,6.751,0.360,1.000,4.540,293.000,0.800,0.160
976.000,2.510,7.039,0.160,0.400,0.420,206.000,1.200,2.260
2519.000,2.847,6.256,0.280,1.300,4.280,257.000,0.400,0.390
10407.000,2.646,6.366,0.340,0.000,2.330,179.000,2.000,2.540
1603.000,2.473,5.996,0.330,0.400,4.840,75.000,0.800,0.130
1009.000,2.494,6.413,0.260,0.500,4.610,239.000,0.100,0.140
3994.000,2.450,6.477,0.280,0.400,5.050,12.000,0.900,0.030
5759.000,2.649,6.603,0.160,1.600,3.000,51.000,1.300,0.560
5405.000,2.610,5.504,0.140,1.200,3.340,274.000,2.800,0.440
2768.000,2.824,6.403,0.190,0.400,3.670,97.000,1.600,0.690
5398.000,2.670,6.522,0.420,0.200,4.120,347.000,0.800,0.820
4367.000,2.642,6.564,0.220,0.400,3.620,254.000,1.300,0.480
1252.000,2.700,6.165,0.240,0.500,4.070,258.000,1.400,0.190
4313.000,2.769,5.680,0.250,1.200,4.380,130.000,0.900,0.190
3087.000,2.358,5.965,0.310,0.200,0.640,195.000,0.800,2.410
1512.000,2.652,6.866,0.370,2.000,4.830,269.000,0.700,0.340
1626.000,2.593,6.818,0.120,1.000,0.970,8.000,4.600,1.560
2937.000,2.689,6.337,0.280,1.800,3.130,211.000,0.800,0.740
981.000,2.536,6.103,0.340,0.700,3.930,136.000,0.700,0.310
110.000,2.553,5.855,0.210,0.900,5.090,103.000,0.800,0.190
175.000,2.692,5.742,0.350,1.800,4.100,321.000,0.200,0.650
6158.000,2.797,6.243,0.340,1.700,4.610,221.000,0.300,0.390
838.000,2.455,7.085,0.320,1.500,4.410,310.000,1.800,0.830
8661.000,2.650,5.751,0.210,0.200,2.590,63.000,0.900,1.520
1601.000,2.446,5.414,0.230,1.300,5.010,75.000,0.200,0.280
1203.000,2.430,6.401,0.250,2.400,3.730,122.000,0.400,0.160
1811.000,2.546,5.793,0.230,1.000,5.180,60.000,0.600,1.080
1731.000,2.613,6.419,0.230,0.500,4.600,91.000,1.400,0.280
3146.000,2.656,5.696,0.410,0.500,4.260,46.000,0.900,0.230
1653.000,2.538,5.707,0.270,0.800,4.650,20.000,0.200,0.110
1354.000,2.655,6.368,0.290,0.800,4.040,43.000,0.100,0.190
2532.000,2.277,6.304,0.290,1.400,3.640,191.000,0.400,0.330
1973.000,2.294,6.163,0.340,1.600,4.380,316.000,0.100,0.690
2896.000,2.508,6.647,0.140,1.600,4.830,280.000,1.100,0.180
1370.000,2.717,6.319,0.460,0.300,3.710,258.000,0.400,0.160
5151.000,2.347,6.980,0.210,0.100,1.230,25.000,3.500,1.250
1305.000,2.530,6.180,0.290,0.300,5.570,98.000,0.300,0.450
9764.000,2.831,6.326,0.250,1.200,3.910,126.000,1.400,1.630
6029.000,2.725,5.824,0.310,1.000,4.050,228.000,1.400,0.820
1324.000,2.263,5.723,0.280,1.300,4.570,83.000,1.200,0.260
1806.000,2.752,6.670,0.200,1.700,4.550,253.000,1.000,0.780
3863.000,2.760,6.253,0.310,0.000,4.510,245.000,1.000,0.470
727.000,2.452,6.242,0.300,0.600,3.500,113.000,0.000,0.150
1481.000,2.381,6.456,0.240,0.400,4.620,167.000,0.300,0.320
1765.000,2.608,6.674,0.450,2.200,4.340,280.000,0.800,0.180
2549.000,2.700,6.870,0.290,1.000,3.390,274.000,2.400,0.020
2730.000,2.625,5.451,0.300,0.500,4.840,82.000,0.100,0.330
3000.000,2.745,6.260,0.350,0.200,4.480,9.000,0.500,0.040
1835.000,2.442,6.081,0.240,0.900,3.590,142.000,1.100,0.090
1631.000,2.640,5.799,0.180,0.900,4.790,133.000,0.700,0.880
1268.000,2.733,6.216,0.150,1.000,3.400,157.000,1.000,0.140
1777.000,2.586,6.432,0.300,1.900,4.530,147.000,0.800,0.090
20152.000,2.229,5.781,0.320,1.700,4.700,2.000,0.200,0.210
1671.000,2.754,6.080,0.390,0.100,4.360,103.000,0.700,0.190
3919.000,2.883,6.204,0.330,1.300,4.280,14.000,0.000,1.290
1844.000,2.510,5.581,0.250,0.500,4.170,194.000,0.000,1.050
1321.000,2.730,6.153,0.220,0.000,4.120,49.000,2.500,0.580
4206.000,2.681,6.288,0.330,2.600,4.340,240.000,0.200,0.320
1165.000,2.466,5.811,0.300,0.200,3.010,47.000,1.000,0.880
2705.000,2.700,6.833,0.290,1.200,4.760,136.000,1.200,0.100
1414.000,2.852,6.273,0.390,1.800,4.170,274.000,0.200,0.380
1132.000,2.550,6.357,0.250,2.000,4.240,314.000,1.200,0.440
870.000,2.584,5.831,0.310,0.800,3.920,177.000,0.200,0.480
2262.000,2.522,6.103,0.230,0.100,5.050,80.000,0.300,0.320
1525.000,2.520,6.434,0.290,0.600,3.060,94.000,1.800,0.100
1371.000,2.866,6.386,0.210,0.300,2.110,21.000,4.200,1.790
187.000,2.645,5.798,0.280,1.000,3.600,233.000,0.200,0.510
10086.000,2.648,6.858,0.110,0.500,2.300,257.000,5.300,0.880
1487.000,3.064,6.096,0.250,0.900,4.160,92.000,0.000,0.420
1754.000,2.560,6.612,0.330,0.700,4.130,198.000,0.300,0.140
1485.000,2.563,6.315,0.260,0.500,4.520,254.000,0.900,0.030
959.000,2.384,6.909,0.230,0.700,4.810,260.000,1.500,0.100
3103.000,2.500,6.068,0.320,1.600,3.750,151.000,0.000,0.300
10331.000,2.322,6.549,0.460,1.300,4.840,311.000,1.900,0.340
855.000,3.035,6.957,0.240,2.300,3.780,161.000,2.000,0.990
2856.000,2.720,6.403,0.370,1.500,4.270,185.000,0.700,0.120
2831.000,2.620,5.795,0.240,1.200,4.220,34.000,0.500,0.060
5427.000,2.500,6.221,0.210,0.000,4.670,177.000,0.000,0.000
4193.000,2.381,5.761,0.270,0.500,4.210,35.000,0.300,0.360
456.000,2.425,6.407,0.340,0.000,3.010,191.000,1.600,0.330
100.000,2.620,6.182,0.320,2.100,3.830,322.000,0.400,0.240
1571.000,2.439,6.195,0.340,0.800,4.770,59.000,1.100,0.040
1332.000,2.594,5.940,0.230,0.400,3.180,115.000,0.500,0.300
1989.000,2.784,6.146,0.220,0.600,3.270,37.000,2.000,0.530
1027.000,2.711,6.202,0.230,1.000,3.540,288.000,0.700,0.530
1686.000,2.537,6.211,0.180,0.400,3.470,212.000,1.300,0.730
1109.000,2.651,6.295,0.290,1.600,4.800,240.000,0.400,0.260
1599.000,2.665,5.685,0.220,0.500,4.630,178.000,0.300,0.730
1769.000,2.519,5.936,0.210,2.800,3.770,1.000,2.200,1.170
218.000,2.441,5.992,0.220,1.700,3.810,264.000,1.500,0.910
2085.000,2.820,6.166,0.190,0.300,2.420,60.000,1.600,1.110
987.000,2.800,6.902,0.420,2.000,5.530,210.000,1.100,0.030
9106.000,2.471,6.103,0.330,0.200,2.520,89.000,1.200,0.880
1347.000,2.828,6.904,0.230,0.500,4.220,141.000,2.000,0.400
2936.000,2.632,5.988,0.320,0.900,4.100,228.000,0.400,0.460
566.000,2.662,5.828,0.250,0.500,3.860,110.000,0.900,0.570
20.000,2.778,6.229,0.340,2.600,4.340,283.000,0.000,0.260
2743.000,2.552,6.412,0.420,0.500,4.300,139.000,0.900,0.480
5756.000,2.670,5.766,0.140,1.200,4.900,202.000,0.500,0.180
3446.000,2.380,6.717,0.260,0.800,4.570,261.000,1.600,0.700
11.000,2.515,6.702,0.290,0.400,4.220,110.000,1.900,1.270
1313.000,2.340,7.017,0.260,2.500,3.720,197.000,0.900,0.460
1533.000,2.468,5.851,0.220,0.800,4.140,144.000,0.400,0.740
1321.000,2.824,6.582,0.180,2.800,4.750,150.000,0.900,0.500
1495.000,2.532,6.760,0.350,1.500,2.450,313.000,1.400,0.790
103.000,2.775,6.551,0.340,1.400,4.320,2.000,1.500,0.450
1360.000,2.445,6.108,0.260,0.800,4.540,143.000,0.100,0.440
3142.000,2.520,5.740,0.330,1.000,0.600,112.000,0.700,0.370
951.000,2.754,6.076,0.300,0.700,3.890,80.000,1.100,0.480
7088.000,2.640,6.583,0.250,1.800,5.110,341.000,1.600,0.280
2417.000,2.572,5.606,0.150,0.200,3.930,113.000,0.000,0.280
1780.000,2.641,5.911,0.270,0.000,4.180,116.000,0.800,0.620
5598.000,2.425,5.555,0.080,0.200,2.120,87.000,2.300,0.730
2787.000,2.709,5.989,0.270,0.600,0.910,97.000,2.300,0.130
1835.000,2.660,6.109,0.350,3.100,4.780,305.000,0.600,0.390
995.000,2.505,6.312,0.110,1.500,4.370,226.000,1.300,0.280
1458.000,2.647,6.903,0.250,2.300,4.480,290.000,1.500,0.080
2938.000,2.531,6.420,0.340,1.600,4.710,153.000,0.000,0.630
900.000,2.753,6.058,0.380,0.100,4.960,8.000,0.500,0.070
9445.000,2.494,6.041,0.180,0.600,3.110,93.000,0.700,0.500
1067.000,2.820,6.932,0.200,1.300,3.620,363.000,4.600,0.580
2592.000,2.652,6.870,0.310,0.400,3.430,332.000,3.800,0.140
185.000,2.868,5.720,0.210,0.000,3.360,80.000,1.900,1.870
1259.000,2.585,5.786,0.340,1.700,5.040,159.000,0.000,0.050
1705.000,2.590,5.761,0.270,0.300,4.160,21.000,1.700,0.750
1214.000,2.434,5.954,0.260,0.300,1.640,155.000,1.000,1.880
2010.000,2.890,6.196,0.410,1.600,4.000,316.000,2.000,0.120
1448.000,2.882,6.933,0.240,0.100,2.980,17.000,2.700,0.220
1458.000,2.941,5.749,0.290,0.900,4.150,121.000,0.500,0.410
507.000,2.548,6.319,0.240,0.900,4.720,172.000,0.300,0.620
1984.000,2.730,6.131,0.310,0.500,4.890,52.000,0.800,0.350
3512.000,2.960,6.627,0.250,0.400,4.270,172.000,1.900,0.040
8637.000,2.490,5.870,0.260,1.300,5.060,157.000,0.400,0.190
2604.000,2.861,6.531,0.420,1.400,3.930,187.000,0.700,0.180
2437.000,2.400,5.837,0.120,0.400,2.900,94.000,2.100,1.990
1587.000,2.600,6.087,0.310,1.800,4.050,88.000,1.000,0.270
1044.000,2.762,6.375,0.240,0.800,4.680,195.000,0.000,0.870
1665.000,2.626,6.662,0.320,0.100,3.050,253.000,2.800,0.950
456.000,2.425,6.407,0.340,0.000,3.010,191.000,1.600,0.330
1907.000,2.760,6.603,0.380,0.800,4.860,66.000,2.900,0.210
1073.000,2.513,5.718,0.120,0.800,3.310,96.000,3.100,0.390
2042.000,2.408,5.936,0.310,2.000,4.310,196.000,1.800,0.060
455.000,2.638,5.648,0.150,0.900,2.850,23.000,3.000,1.270
1670.000,2.612,6.693,0.250,1.600,4.000,161.000,0.900,0.560
2685.000,2.490,5.928,0.370,1.900,4.820,302.000,0.600,0.240
2841.000,2.881,6.475,0.300,0.400,3.860,211.000,1.400,0.280
1418.000,2.495,6.091,0.310,2.400,4.740,270.000,0.300,0.440
1752.000,2.658,6.121,0.170,1.000,4.200,273.000,0.600,0.360
4443.000,2.444,6.105,0.290,0.700,3.680,135.000,1.700,0.100
2841.000,2.350,6.199,0.320,0.700,4.390,170.000,0.500,0.240
3380.000,2.910,6.263,0.240,0.200,1.200,63.000,2.400,2.690
2500.000,2.900,6.166,0.300,0.900,2.790,145.000,1.500,2.110
2605.000,2.685,5.270,0.300,0.200,4.190,9.000,0.700,0.540
38.000,2.567,5.963,0.250,0.700,3.510,96.000,3.600,0.440
5337.000,2.682,6.067,0.250,0.200,4.390,140.000,0.400,1.780
385.000,2.476,5.661,0.270,0.600,4.690,80.000,0.900,0.150
5302.000,2.590,6.141,0.260,1.400,2.940,130.000,1.700,0.110
1284.000,2.728,6.093,0.220,1.000,0.350,10.000,2.200,1.120
5.000,2.557,6.650,0.270,1.000,4.640,209.000,1.700,0.090
1093.000,2.639,5.962,0.050,0.100,1.300,61.000,1.700,1.400
5395.000,2.684,5.672,0.220,0.600,2.960,73.000,0.400,0.100
7362.000,2.753,6.966,0.260,1.200,5.060,295.000,1.700,0.090
1466.000,2.695,6.233,0.340,0.200,5.240,255.000,0.700,0.370
1432.000,2.773,6.096,0.330,1.800,4.550,145.000,0.200,0.360
1506.000,2.585,6.029,0.160,0.600,2.800,2.000,2.300,0.900
2260.000,2.572,6.218,0.290,1.200,3.950,96.000,0.800,1.640
2573.000,2.620,5.741,0.280,0.700,5.550,16.000,0.100,0.050
4064.000,2.577,6.612,0.350,0.800,2.580,86.000,2.000,0.700
1255.000,2.323,5.857,0.280,1.000,4.410,228.000,1.400,0.100
7144.000,2.585,6.081,0.220,0.200,3.680,203.000,0.900,0.200
2681.000,2.497,6.115,0.380,0.200,4.050,20.000,1.900,0.710
2649.000,2.769,6.647,0.410,1.700,5.110,197.000,0.200,0.300
1278.000,2.771,6.815,0.370,1.500,4.140,250.000,0.200,0.580
1321.000,2.824,6.582,0.180,2.800,4.750,150.000,0.900,0.500
19.000,2.470,6.150,0.240,1.100,4.670,177.000,0.400,0.360
4821.000,2.430,5.821,0.320,0.900,3.210,128.000,0.000,0.370
1250.000,2.611,6.635,0.300,1.000,4.810,100.000,2.200,0.260
1674.000,2.823,6.611,0.360,2.300,5.040,34.000,0.600,0.110
1366.000,2.421,6.191,0.230,0.700,4.800,222.000,0.200,0.740
6238.000,2.581,6.008,0.340,0.000,2.960,44.000,0.200,0.350
2450.000,2.686,6.754,0.210,0.800,4.090,238.000,0.600,0.540
968.000,2.558,6.223,0.340,0.000,4.440,202.000,0.800,0.250
5959.000,2.589,5.809,0.300,0.700,4.950,141.000,0.100,0.550
984.000,2.445,6.629,0.340,1.000,4.630,223.000,1.500,0.120
3561.000,2.489,5.909,0.320,0.100,2.120,230.000,3.700,0.540
4606.000,2.687,7.151,0.300,0.000,4.600,365.000,1.300,0.510
1447.000,2.228,5.965,0.380,0.200,4.740,125.000,0.700,0.440
978.000,2.694,6.224,0.220,0.100,4.920,37.000,1.800,0.720
7679.000,2.617,5.761,0.150,0.100,4.570,103.000,0.200,0.230
1369.000,2.623,5.996,0.260,0.600,4.550,198.000,0.100,0.150
950.000,2.606,6.049,0.280,0.200,3.400,108.000,0.100,0.890
1095.000,2.656,5.813,0.320,0.200,5.360,1.000,0.200,0.550
1765.000,2.599,6.075,0.250,1.000,5.090,133.000,0.300,0.880
3382.000,2.560,6.092,0.290,0.800,4.090,198.000,1.800,0.340
2895.000,2.656,6.030,0.310,0.500,5.660,194.000,0.300,0.290
1375.000,2.495,6.136,0.340,0.700,4.360,93.000,0.600,0.280
4293.000,2.522,6.220,0.240,0.500,4.650,130.000,0.500,0.410
18666.000,2.781,6.269,0.330,0.300,1.980,254.000,2.800,0.820
1105.000,2.515,6.066,0.240,0.100,4.110,32.000,0.600,0.130
549.000,2.729,5.893,0.230,0.700,3.890,84.000,0.800,0.430
1781.000,2.118,6.159,0.330,0.300,4.650,10.000,0.400,0.050
1897.000,2.714,6.117,0.380,1.200,5.250,298.000,0.000,0.430
1463.000,3.035,6.365,0.400,1.700,3.120,209.000,1.500,0.270
1008.000,2.690,6.480,0.210,0.400,0.940,256.000,0.900,1.800
3265.000,2.705,6.206,0.250,0.300,4.970,109.000,0.400,0.340
1656.000,2.715,6.314,0.310,0.400,5.170,46.000,1.200,0.200
2902.000,2.610,5.874,0.210,1.200,4.570,189.000,0.200,0.050
1937.000,2.520,6.161,0.210,0.300,4.330,146.000,1.600,0.220
2479.000,2.801,6.711,0.220,0.200,3.350,280.000,2.900,0.420
9654.000,2.537,5.671,0.250,0.400,4.750,82.000,0.700,0.220
1387.000,2.626,5.911,0.300,0.600,4.670,53.000,0.400,0.810
2517.000,2.683,5.590,0.140,0.600,4.320,24.000,0.400,0.170
5699.000,2.400,5.859,0.240,0.800,4.400,158.000,0.200,0.310
305.000,2.789,7.224,0.280,2.500,3.980,288.000,2.200,0.350
5104.000,2.637,5.968,0.310,1.000,3.490,128.000,0.400,0.560
1648.000,2.696,6.595,0.240,0.800,4.290,186.000,2.600,0.610
19.000,2.740,5.922,0.230,0.100,4.670,134.000,0.000,0.450
1257.000,2.570,6.783,0.300,0.600,4.280,254.000,0.500,0.070
2882.000,2.572,6.463,0.230,0.200,4.010,154.000,0.600,0.400
1504.000,2.663,6.633,0.220,0.400,3.930,224.000,1.400,0.520
6835.000,3.100,6.952,0.310,1.000,3.610,178.000,2.900,0.080
1273.000,2.694,6.568,0.300,1.400,3.540,101.000,0.700,0.330
6138.000,2.553,5.373,0.130,0.700,5.430,93.000,0.700,0.140
4429.000,2.579,6.102,0.360,1.500,4.740,184.000,0.100,0.540
1716.000,2.487,7.159,0.340,3.200,4.960,269.000,0.600,0.240
2411.000,2.513,5.925,0.190,0.000,3.710,51.000,0.300,0.600
5705.000,2.838,5.725,0.360,0.800,5.330,116.000,0.800,0.160
3112.000,2.517,5.693,0.280,0.400,2.970,9.000,0.100,0.190
1777.000,2.938,6.542,0.360,2.200,4.930,163.000,0.100,0.050
2870.000,2.655,6.024,0.290,1.000,4.540,238.000,2.100,0.230
10639.000,2.325,5.996,0.210,0.100,4.300,157.000,0.400,0.080
2380.000,2.488,6.384,0.280,1.200,3.680,79.000,0.100,0.280
5197.000,2.790,5.970,0.170,0.200,4.020,24.000,0.500,0.910
2703.000,2.456,5.961,0.270,0.300,3.740,83.000,1.200,0.470
3307.000,2.603,6.545,0.270,1.700,4.480,254.000,0.000,0.460
4582.000,2.562,6.596,0.170,0.700,3.790,252.000,1.400,0.930
2739.000,2.573,5.812,0.190,0.200,4.240,73.000,1.100,0.460
12809.000,2.334,6.229,0.210,2.300,4.020,353.000,0.100,0.430
1374.000,2.931,6.569,0.320,2.500,4.400,269.000,2.700,0.100
2295.000,2.687,6.280,0.370,0.400,3.850,184.000,0.500,0.270
1965.000,2.617,6.813,0.230,1.400,4.500,273.000,1.000,0.120
1709.000,2.630,5.640,0.160,0.500,3.360,94.000,0.200,0.090
543.000,2.492,7.170,0.190,0.300,3.540,172.000,4.500,0.430
6782.000,2.718,6.379,0.290,0.800,4.520,44.000,0.000,0.310
816.000,2.767,6.200,0.330,1.100,2.860,230.000,1.900,2.180
1779.000,2.578,5.618,0.220,0.500,2.540,386.000,0.900,1.210
1496.000,3.107,7.017,0.290,1.800,3.590,195.000,1.200,0.470
781.000,2.608,6.117,0.240,1.900,4.130,116.000,0.100,0.240
285.000,2.570,5.838,0.220,1.400,4.860,45.000,0.000,0.060
1081.000,2.653,5.904,0.400,0.100,4.820,18.000,1.500,1.470
2402.000,2.535,6.402,0.240,1.400,3.840,228.000,0.800,0.420
1557.000,2.828,5.814,0.290,0.800,4.670,59.000,1.100,0.420
904.000,2.640,5.953,0.220,1.400,4.670,109.000,0.300,0.820
1675.000,2.631,6.310,0.300,1.200,2.870,112.000,2.200,0.770
17127.000,2.633,6.110,0.150,1.600,4.340,266.000,0.600,0.420
1265.000,2.621,6.254,0.370,0.700,4.810,302.000,0.900,0.480
1632.000,2.822,6.326,0.290,1.500,4.290,168.000,0.400,0.220
885.000,2.612,5.567,0.250,1.200,3.110,250.000,0.600,0.080
3536.000,2.676,6.650,0.280,0.700,3.630,45.000,3.400,0.530
506.000,2.815,5.790,0.280,0.600,5.520,200.000,0.400,0.300
1740.000,2.620,6.310,0.230,1.800,4.650,186.000,0.700,0.520
217.000,2.810,6.345,0.110,2.000,0.810,199.000,1.300,2.370
1720.000,2.902,6.286,0.300,0.200,4.280,115.000,1.200,0.360
2709.000,2.487,5.636,0.280,0.800,3.050,158.000,0.000,0.800
73.000,2.604,5.949,0.260,0.100,4.520,247.000,0.700,0.400
1479.000,2.689,5.986,0.390,0.400,4.700,71.000,0.400,0.140
2033.000,2.568,6.459,0.390,1.500,4.230,167.000,1.500,0.140
1157.000,2.548,5.790,0.210,0.000,4.480,37.000,0.200,0.700
1518.000,2.800,5.620,0.280,1.300,3.700,226.000,0.400,0.610
2839.000,2.154,6.800,0.320,0.400,3.800,198.000,1.200,0.360
1639.000,2.473,6.562,0.190,0.900,4.340,241.000,0.600,0.620
209.000,2.449,5.629,0.240,0.200,4.950,182.000,0.800,0.220
1679.000,2.786,6.386,0.270,1.600,3.650,188.000,0.600,0.780
1706.000,2.597,6.829,0.300,2.200,3.340,305.000,0.800,0.800
1806.000,2.580,5.332,0.240,1.200,1.520,125.000,3.300,1.320
8547.000,2.513,6.481,0.210,0.700,0.750,21.000,1.800,2.430
2788.000,2.901,6.270,0.230,2.000,5.280,312.000,0.000,0.130
1666.000,2.690,6.873,0.310,2.400,4.460,212.000,1.800,0.150
7863.000,2.661,7.109,0.450,0.700,3.710,212.000,3.000,0.440
15644.000,2.750,6.020,0.330,0.600,5.040,222.000,0.700,0.310
1498.000,2.717,6.316,0.290,2.400,4.990,29.000,2.100,0.080
1328.000,2.520,7.087,0.230,0.400,5.290,38.000,1.200,0.160
17494.000,2.658,5.330,0.140,1.200,5.520,19.000,1.000,0.350
6893.000,2.581,5.627,0.220,0.100,4.820,55.000,0.700,0.190
1393.000,2.699,5.862,0.260,0.300,4.710,61.000,0.200,0.250
1652.000,2.462,5.795,0.300,1.700,4.190,12.000,0.200,0.530
1436.000,2.587,6.338,0.200,1.500,4.630,139.000,3.100,2.560
1954.000,2.613,5.611,0.200,2.300,4.350,238.000,0.600,0.280
1854.000,2.647,6.978,0.290,1.200,3.840,245.000,0.900,0.670
1143.000,2.497,5.569,0.270,0.100,4.750,26.000,0.500,0.200
1343.000,2.523,5.936,0.330,1.800,3.730,299.000,1.300,0.490
7252.000,2.602,6.810,0.370,1.200,3.510,252.000,1.700,0.180
7981.000,2.510,6.153,0.420,0.400,3.780,103.000,1.800,0.000
4361.000,2.708,6.932,0.290,1.900,3.830,202.000,2.600,0.440
3398.000,2.541,6.511,0.130,1.300,4.440,288.000,1.600,0.100
1580.000,2.759,5.796,0.200,0.200,5.330,167.000,1.300,0.220
5814.000,2.577,6.027,0.340,0.200,4.000,131.000,0.800,0.630
1130.000,2.532,5.876,0.320,0.500,3.500,126.000,0.000,0.520
1277.000,2.793,5.949,0.270,0.500,4.460,70.000,0.800,0.580
1982.000,2.454,6.100,0.210,1.200,4.670,91.000,0.700,0.480
5416.000,2.620,6.067,0.290,0.500,5.190,36.000,0.900,0.240
1493.000,2.759,6.714,0.360,2.200,4.760,167.000,0.600,0.060
1227.000,2.703,6.735,0.270,1.000,3.120,306.000,2.400,0.080
