bcr_dir,RunNumberPartNumberID,RunNumber,PartNumber,ca_time,ym_time,Sensor,BoardNumber,ArrayNumber,time_betw_scan_min,CA,CA Humidity,CA Temperature,YM,YM Humidity,YM Temperature,CA_cav_dia,CA_void_cav,CA_cav_depth,Ca_void_mem,CA_overlap_min,CA_overlap_max,YM_void_mem,Class,Tid efter start [timer],2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac hoj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/M],t on 10/5 mM glu/lac [s],Lav O2 - Hoj O2,Tid i min Glu,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
,27684,R29267,932-029,07-04-2021 23:28,08-04-2021 16:04,Glu,2,5,1359,2.499,30.49,27.04,6.265,28.55,26.24,1157.75,20.992,60.632,30.49,131.386,204.962,29.815,Approved,22.33,2.05,10.8,40.86,40.21,428,7.0,-0.65,21,9.25,-0.06,0.02
,27260,R29061,932-029,24-03-2021 19:14,29-03-2021 22:28,Glu,2,1,1213,2.568,30.52,26.58,5.637,28.5,26.38,1178.04,24.4,61.81,28.421,99.742,209.984,30.25,Approved,19.68,2.07,10.3,40.9,38.71,485,6.4,-2.19,21,10.53,-0.5,-0.16
,27886,R29398,932-029,15-04-2021 15:56,16-04-2021 07:02,Glu,1,5,2077,2.183,31.55,27.44,6.887,27.39,26.91,1165.4,23.006,62.385,32.0,110.778,211.005,29.498,Approved,22.43,1.92,10.2,40.76,39.68,363,8.7,-1.08,31,9.58,-0.09,0.0
,27676,R29259,932-029,08-04-2021 01:34,08-04-2021 23:26,Glu,8,13,1404,2.411,32.15,26.96,5.91,26.47,27.51,1158.84,24.859,63.154,31.357,137.203,205.804,33.61,Approved,22.65,2.05,9.9,40.69,40.34,854,4.7,-0.35,21,6.89,-0.01,0.02
,27301,R29084,932-029,25-03-2021 01:02,25-03-2021 19:04,Glu,8,6,1151,2.551,31.43,26.51,6.108,28.57,26.29,1166.95,20.647,59.745,30.452,120.875,178.685,28.378,Approved,22.37,2.06,11.1,41.04,40.25,200,6.9,-0.79,82,8.45,-0.21,-0.09
,28136,R29572,932-029,25-04-2021 08:24,26-04-2021 19:56,Glu,3,3,1783,2.415,28.35,27.07,5.765,27.76,26.52,1182.11,22.871,62.436,31.205,121.328,211.005,30.311,Approved,18.9,2.06,10.7,40.84,39.39,590,5.7,-1.45,33,7.69,-0.1,-0.02
,28128,R29564,932-029,23-04-2021 15:02,26-04-2021 11:04,Glu,1,1,2578,2.171,29.23,26.93,6.202,29.06,26.05,1195.92,21.297,57.021,30.826,94.598,168.174,29.291,Approved,22.8,1.85,10.6,39.95,39.81,376,4.6,-0.14,31,8.74,-0.19,-0.06
,27408,R29136,932-029,29-03-2021 15:20,30-03-2021 11:16,Glu,3,3,1692,2.345,31.21,27.09,5.509,28.17,26.47,1183.48,19.324,51.449,27.674,105.109,204.962,26.697,Approved,19.68,2.04,10.0,41.46,41.39,595,5.0,-0.07,21,10.15,-0.31,-0.04
,27428,R29156,932-029,31-03-2021 15:48,07-04-2021 07:54,Glu,3,4,2712,2.608,29.5,27.37,5.852,27.88,26.61,1158.18,22.911,63.742,26.69,104.992,209.984,29.748,Approved,17.27,2.07,10.2,41.24,40.79,576,5.7,-0.45,21,13.09,-0.23,-0.07
,27014,R28938,932-029,22-03-2021 15:48,23-03-2021 23:08,Glu,3,16,1138,2.375,28.47,27.72,6.181,27.07,26.77,1195.81,20.736,57.595,28.595,89.677,211.005,26.451,Approved,22.33,2.11,10.4,39.6,37.76,281,7.4,-1.84,36,11.29,-0.31,-0.05
,27764,R29329,932-029,12-04-2021 14:34,13-04-2021 07:06,Glu,3,16,1405,2.17,33.36,26.15,6.022,28.6,26.43,1170.27,24.037,63.147,28.435,78.744,173.236,31.812,Approved,19.27,2.04,11.4,41.15,40.77,697,5.0,-0.38,20,7.56,-0.05,0.04
,27601,R29235,932-029,06-04-2021 18:18,07-04-2021 16:24,Glu,2,9,2211,3.128,33.33,26.65,5.473,27.85,26.77,1163.74,23.422,63.563,29.298,120.741,188.985,29.343,Approved,22.48,2.07,9.8,40.85,40.04,622,6.2,-0.81,22,9.38,0.01,0.02
,27696,R29279,932-029,08-04-2021 11:36,09-04-2021 13:20,Glu,8,9,868,2.011,30.44,26.79,6.025,31.16,25.23,1184.31,22.536,61.564,30.964,110.778,211.005,28.693,Approved,22.22,2.02,11.2,40.53,39.94,356,6.4,-0.59,36,4.52,-0.15,-0.05
,27457,R29166,932-029,06-04-2021 00:22,07-04-2021 11:40,Glu,1,2,2270,2.502,30.57,25.94,5.756,28.12,26.68,1177.37,24.507,63.306,28.114,125.99,204.734,31.011,Approved,22.37,2.03,10.7,40.33,33.87,602,5.0,-6.46,21,10.82,-0.04,0.05
,27768,R29333,932-029,13-04-2021 20:08,15-04-2021 12:56,Glu,3,15,1561,2.47,33.78,26.45,6.148,27.59,26.89,1164.73,24.821,64.661,28.867,110.241,188.985,31.973,Approved,22.62,2.05,10.8,40.83,40.13,393,5.7,-0.7,31,7.23,-0.03,0.01
,27705,R29288,932-029,13-04-2021 15:24,14-04-2021 22:38,Glu,2,8,2082,2.189,32.62,27.05,5.876,28.45,26.15,1173.95,21.499,60.671,30.713,110.364,178.685,28.401,Approved,22.55,2.0,10.2,40.52,40.05,347,5.1,-0.47,30,8.24,-0.15,-0.01
,28104,R29540,932-029,26-04-2021 14:56,28-04-2021 02:24,Glu,3,13,2749,2.307,31.72,27.41,6.232,27.44,26.84,1175.68,23.413,60.321,31.462,121.328,211.005,29.827,Approved,22.13,1.91,10.3,40.41,40.1,320,6.6,-0.31,32,6.98,-0.35,-0.1
,27817,R29364,932-029,13-04-2021 16:50,14-04-2021 17:30,Glu,3,8,1891,2.399,32.64,27.14,6.292,27.88,26.29,1162.15,23.788,58.332,27.747,104.992,204.734,30.77,Approved,19.32,1.91,11.4,41.22,40.82,303,5.5,-0.4,31,8.86,-0.17,0.0
,27820,R29367,932-029,14-04-2021 05:54,15-04-2021 19:14,Glu,2,13,2677,2.329,33.65,25.73,6.104,28.37,26.45,1177.75,22.723,59.331,31.531,110.778,211.005,30.988,Approved,22.58,2.09,10.3,41.22,39.81,631,6.4,-1.41,20,8.25,-0.07,0.0
,27930,R29423,932-029,18-04-2021 13:48,19-04-2021 18:12,Glu,1,7,1772,2.575,30.13,26.38,5.974,28.28,26.08,1157.4,25.413,59.396,30.082,125.99,183.736,32.236,Approved,25.1,2.1,10.3,40.87,40.01,542,5.4,-0.86,21,7.45,-0.38,0.0
,27308,R29091,932-029,29-03-2021 11:58,31-03-2021 18:36,Glu,8,15,2033,2.462,30.47,27.23,5.832,30.67,24.81,1176.36,23.78,59.519,28.051,120.741,188.985,29.061,Approved,26.27,2.05,12.4,40.56,40.05,324,5.8,-0.51,31,7.82,-0.08,0.02
,27296,R29079,932-029,29-03-2021 16:56,01-04-2021 09:32,Glu,8,16,2128,2.481,31.43,27.21,5.794,28.52,26.17,1173.61,23.503,58.31,26.99,94.493,173.236,28.878,Approved,22.7,2.04,11.5,40.98,40.4,338,6.3,-0.58,32,8.58,-0.11,-0.04
,27270,R29071,932-029,28-03-2021 12:20,29-03-2021 21:50,Glu,2,9,1372,2.472,30.39,26.08,6.585,27.76,26.54,1176.76,21.807,59.775,32.166,120.875,194.452,29.912,Approved,25.15,2.08,9.7,40.74,39.59,256,7.7,-1.15,44,9.62,0.01,0.03
,27414,R29142,932-029,30-03-2021 09:50,31-03-2021 03:24,Glu,3,13,1926,2.59,31.63,27.18,5.473,28.13,26.42,1181.9,20.197,59.066,29.248,26.277,194.452,27.007,Approved,22.67,2.0,11.6,41.56,40.83,381,5.6,-0.73,21,9.55,-0.33,-0.09
,27666,R29249,932-029,07-04-2021 03:52,09-04-2021 04:08,Glu,3,2,973,2.554,35.2,25.09,5.884,25.98,27.41,1172.35,19.855,59.246,29.866,126.131,194.452,28.633,Approved,22.18,2.07,11.2,40.95,40.02,602,6.2,-0.93,21,4.09,-0.08,-0.01
,27827,R29374,932-029,14-04-2021 04:20,14-04-2021 19:02,Glu,2,4,2145,2.364,33.35,26.38,5.88,27.44,26.79,1168.36,25.619,63.459,32.41,116.095,174.142,34.552,Approved,22.35,2.06,12.8,40.95,40.76,558,5.9,-0.19,22,7.7,-0.12,-0.04
,28201,R29601,932-029,26-04-2021 21:12,28-04-2021 17:48,Glu,1,3,2634,2.378,32.27,27.56,5.948,27.91,26.63,1175.06,23.51,58.584,27.443,131.24,204.734,30.673,Approved,18.85,2.03,10.1,41.25,40.4,490,4.7,-0.85,20,8.62,-0.12,0.04
,28441,R29734,932-029,04-05-2021 14:38,06-05-2021 03:14,Glu,1,14,953,2.68,34.47,26.68,6.433,27.61,26.65,1166.63,26.311,62.023,33.067,110.818,174.142,35.745,Approved,22.4,1.95,10.5,41.27,40.2,574,6.1,-1.07,21,6.84,-0.08,0.01
,27367,R29128,932-029,30-03-2021 05:42,31-03-2021 02:28,Glu,2,1,1994,2.545,30.56,27.28,6.197,28.13,26.52,1175.46,19.889,60.139,29.005,131.386,204.962,27.28,Approved,22.57,2.05,12.0,41.6,40.97,256,5.5,-0.63,35,8.95,-0.35,-0.07
,26944,R28916,932-029,16-03-2021 19:54,22-03-2021 19:32,Glu,3,5,1358,2.667,31.11,26.65,6.805,29.66,25.98,1165.44,20.572,63.404,29.904,99.853,204.962,28.7,Approved,22.23,1.97,11.1,41.8,41.41,357,7.0,-0.39,31,12.31,-0.26,-0.11
,27343,R29104,932-029,25-03-2021 13:20,26-03-2021 09:46,Glu,2,9,755,2.719,31.58,27.12,5.453,27.58,26.82,1175.71,19.964,57.89,29.808,126.131,183.941,28.859,Approved,25.05,2.08,9.1,40.51,39.83,969,6.3,-0.68,21,9.19,0.03,0.05
,27011,R28935,932-029,18-03-2021 02:14,18-03-2021 23:20,Glu,1,5,800,2.789,29.68,27.44,6.198,28.55,26.66,1159.0,23.239,61.721,28.421,125.99,209.984,29.508,Approved,22.32,1.92,10.6,41.3,40.29,379,7.1,-1.01,21,10.8,-0.14,0.02
,28018,R29474,932-029,21-04-2021 03:54,22-04-2021 11:16,Glu,8,7,1826,2.427,33.82,25.34,5.869,28.45,26.52,1171.27,23.447,58.55,29.31,105.541,174.142,31.189,Approved,19.23,2.02,11.7,40.81,40.14,319,6.0,-0.67,32,8.7,-0.11,-0.01
,28197,R29597,932-029,26-04-2021 22:02,29-04-2021 18:12,Glu,8,1,1755,2.552,33.11,26.43,5.521,30.13,24.72,1176.59,23.428,58.163,30.179,137.203,200.527,33.677,Approved,22.05,2.05,10.0,39.54,36.78,811,7.0,-2.76,21,10.52,-0.46,-0.11
,27520,R29209,932-029,01-04-2021 11:44,06-04-2021 03:56,Glu,2,12,6490,2.435,32.94,27.6,6.648,28.32,26.54,1163.43,26.219,59.254,30.523,136.489,204.734,32.234,Approved,22.53,2.05,10.5,40.62,40.16,414,5.5,-0.46,31,7.07,-0.02,0.0
,28188,R29588,932-029,26-04-2021 07:24,28-04-2021 01:14,Glu,1,10,2805,2.492,29.36,26.89,5.356,27.73,26.86,1155.84,26.439,67.512,32.961,116.095,184.696,34.665,Approved,20.23,1.96,10.3,39.88,39.3,649,5.5,-0.58,21,9.19,-0.51,-0.04
,27311,R29094,932-029,25-03-2021 01:12,29-03-2021 21:08,Glu,2,9,1193,2.552,31.33,26.56,5.846,28.45,26.08,1181.66,23.175,59.448,29.462,116.095,211.081,31.649,Approved,19.73,2.04,10.0,40.72,39.75,483,5.1,-0.97,21,9.79,-0.36,-0.09
,28438,R29731,932-029,04-05-2021 10:52,06-05-2021 01:04,Glu,1,13,1507,2.149,34.56,27.16,6.559,27.76,26.59,1176.08,21.257,60.408,31.966,131.386,204.962,31.634,Approved,22.28,1.91,11.5,41.1,39.73,408,8.8,-1.37,31,7.68,-0.13,-0.06
,28388,R29699,932-029,03-05-2021 09:26,03-05-2021 23:26,Glu,1,12,620,2.332,29.76,27.28,5.99,27.71,26.82,1169.47,20.57,61.438,29.45,120.875,178.685,29.982,Approved,21.8,2.03,11.2,39.94,39.33,857,5.7,-0.61,22,8.76,-0.01,0.11
,27755,R29320,932-029,12-04-2021 21:20,14-04-2021 09:14,Glu,1,4,3543,2.23,31.13,27.65,6.158,28.18,26.58,1179.54,21.554,57.767,29.879,121.328,211.005,29.921,Approved,22.45,1.97,10.5,41.38,41.2,593,6.2,-0.18,21,13.92,-0.28,-0.05
,27826,R29373,932-029,13-04-2021 21:20,14-04-2021 14:34,Glu,3,11,879,2.301,33.21,26.88,5.94,29.34,25.76,1171.54,20.938,59.147,30.046,126.131,178.685,29.579,Approved,22.57,2.08,9.4,41.12,40.52,689,5.7,-0.6,21,9.71,-0.04,0.05
,27813,R29360,932-029,15-04-2021 04:32,15-04-2021 21:10,Glu,3,10,593,2.445,33.63,26.29,5.835,27.43,26.65,1176.49,23.809,59.226,27.375,104.992,183.736,30.295,Approved,22.35,2.05,11.6,40.5,40.39,718,5.4,-0.11,21,8.27,0.01,0.07
,27404,R29132,932-029,30-03-2021 11:52,31-03-2021 18:00,Glu,8,16,1960,2.377,33.3,26.59,5.35,28.96,26.13,1169.37,22.917,62.935,28.822,126.649,200.527,30.995,Approved,22.67,2.05,11.2,40.79,40.67,494,5.0,-0.12,21,9.26,-0.06,0.0
,28111,R29547,932-029,22-04-2021 10:54,23-04-2021 16:16,Glu,8,5,1342,2.596,33.8,27.05,6.256,31.82,24.26,1168.02,22.48,62.096,32.436,141.897,204.962,31.918,Approved,22.23,2.06,9.9,41.59,40.87,588,5.7,-0.72,21,6.67,-0.81,-0.18
,27591,R29225,932-029,06-04-2021 13:28,07-04-2021 06:24,Glu,2,11,1099,2.532,30.74,27.21,5.811,28.1,26.52,1177.24,20.306,59.157,28.686,120.875,183.941,28.557,Approved,22.62,2.01,10.1,40.47,39.98,572,5.2,-0.49,21,7.44,-0.01,0.03
,28229,R29628,932-029,27-04-2021 11:50,28-04-2021 22:18,Glu,2,8,1779,2.265,33.62,26.12,6.229,27.71,26.77,1180.07,27.069,56.912,31.116,110.241,178.486,34.622,Approved,22.6,2.01,9.4,40.07,39.76,608,5.0,-0.31,21,8.07,-0.25,-0.01
,28021,R29477,932-029,20-04-2021 23:06,22-04-2021 19:10,Glu,3,3,1115,2.553,32.61,26.88,5.65,29.31,26.19,1195.54,23.299,56.708,26.572,110.241,183.736,29.516,Approved,21.9,1.98,9.6,41.82,40.8,831,4.9,-1.02,21,12.91,-0.12,-0.04
,27885,R29397,932-029,15-04-2021 17:48,16-04-2021 09:56,Glu,3,2,897,2.365,33.11,27.18,5.99,26.64,27.05,1167.04,22.063,60.672,31.36,115.62,183.941,30.075,Approved,22.35,1.97,10.4,39.59,39.51,445,6.2,-0.08,21,7.46,-0.17,-0.01
,27014,R28938,932-029,22-03-2021 15:46,23-03-2021 23:04,Glu,2,9,1138,2.332,29.26,27.41,5.656,27.38,26.75,1182.13,20.4,60.784,27.846,105.503,211.005,27.467,Approved,22.28,2.08,10.7,41.56,40.75,422,5.3,-0.81,21,10.78,-0.22,-0.06
,28303,R29666,932-029,25-04-2021 14:16,26-04-2021 14:38,Glu,8,5,846,2.37,30.54,26.42,5.621,26.99,26.28,1172.51,22.591,59.943,31.584,121.328,211.005,29.418,Approved,22.95,1.94,10.1,41.78,41.26,505,3.9,-0.52,21,9.23,-0.32,-0.11
,27735,R29300,932-029,11-04-2021 09:52,12-04-2021 15:46,Glu,1,1,1029,2.774,28.96,26.95,6.245,28.23,26.38,1177.8,22.936,60.821,27.354,99.742,204.734,31.591,Approved,19.37,2.07,11.0,40.88,40.09,771,5.0,-0.79,21,9.65,-0.27,0.02
,27471,R29180,932-029,31-03-2021 22:42,01-04-2021 15:40,Glu,2,16,746,2.445,31.28,26.31,5.976,29.07,25.89,1174.36,21.564,58.62,25.838,115.491,209.984,28.615,Approved,22.62,2.11,11.1,39.91,37.71,462,6.3,-2.2,21,9.27,-0.1,0.02
,27498,R29187,932-029,01-04-2021 02:44,06-04-2021 06:00,Glu,2,16,6717,2.193,30.87,27.11,6.292,27.91,26.65,1180.21,20.541,57.889,27.864,68.577,211.005,28.813,Approved,17.15,2.06,12.1,41.38,41.05,525,6.1,-0.33,21,11.57,-0.36,0.0
,27006,R28930,932-029,18-03-2021 14:00,19-03-2021 13:20,Glu,1,6,628,2.165,33.48,26.05,6.145,27.85,26.75,1191.77,21.942,56.688,31.693,142.428,211.005,29.638,Approved,22.42,2.02,10.8,41.29,40.64,331,5.2,-0.65,21,11.43,0.03,0.07
,27930,R29423,932-029,18-04-2021 14:14,19-04-2021 18:42,Glu,8,16,1766,2.382,32.3,25.39,6.321,28.23,25.98,1181.98,24.217,55.489,27.987,99.742,152.238,30.416,Approved,25.1,2.08,11.6,40.89,40.09,311,6.7,-0.8,36,9.06,-0.47,0.03
,27877,R29389,932-029,15-04-2021 05:52,16-04-2021 01:30,Glu,2,12,1163,2.577,35.63,24.51,6.078,27.39,27.0,1139.31,23.189,66.257,34.421,126.131,189.196,32.497,Approved,22.47,2.04,10.9,41.15,40.57,494,6.2,-0.58,21,11.05,-0.07,-0.01
,28099,R29535,932-029,22-04-2021 07:44,26-04-2021 19:06,Glu,1,9,3021,2.604,32.94,27.18,5.393,28.08,26.29,1175.51,22.763,63.275,33.175,42.044,189.196,30.99,Approved,24.78,2.05,10.6,41.11,40.76,412,4.8,-0.35,21,9.77,-0.23,-0.03
,27501,R29190,932-029,01-04-2021 13:16,06-04-2021 08:26,Glu,8,16,6445,2.468,33.9,26.31,6.205,28.6,26.01,1166.93,19.363,61.381,28.605,110.364,189.196,27.963,Approved,17.13,2.04,11.3,40.46,40.33,349,6.0,-0.13,31,8.92,-0.63,0.01
,28012,R29468,932-029,20-04-2021 17:54,21-04-2021 12:04,Glu,1,12,1170,2.147,33.82,26.84,6.54,28.91,26.28,1183.74,21.35,55.729,28.792,116.053,211.005,29.266,Approved,21.75,2.09,10.5,41.41,41.02,251,6.0,-0.39,43,10.39,-0.55,-0.03
,28191,R29591,932-029,26-04-2021 11:52,27-04-2021 15:02,Glu,1,15,1929,2.407,31.33,26.93,6.603,27.88,26.29,1179.93,21.351,61.017,30.716,126.131,178.685,30.375,Approved,22.05,1.89,11.4,40.47,39.76,290,8.6,-0.71,81,7.29,-0.07,-0.01
,27012,R28936,932-029,21-03-2021 09:24,22-03-2021 17:12,Glu,1,8,1230,2.481,25.98,28.41,6.597,28.62,26.08,1190.62,24.22,56.939,28.201,94.493,178.486,31.159,Approved,22.32,2.05,10.0,39.85,37.85,353,6.0,-2.0,32,10.42,-0.09,-0.04
,27816,R29363,932-029,15-04-2021 05:04,15-04-2021 19:54,Glu,3,9,1594,2.522,35.26,25.18,5.666,27.85,26.7,1164.9,23.818,61.525,29.753,110.818,179.419,34.115,Approved,22.47,2.03,10.9,41.04,40.01,809,5.8,-1.03,21,10.49,-0.04,0.04
,28100,R29536,932-029,22-04-2021 11:20,23-04-2021 13:40,Glu,8,10,553,2.215,33.25,27.26,6.067,28.74,26.38,1179.06,23.079,61.329,31.169,121.328,211.005,30.181,Approved,22.23,1.99,9.8,40.91,39.91,727,5.0,-1.0,21,6.17,-0.45,-0.08
,27067,R28967,932-029,22-03-2021 17:54,23-03-2021 17:04,Glu,1,10,1046,2.227,26.6,29.33,5.652,27.76,26.42,1171.25,22.373,63.409,31.047,116.053,211.005,29.682,Approved,22.38,2.09,10.1,39.01,36.36,530,7.2,-2.65,21,11.76,-0.27,-0.06
,27977,R29452,932-029,19-04-2021 14:24,20-04-2021 15:30,Glu,3,3,779,2.621,31.28,27.11,6.118,28.54,26.01,1174.65,21.077,59.977,30.162,42.044,168.174,29.729,Approved,25.12,2.07,10.8,41.66,40.79,486,7.2,-0.87,21,10.37,-0.38,-0.02
,27697,R29280,932-029,11-04-2021 08:28,12-04-2021 17:42,Glu,2,9,1356,2.496,28.08,27.0,5.714,28.96,25.99,1176.62,24.367,63.747,27.948,115.491,209.984,30.14,Approved,22.17,2.07,10.6,40.99,40.43,676,5.4,-0.56,21,8.39,-0.03,0.02
,27217,R29036,932-029,24-03-2021 15:36,26-03-2021 14:02,Glu,8,4,1460,2.323,31.3,26.47,5.98,27.73,26.88,1144.28,20.121,61.368,29.632,136.642,210.218,28.247,Approved,22.27,2.02,11.0,40.52,40.14,250,5.5,-0.38,31,7.91,-0.1,-0.01
,27813,R29360,932-029,15-04-2021 04:26,15-04-2021 21:02,Glu,1,2,594,2.563,33.36,26.91,6.444,28.37,26.4,1168.16,23.183,58.841,27.227,115.491,183.736,30.956,Approved,22.43,2.04,11.9,40.1,40.27,512,5.4,0.17,21,6.83,0.0,0.07
,27155,R28992,932-029,22-03-2021 09:28,23-03-2021 09:58,Glu,8,11,1118,2.638,29.24,26.68,6.392,27.83,26.47,1154.19,24.219,71.035,28.271,110.241,209.984,29.675,Approved,22.28,2.01,10.9,41.49,40.66,383,7.0,-0.83,31,8.95,-0.29,-0.12
,27312,R29095,932-029,24-03-2021 23:20,29-03-2021 13:52,Glu,8,4,4790,2.433,31.48,26.35,6.058,27.81,26.21,1155.86,20.143,62.494,29.881,99.853,210.218,28.931,Approved,19.7,2.04,10.4,41.58,40.99,696,5.1,-0.59,21,6.22,-0.27,-0.07
,27419,R29147,932-029,30-03-2021 11:06,31-03-2021 15:22,Glu,2,6,2041,2.525,32.49,26.58,5.869,28.28,26.29,1160.18,23.089,62.124,27.553,141.739,204.734,28.718,Approved,26.32,1.93,11.7,40.48,40.23,405,5.2,-0.25,21,7.82,-0.13,0.0
,28444,R29737,932-029,04-05-2021 15:28,06-05-2021 15:32,Glu,2,6,1047,2.213,33.83,27.05,6.35,27.17,26.88,1180.56,22.811,54.186,30.51,94.952,211.005,30.291,Approved,22.33,1.95,10.1,41.11,39.74,706,5.5,-1.37,21,8.33,-0.06,-0.01
,27513,R29202,932-029,02-04-2021 18:02,07-04-2021 09:12,Glu,3,10,3006,2.444,30.84,25.87,5.93,27.73,26.84,1169.83,21.696,57.51,32.143,126.131,168.174,30.623,Approved,21.23,2.06,9.9,39.48,38.25,464,6.2,-1.23,21,10.82,-0.04,-0.02
,27767,R29332,932-029,13-04-2021 08:10,14-04-2021 21:24,Glu,2,1,2665,2.349,32.78,27.28,5.802,27.12,27.12,1187.55,23.447,63.034,31.456,121.328,211.005,30.427,Approved,22.5,2.08,10.1,41.78,40.97,739,4.5,-0.81,20,10.35,-0.14,-0.02
,27075,R28975,932-029,21-03-2021 14:08,22-03-2021 16:38,Glu,3,4,1033,2.209,26.52,28.52,6.358,27.95,26.28,1167.55,22.244,74.058,30.206,100.227,211.005,29.081,Approved,22.28,2.01,10.6,41.26,40.69,288,6.8,-0.57,35,11.25,-0.48,-0.18
,27012,R28936,932-029,21-03-2021 09:30,22-03-2021 17:22,Glu,3,12,1218,2.483,26.13,28.47,6.214,28.27,26.06,1178.43,25.235,59.98,29.784,115.491,204.734,32.193,Approved,22.32,2.02,10.0,41.1,40.38,370,5.9,-0.72,32,12.12,-0.09,-0.04
,27593,R29227,932-029,06-04-2021 16:58,08-04-2021 05:18,Glu,2,11,2373,2.625,33.15,26.79,5.511,28.07,26.84,1163.12,22.201,59.388,26.824,131.24,199.484,29.211,Approved,19.42,2.02,11.0,40.86,40.12,507,5.0,-0.74,21,9.19,-0.03,0.05
,27209,R29028,932-029,24-03-2021 03:58,25-03-2021 06:16,Glu,3,16,1708,2.306,33.5,25.22,5.551,30.25,25.25,1166.89,19.152,59.961,27.577,105.109,157.663,26.94,Approved,22.33,2.04,10.3,40.27,39.41,417,6.7,-0.86,21,8.67,-0.1,0.04
,27820,R29367,932-029,14-04-2021 06:12,15-04-2021 19:40,Glu,8,12,2685,2.39,32.99,25.8,6.115,27.78,26.65,1187.37,22.891,59.121,31.197,100.227,211.005,30.293,Approved,22.58,2.05,10.0,40.74,38.99,631,6.1,-1.75,21,8.24,-0.06,0.0
,28111,R29547,932-029,22-04-2021 10:40,23-04-2021 15:54,Glu,3,13,644,2.65,33.52,27.11,5.911,31.16,24.56,1172.52,22.393,62.479,33.101,141.897,204.962,32.956,Approved,22.23,2.05,9.6,40.92,39.6,504,5.5,-1.32,21,7.75,-0.81,-0.22
,27516,R29205,932-029,01-04-2021 10:38,07-04-2021 01:52,Glu,8,14,3089,2.561,32.22,27.05,6.369,28.39,26.1,1162.05,23.078,60.101,34.984,126.131,194.452,32.582,Approved,21.28,2.11,10.7,39.43,37.88,213,8.2,-1.55,78,12.29,-0.17,-0.01
,27467,R29176,932-029,30-03-2021 20:26,31-03-2021 14:40,Glu,3,1,1904,2.281,32.79,25.46,5.457,27.53,26.91,1176.05,21.672,64.594,31.67,89.343,168.174,29.554,Approved,22.7,2.05,11.0,41.19,40.61,878,4.4,-0.58,21,10.34,-0.11,0.03
,28194,R29594,932-029,26-04-2021 08:18,03-05-2021 13:42,Glu,3,14,6129,2.472,28.17,27.19,5.949,28.35,26.24,1189.43,22.277,57.077,30.528,121.328,211.005,29.049,Approved,22.6,2.05,10.7,40.04,39.84,736,5.2,-0.2,21,9.39,-0.1,-0.03
,27834,R29381,932-029,17-04-2021 15:54,19-04-2021 12:16,Glu,4,14,3113,2.264,27.54,27.23,5.891,28.57,26.29,1154.92,23.165,62.424,32.673,131.878,211.005,31.35,Approved,21.85,2.05,10.1,40.46,40.3,794,5.5,-0.16,20,6.14,-0.12,0.02
,28272,R29635,932-029,27-04-2021 13:12,03-05-2021 22:52,Glu,2,12,3609,2.061,32.91,26.35,6.158,27.24,26.88,1180.79,23.557,63.179,31.524,116.053,211.005,30.406,Approved,24.87,2.04,10.9,40.7,39.97,490,5.6,-0.73,22,7.83,-0.13,0.04
,28411,R29722,932-029,04-05-2021 05:44,05-05-2021 13:58,Glu,3,1,503,2.495,33.26,27.32,5.843,30.15,25.3,1189.45,23.507,57.191,31.455,115.491,162.737,33.531,Approved,22.43,1.91,10.1,38.56,36.94,243,6.5,-1.62,64,9.45,-0.14,-0.04
,28346,R29691,932-029,02-05-2021 10:34,04-05-2021 00:48,Glu,1,9,718,2.717,28.74,26.73,6.304,27.01,26.96,1182.82,23.81,56.512,28.677,120.741,183.736,32.085,Approved,21.65,2.07,11.7,40.17,39.73,572,5.6,-0.44,21,8.73,-0.01,0.04
,27367,R29128,932-029,30-03-2021 05:38,31-03-2021 02:24,Glu,1,8,1996,2.56,30.42,27.28,6.054,28.1,26.52,1180.8,19.496,55.132,28.131,136.642,199.707,26.339,Approved,22.65,2.09,12.3,41.58,41.01,252,6.2,-0.57,36,9.02,-0.47,-0.2
,28224,R29623,932-029,27-04-2021 17:02,29-04-2021 15:22,Glu,3,2,1245,2.228,32.15,26.65,6.283,27.26,27.04,1180.15,23.849,56.865,32.802,110.778,211.005,31.654,Approved,22.73,2.06,10.2,40.93,40.22,488,5.2,-0.71,20,6.42,-0.09,-0.01
,27986,R29461,932-029,20-04-2021 11:06,21-04-2021 08:00,Glu,8,9,1289,2.174,30.52,27.35,6.032,28.1,26.52,1171.26,22.575,59.664,30.454,94.952,211.005,29.903,Approved,21.87,2.01,10.0,40.05,39.88,510,5.2,-0.17,21,8.61,-0.2,-0.04
,27177,R29014,932-029,24-03-2021 12:44,25-03-2021 03:54,Glu,1,2,1326,2.49,32.46,25.9,6.152,28.17,26.43,1149.4,22.629,62.873,27.47,94.493,209.984,28.891,Approved,21.87,2.04,8.7,41.11,40.48,332,5.4,-0.63,21,7.64,-0.21,-0.07
,27356,R29117,932-029,29-03-2021 20:24,31-03-2021 09:34,Glu,1,9,1791,2.751,33.4,26.15,5.604,27.01,26.96,1177.31,20.876,62.109,30.605,105.109,189.196,28.548,Approved,26.25,2.03,11.5,40.8,40.2,676,5.5,-0.6,21,8.44,-0.08,0.0
