time_betw_scan_hours,CA,YM,Class,dea_eff,cluster efficency - 5 clusters,cluster normalized - 5 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
653.000,2.622,7.003,1.000,0.560,3.000,1.000,0.178,0.175,0.526,0.231,0.098,0.008
1209.000,2.621,6.169,1.000,0.690,2.000,2.000,0.157,0.351,0.566,0.453,0.005,0.018
85.000,2.433,7.285,1.000,0.470,1.000,1.000,0.130,0.211,0.468,0.120,0.087,0.055
18299.000,2.938,6.471,1.000,0.490,1.000,1.000,0.119,0.105,0.382,0.332,0.120,0.073
220.000,2.940,6.569,1.000,0.570,3.000,0.000,0.108,0.439,0.363,0.004,0.186,0.354
1415.000,2.434,6.473,1.000,0.550,3.000,1.000,0.130,0.211,0.522,0.244,0.044,0.055
1154.000,2.539,6.703,1.000,0.580,3.000,1.000,0.162,0.158,0.573,0.097,0.027,0.020
2287.000,2.540,6.280,1.000,0.460,1.000,1.000,0.151,0.035,0.457,0.135,0.044,0.037
5379.000,2.340,5.678,1.000,0.650,3.000,1.000,0.146,0.018,0.620,0.286,0.000,0.020
1178.000,2.746,6.387,1.000,0.550,3.000,2.000,0.157,0.404,0.429,0.367,0.126,0.091
1544.000,2.523,6.171,1.000,0.460,1.000,1.000,0.189,0.211,0.433,0.189,0.044,0.020
96.000,2.445,6.242,1.000,0.310,4.000,1.000,0.130,0.123,0.216,0.103,0.087,0.234
2640.000,2.451,6.167,1.000,0.510,1.000,1.000,0.157,0.123,0.483,0.207,0.027,0.091
1498.000,2.679,6.217,1.000,0.480,1.000,0.000,0.146,0.193,0.083,0.228,0.131,0.390
1472.000,2.370,5.812,1.000,0.430,4.000,1.000,0.119,0.053,0.425,0.135,0.077,0.151
15525.000,2.424,5.558,1.000,0.570,3.000,1.000,0.119,0.035,0.568,0.001,0.011,0.047
4087.000,2.578,6.471,1.000,0.340,4.000,1.000,0.173,0.175,0.266,0.125,0.126,0.179
261.000,2.635,6.135,1.000,0.410,4.000,1.000,0.124,0.088,0.408,0.011,0.060,0.038
5513.000,2.380,6.219,1.000,0.420,4.000,1.000,0.086,0.123,0.379,0.221,0.082,0.179
1909.000,2.251,6.129,1.000,0.430,4.000,0.000,0.043,0.140,0.051,0.244,0.224,0.349
1765.000,2.608,6.674,1.000,0.620,3.000,2.000,0.243,0.386,0.506,0.357,0.044,0.030
25.000,2.479,5.788,1.000,0.510,1.000,1.000,0.146,0.123,0.509,0.068,0.033,0.002
1036.000,2.632,5.538,1.000,0.540,1.000,1.000,0.108,0.018,0.540,0.082,0.033,0.090
2722.000,2.674,5.900,1.000,0.410,4.000,1.000,0.168,0.035,0.393,0.038,0.148,0.108
2118.000,2.720,6.710,1.000,0.500,1.000,1.000,0.195,0.105,0.414,0.279,0.055,0.032
872.000,2.619,6.712,1.000,0.510,1.000,1.000,0.232,0.035,0.463,0.213,0.033,0.047
4860.000,2.702,5.981,1.000,0.470,1.000,1.000,0.205,0.175,0.452,0.140,0.153,0.108
1512.000,2.688,6.114,1.000,0.560,3.000,1.000,0.151,0.070,0.558,0.088,0.071,0.008
1511.000,2.656,6.251,1.000,0.270,4.000,1.000,0.076,0.018,0.240,0.005,0.098,0.201
1560.000,2.510,6.284,1.000,0.580,3.000,1.000,0.130,0.070,0.580,0.097,0.027,0.012
3151.000,2.601,6.086,1.000,0.480,1.000,1.000,0.195,0.123,0.457,0.050,0.104,0.206
1445.000,2.590,6.556,1.000,0.550,3.000,1.000,0.162,0.281,0.506,0.253,0.038,0.045
159.000,2.481,5.533,1.000,0.600,3.000,1.000,0.103,0.105,0.602,0.111,0.044,0.078
1168.000,2.708,6.081,1.000,0.520,1.000,1.000,0.146,0.018,0.518,0.161,0.044,0.058
2661.000,2.388,6.194,1.000,0.460,1.000,0.000,0.135,0.035,0.305,0.057,0.077,0.419
1547.000,2.527,6.310,1.000,0.360,4.000,1.000,0.168,0.193,0.342,0.061,0.022,0.056
2379.000,2.825,5.740,1.000,0.370,4.000,1.000,0.124,0.140,0.362,0.091,0.027,0.022
349.000,2.784,6.657,1.000,0.640,3.000,2.000,0.151,0.263,0.522,0.422,0.060,0.040
8953.000,2.785,5.806,1.000,0.490,1.000,1.000,0.135,0.175,0.487,0.010,0.044,0.005
904.000,2.480,5.816,1.000,0.530,1.000,1.000,0.130,0.193,0.515,0.219,0.049,0.022
4251.000,2.668,6.470,1.000,0.580,3.000,1.000,0.059,0.105,0.515,0.344,0.038,0.056
1003.000,2.871,6.830,1.000,0.490,1.000,2.000,0.146,0.351,0.365,0.355,0.016,0.126
1653.000,2.620,5.855,1.000,0.400,4.000,1.000,0.103,0.158,0.323,0.241,0.131,0.010
385.000,2.476,5.661,1.000,0.550,3.000,1.000,0.146,0.105,0.547,0.102,0.049,0.025
931.000,2.560,5.901,1.000,0.430,4.000,1.000,0.135,0.035,0.392,0.129,0.027,0.279
42.000,2.620,6.104,1.000,0.520,1.000,1.000,0.097,0.018,0.520,0.198,0.011,0.080
923.000,2.643,6.279,1.000,0.470,1.000,1.000,0.189,0.000,0.450,0.151,0.131,0.100
2606.000,2.680,5.285,1.000,0.690,2.000,3.000,0.114,0.018,0.586,0.434,0.011,0.164
2613.000,2.509,6.463,1.000,0.510,1.000,1.000,0.184,0.281,0.422,0.286,0.115,0.171
1388.000,2.800,6.342,1.000,0.480,1.000,4.000,0.205,0.070,0.321,0.217,0.251,0.243
1336.000,2.636,6.470,1.000,0.640,3.000,1.000,0.205,0.000,0.588,0.292,0.005,0.051
4143.000,2.585,5.844,1.000,0.680,2.000,1.000,0.157,0.035,0.681,0.126,0.055,0.038
4216.000,2.415,6.648,1.000,0.410,4.000,1.000,0.173,0.140,0.350,0.194,0.148,0.055
7212.000,2.688,6.272,1.000,0.590,3.000,1.000,0.227,0.298,0.526,0.292,0.005,0.005
6430.000,2.820,5.545,1.000,0.620,3.000,1.000,0.092,0.140,0.616,0.064,0.022,0.096
830.000,2.959,6.633,1.000,0.480,1.000,1.000,0.141,0.316,0.431,0.239,0.027,0.150
31.000,2.505,6.413,1.000,0.570,3.000,1.000,0.232,0.018,0.553,0.037,0.055,0.003
2675.000,2.590,6.327,1.000,0.490,1.000,1.000,0.124,0.035,0.476,0.198,0.098,0.055
1604.000,2.551,5.720,1.000,0.530,1.000,1.000,0.119,0.158,0.533,0.092,0.016,0.040
5932.000,2.570,6.053,1.000,0.540,1.000,1.000,0.130,0.053,0.538,0.173,0.033,0.090
35.000,2.766,6.447,1.000,0.560,3.000,2.000,0.114,0.298,0.317,0.464,0.142,0.108
2554.000,2.580,6.453,1.000,0.490,1.000,1.000,0.141,0.246,0.380,0.332,0.022,0.096
2696.000,2.483,6.096,1.000,0.490,1.000,1.000,0.162,0.298,0.468,0.180,0.005,0.075
1673.000,2.639,6.370,1.000,0.560,3.000,1.000,0.146,0.158,0.552,0.191,0.016,0.086
1618.000,2.499,6.075,1.000,0.490,1.000,1.000,0.168,0.158,0.480,0.001,0.055,0.050
4169.000,2.611,5.902,1.000,0.550,3.000,1.000,0.173,0.088,0.544,0.093,0.055,0.017
19526.000,2.435,6.573,1.000,0.500,1.000,2.000,0.124,0.333,0.391,0.304,0.208,0.012
1409.000,2.750,6.118,1.000,0.440,1.000,1.000,0.141,0.053,0.415,0.088,0.060,0.286
34.000,2.591,6.085,1.000,0.450,1.000,1.000,0.135,0.246,0.450,0.105,0.016,0.063
187.000,2.645,5.798,1.000,0.500,1.000,1.000,0.151,0.175,0.420,0.297,0.011,0.085
7700.000,2.695,6.429,1.000,0.510,1.000,1.000,0.168,0.070,0.488,0.209,0.033,0.000
847.000,2.675,6.318,1.000,0.520,1.000,1.000,0.146,0.088,0.515,0.184,0.044,0.003
1472.000,2.500,7.131,1.000,0.640,3.000,1.000,0.168,0.211,0.543,0.374,0.082,0.015
1164.000,2.481,6.518,1.000,0.410,4.000,1.000,0.162,0.018,0.338,0.222,0.098,0.224
1670.000,2.612,6.693,1.000,0.490,1.000,1.000,0.135,0.281,0.467,0.205,0.049,0.093
1027.000,2.825,6.594,1.000,0.570,3.000,1.000,0.151,0.298,0.490,0.321,0.011,0.037
1901.000,2.741,6.361,1.000,0.560,3.000,1.000,0.173,0.281,0.489,0.292,0.016,0.096
18332.000,2.568,6.564,1.000,0.520,1.000,1.000,0.124,0.088,0.502,0.214,0.011,0.081
175.000,2.692,5.742,1.000,0.610,3.000,2.000,0.189,0.316,0.478,0.409,0.011,0.108
2756.000,2.690,5.347,1.000,0.680,2.000,1.000,0.157,0.281,0.673,0.195,0.060,0.118
1518.000,2.800,5.620,1.000,0.510,1.000,1.000,0.151,0.228,0.432,0.288,0.022,0.101
3878.000,2.536,7.311,1.000,0.450,1.000,1.000,0.157,0.105,0.343,0.305,0.082,0.071
7495.000,2.165,6.166,1.000,0.530,1.000,1.000,0.162,0.263,0.466,0.269,0.109,0.003
855.000,3.035,6.957,1.000,0.480,1.000,2.000,0.130,0.404,0.441,0.205,0.109,0.164
507.000,2.548,6.319,1.000,0.560,3.000,1.000,0.130,0.158,0.551,0.219,0.016,0.103
6920.000,2.502,6.353,1.000,0.490,1.000,1.000,0.184,0.105,0.478,0.098,0.000,0.071
4310.000,2.366,6.327,1.000,0.410,4.000,4.000,0.114,0.263,0.240,0.219,0.208,0.213
1022.000,2.620,6.715,1.000,0.610,3.000,1.000,0.238,0.211,0.524,0.316,0.038,0.078
7082.000,2.401,5.969,1.000,0.550,3.000,1.000,0.211,0.035,0.537,0.120,0.027,0.032
2841.000,2.881,6.475,1.000,0.510,1.000,1.000,0.162,0.070,0.450,0.269,0.077,0.047
1551.000,2.594,6.868,1.000,0.500,1.000,1.000,0.114,0.070,0.441,0.233,0.224,0.027
5284.000,2.480,5.695,1.000,0.530,1.000,1.000,0.141,0.070,0.488,0.250,0.011,0.032
1128.000,2.654,6.909,1.000,0.590,3.000,1.000,0.157,0.053,0.498,0.348,0.098,0.032
1538.000,2.788,6.375,1.000,0.350,4.000,4.000,0.108,0.123,0.127,0.239,0.148,0.181
2604.000,2.861,6.531,1.000,0.510,1.000,1.000,0.227,0.246,0.459,0.239,0.038,0.030
1378.000,2.690,6.370,1.000,0.590,3.000,1.000,0.135,0.088,0.585,0.202,0.044,0.048
1257.000,2.485,5.680,1.000,0.560,3.000,1.000,0.168,0.105,0.558,0.115,0.038,0.045
1307.000,2.588,6.361,1.000,0.290,4.000,0.000,0.108,0.053,0.055,0.051,0.120,0.234
1411.000,2.537,6.547,1.000,0.510,1.000,1.000,0.173,0.228,0.499,0.106,0.011,0.088
494.000,2.460,6.176,1.000,0.360,4.000,1.000,0.146,0.123,0.354,0.010,0.055,0.022
1709.000,2.640,6.178,1.000,0.670,2.000,1.000,0.162,0.123,0.611,0.332,0.071,0.028
2402.000,2.535,6.402,1.000,0.520,1.000,1.000,0.130,0.246,0.448,0.291,0.044,0.070
15523.000,2.341,5.594,1.000,0.520,1.000,1.000,0.130,0.053,0.519,0.048,0.033,0.012
1451.000,2.544,6.195,1.000,0.500,1.000,1.000,0.162,0.158,0.498,0.091,0.055,0.045
2667.000,2.708,5.843,1.000,0.510,1.000,1.000,0.195,0.053,0.501,0.031,0.022,0.078
1795.000,2.810,6.217,1.000,0.600,3.000,1.000,0.157,0.088,0.533,0.312,0.077,0.017
1527.000,2.760,5.963,1.000,0.580,3.000,1.000,0.151,0.281,0.506,0.327,0.000,0.051
1504.000,2.619,6.503,1.000,0.540,1.000,1.000,0.173,0.088,0.536,0.119,0.022,0.042
951.000,2.754,6.076,1.000,0.460,1.000,1.000,0.162,0.123,0.454,0.102,0.060,0.080
1731.000,2.718,6.495,1.000,0.400,4.000,1.000,0.178,0.088,0.384,0.099,0.011,0.033
1954.000,2.613,5.611,1.000,0.570,3.000,2.000,0.108,0.404,0.508,0.304,0.033,0.047
4594.000,2.730,6.352,1.000,0.670,2.000,2.000,0.059,0.281,0.604,0.385,0.055,0.055
2570.000,2.409,6.734,1.000,0.570,3.000,2.000,0.238,0.404,0.548,0.170,0.169,0.010
1109.000,2.651,6.295,1.000,0.610,3.000,1.000,0.157,0.281,0.560,0.306,0.022,0.043
3036.000,2.622,6.067,1.000,0.660,2.000,2.000,0.205,0.333,0.512,0.453,0.060,0.066
2937.000,2.689,6.337,1.000,0.450,1.000,1.000,0.151,0.316,0.365,0.269,0.044,0.123
145.000,2.623,6.794,1.000,0.430,4.000,1.000,0.130,0.193,0.396,0.204,0.055,0.091
1155.000,2.512,5.902,1.000,0.410,4.000,1.000,0.211,0.018,0.380,0.102,0.033,0.121
2839.000,2.562,6.078,1.000,0.540,1.000,1.000,0.146,0.018,0.533,0.194,0.022,0.063
1560.000,2.511,5.530,1.000,0.670,2.000,1.000,0.189,0.158,0.639,0.272,0.038,0.042
4296.000,2.442,6.068,1.000,0.540,1.000,1.000,0.168,0.386,0.532,0.159,0.027,0.045
995.000,2.505,6.312,1.000,0.550,3.000,1.000,0.059,0.263,0.510,0.288,0.071,0.047
10086.000,2.648,6.858,1.000,0.480,1.000,4.000,0.059,0.088,0.268,0.328,0.290,0.146
282.000,2.830,6.273,1.000,0.510,1.000,1.000,0.162,0.105,0.496,0.179,0.011,0.043
15644.000,2.750,6.020,1.000,0.630,3.000,1.000,0.178,0.105,0.588,0.283,0.038,0.051
1682.000,2.532,5.636,1.000,0.480,1.000,1.000,0.141,0.035,0.480,0.045,0.033,0.125
4652.000,2.449,5.730,1.000,0.630,3.000,1.000,0.141,0.088,0.628,0.088,0.060,0.213
1886.000,2.755,6.413,1.000,0.350,4.000,1.000,0.151,0.000,0.301,0.031,0.169,0.193
7098.000,2.440,5.511,1.000,0.590,3.000,1.000,0.097,0.140,0.585,0.170,0.082,0.035
4010.000,2.408,6.164,1.000,0.590,3.000,1.000,0.162,0.158,0.536,0.302,0.033,0.025
1066.000,2.343,6.668,1.000,0.350,4.000,1.000,0.162,0.088,0.322,0.051,0.016,0.168
4206.000,2.635,7.031,1.000,0.530,1.000,1.000,0.184,0.175,0.526,0.126,0.137,0.012
1915.000,2.712,6.214,1.000,0.600,3.000,1.000,0.151,0.123,0.597,0.173,0.016,0.022
2428.000,2.650,6.113,1.000,0.440,1.000,1.000,0.135,0.088,0.407,0.204,0.011,0.051
1503.000,2.678,5.779,1.000,0.430,4.000,1.000,0.124,0.018,0.347,0.273,0.005,0.201
1227.000,2.554,5.800,1.000,0.660,2.000,1.000,0.162,0.281,0.657,0.047,0.005,0.068
2674.000,2.561,6.237,1.000,0.450,1.000,1.000,0.168,0.018,0.438,0.158,0.115,0.010
208.000,2.270,5.595,1.000,0.460,1.000,1.000,0.119,0.158,0.456,0.122,0.077,0.126
7153.000,2.565,5.613,1.000,0.340,4.000,1.000,0.135,0.105,0.294,0.130,0.093,0.203
2694.000,2.645,5.638,1.000,0.470,1.000,1.000,0.151,0.035,0.413,0.240,0.126,0.166
77.000,2.696,7.035,1.000,0.420,4.000,1.000,0.135,0.140,0.363,0.213,0.126,0.121
1274.000,2.374,6.904,1.000,0.580,3.000,1.000,0.141,0.316,0.509,0.321,0.005,0.075
3843.000,2.882,7.144,1.000,0.570,3.000,1.000,0.189,0.123,0.434,0.379,0.169,0.038
1358.000,2.437,6.658,1.000,0.550,3.000,2.000,0.173,0.386,0.407,0.397,0.038,0.110
38.000,2.680,6.607,1.000,0.480,1.000,1.000,0.178,0.140,0.468,0.149,0.115,0.032
1285.000,2.471,6.510,1.000,0.540,1.000,1.000,0.173,0.281,0.455,0.314,0.011,0.076
1843.000,2.766,6.030,1.000,0.510,1.000,1.000,0.200,0.281,0.392,0.337,0.066,0.096
1042.000,2.603,5.521,1.000,0.600,3.000,1.000,0.184,0.211,0.600,0.170,0.005,0.017
9753.000,2.510,5.476,1.000,0.590,3.000,1.000,0.130,0.035,0.585,0.026,0.022,0.035
4025.000,2.221,6.250,1.000,0.600,3.000,1.000,0.162,0.368,0.596,0.176,0.033,0.047
2685.000,2.490,5.928,1.000,0.660,2.000,2.000,0.200,0.333,0.562,0.385,0.033,0.040
1001.000,2.919,6.633,1.000,0.540,1.000,1.000,0.151,0.088,0.446,0.327,0.093,0.076
3309.000,2.626,5.884,1.000,0.330,4.000,1.000,0.124,0.000,0.320,0.102,0.087,0.007
6837.000,2.841,6.162,1.000,0.470,1.000,1.000,0.151,0.105,0.417,0.237,0.022,0.125
2414.000,2.444,5.731,1.000,0.500,1.000,1.000,0.119,0.035,0.461,0.241,0.044,0.055
1150.000,2.465,6.332,1.000,0.550,3.000,1.000,0.157,0.070,0.537,0.199,0.011,0.010
2504.000,2.376,5.942,1.000,0.550,3.000,1.000,0.189,0.211,0.538,0.194,0.000,0.061
1782.000,2.616,6.530,1.000,0.530,1.000,1.000,0.141,0.298,0.530,0.130,0.000,0.047
1780.000,2.871,5.836,1.000,0.560,3.000,1.000,0.173,0.175,0.552,0.115,0.049,0.111
1190.000,2.318,6.489,1.000,0.480,1.000,1.000,0.238,0.123,0.412,0.227,0.033,0.022
1469.000,2.588,6.458,1.000,0.540,1.000,4.000,0.124,0.140,0.310,0.383,0.290,0.203
4214.000,2.760,5.456,1.000,0.410,4.000,4.000,0.038,0.053,0.210,0.276,0.268,0.186
1687.000,2.695,6.613,1.000,0.460,1.000,1.000,0.151,0.000,0.450,0.079,0.087,0.159
2847.000,2.657,6.202,1.000,0.380,4.000,0.000,0.108,0.123,0.245,0.061,0.011,0.347
873.000,2.584,6.319,1.000,0.660,2.000,1.000,0.141,0.211,0.655,0.041,0.044,0.027
7252.000,2.602,6.810,1.000,0.520,1.000,1.000,0.200,0.211,0.410,0.321,0.093,0.030
2904.000,2.640,5.223,1.000,0.560,3.000,3.000,0.081,0.018,0.413,0.444,0.087,0.027
1556.000,2.545,6.154,1.000,0.500,1.000,1.000,0.141,0.105,0.495,0.045,0.027,0.015
5430.000,2.599,6.597,1.000,0.550,3.000,1.000,0.130,0.018,0.518,0.260,0.033,0.012
1407.000,2.707,6.651,1.000,0.500,1.000,1.000,0.157,0.105,0.414,0.302,0.022,0.128
11337.000,2.643,6.477,1.000,0.620,3.000,1.000,0.130,0.175,0.599,0.277,0.011,0.040
1194.000,2.598,6.198,1.000,0.380,4.000,1.000,0.114,0.088,0.375,0.071,0.126,0.151
1499.000,2.743,6.608,1.000,0.680,2.000,1.000,0.151,0.193,0.673,0.120,0.022,0.056
4212.000,2.703,6.136,1.000,0.630,3.000,2.000,0.141,0.333,0.574,0.329,0.027,0.060
1931.000,2.350,5.788,1.000,0.460,1.000,1.000,0.141,0.105,0.447,0.069,0.000,0.236
1389.000,2.761,6.026,1.000,0.520,1.000,1.000,0.135,0.018,0.522,0.134,0.055,0.038
3765.000,2.526,6.052,1.000,0.470,1.000,1.000,0.119,0.018,0.466,0.158,0.011,0.085
4207.000,2.620,6.597,1.000,0.680,2.000,2.000,0.189,0.281,0.525,0.469,0.120,0.091
1205.000,2.607,6.422,1.000,0.560,3.000,1.000,0.195,0.228,0.478,0.300,0.044,0.040
1487.000,2.539,6.173,1.000,0.460,1.000,1.000,0.108,0.368,0.362,0.143,0.071,0.287
12792.000,2.476,6.692,1.000,0.420,4.000,1.000,0.205,0.123,0.308,0.267,0.066,0.159
1318.000,2.652,6.029,1.000,0.630,3.000,1.000,0.119,0.351,0.614,0.272,0.011,0.115
6676.000,2.574,5.884,1.000,0.440,1.000,1.000,0.103,0.035,0.427,0.181,0.120,0.101
1434.000,2.646,6.427,1.000,0.460,1.000,1.000,0.141,0.053,0.456,0.045,0.038,0.018
2973.000,2.710,5.287,1.000,0.520,1.000,1.000,0.043,0.088,0.446,0.324,0.049,0.231
994.000,2.768,6.807,1.000,0.660,2.000,2.000,0.195,0.579,0.557,0.370,0.077,0.047
209.000,2.449,5.629,1.000,0.590,3.000,1.000,0.130,0.035,0.578,0.232,0.044,0.037
1207.000,2.346,6.207,1.000,0.660,2.000,1.000,0.195,0.035,0.539,0.408,0.027,0.038
1669.000,2.583,6.339,1.000,0.510,1.000,1.000,0.195,0.123,0.484,0.177,0.180,0.022
1278.000,2.771,6.815,1.000,0.570,3.000,1.000,0.200,0.263,0.483,0.319,0.011,0.096
1168.000,2.652,5.849,1.000,0.570,3.000,1.000,0.168,0.140,0.547,0.217,0.060,0.037
44.000,2.603,6.470,1.000,0.530,1.000,1.000,0.114,0.035,0.527,0.200,0.044,0.053
936.000,2.636,6.108,1.000,0.500,1.000,1.000,0.157,0.018,0.494,0.055,0.060,0.042
2042.000,2.408,5.936,1.000,0.550,3.000,1.000,0.168,0.351,0.503,0.250,0.098,0.010
1636.000,2.613,6.032,1.000,0.700,2.000,2.000,0.146,0.491,0.538,0.499,0.093,0.051
1180.000,2.467,6.164,1.000,0.580,3.000,1.000,0.189,0.088,0.579,0.131,0.011,0.012
1474.000,2.575,6.923,1.000,0.380,4.000,1.000,0.130,0.053,0.347,0.156,0.148,0.035
3284.000,2.477,5.614,1.000,0.540,1.000,1.000,0.189,0.105,0.533,0.117,0.038,0.047
1492.000,2.594,5.678,1.000,0.600,3.000,1.000,0.130,0.246,0.599,0.188,0.011,0.038
991.000,2.690,6.421,1.000,0.480,1.000,1.000,0.114,0.140,0.454,0.223,0.077,0.065
1273.000,2.694,6.568,1.000,0.420,4.000,1.000,0.162,0.246,0.413,0.129,0.038,0.055
285.000,2.582,5.747,1.000,0.580,3.000,1.000,0.141,0.123,0.576,0.048,0.005,0.047
2895.000,2.656,6.030,1.000,0.670,2.000,1.000,0.168,0.088,0.660,0.247,0.016,0.048
1556.000,2.670,7.012,1.000,0.700,2.000,2.000,0.135,0.281,0.523,0.487,0.268,0.050
5337.000,2.682,6.067,1.000,0.540,1.000,1.000,0.135,0.035,0.512,0.179,0.022,0.296
2355.000,2.613,5.672,1.000,0.420,4.000,1.000,0.195,0.175,0.392,0.106,0.087,0.181
1411.000,2.440,6.949,1.000,0.580,3.000,2.000,0.151,0.421,0.496,0.338,0.016,0.116
2008.000,2.530,6.749,1.000,0.660,2.000,1.000,0.157,0.211,0.607,0.319,0.027,0.085
1716.000,2.487,7.159,1.000,0.660,2.000,2.000,0.184,0.561,0.579,0.343,0.033,0.040
552.000,2.378,6.107,1.000,0.520,1.000,1.000,0.130,0.281,0.456,0.288,0.055,0.022
27.000,2.478,6.218,1.000,0.600,3.000,1.000,0.157,0.018,0.601,0.159,0.011,0.002
1306.000,2.560,5.676,1.000,0.410,4.000,1.000,0.108,0.070,0.389,0.177,0.049,0.091
1252.000,2.798,7.011,1.000,0.650,3.000,2.000,0.119,0.298,0.490,0.485,0.044,0.081
2696.000,2.669,6.051,1.000,0.440,1.000,1.000,0.184,0.175,0.397,0.195,0.000,0.063
1343.000,2.523,5.936,1.000,0.560,3.000,2.000,0.178,0.316,0.435,0.381,0.071,0.081
4907.000,2.571,6.582,1.000,0.330,4.000,1.000,0.141,0.175,0.320,0.088,0.131,0.015
1706.000,2.597,6.829,1.000,0.530,1.000,2.000,0.162,0.386,0.390,0.389,0.044,0.133
1505.000,2.656,6.030,1.000,0.530,1.000,1.000,0.157,0.018,0.525,0.009,0.033,0.027
6058.000,2.659,6.642,1.000,0.750,2.000,2.000,0.249,0.228,0.580,0.499,0.175,0.043
2875.000,2.595,6.403,1.000,0.620,3.000,2.000,0.211,0.456,0.530,0.352,0.093,0.045
1857.000,2.540,6.652,1.000,0.650,3.000,2.000,0.205,0.246,0.524,0.416,0.082,0.086
937.000,2.825,5.748,1.000,0.260,4.000,1.000,0.065,0.053,0.198,0.173,0.060,0.133
3030.000,2.590,5.928,1.000,0.580,3.000,1.000,0.168,0.070,0.580,0.103,0.011,0.032
1441.000,2.779,5.858,1.000,0.500,1.000,1.000,0.168,0.070,0.476,0.195,0.098,0.030
2513.000,2.582,7.168,1.000,0.570,3.000,2.000,0.227,0.316,0.489,0.284,0.142,0.035
3917.000,2.693,6.653,1.000,0.400,4.000,1.000,0.135,0.070,0.338,0.223,0.104,0.123
2321.000,2.816,6.582,1.000,0.590,3.000,2.000,0.200,0.281,0.470,0.365,0.120,0.005
1347.000,2.569,6.326,1.000,0.580,3.000,1.000,0.146,0.175,0.561,0.246,0.022,0.083
2843.000,2.710,6.202,1.000,0.480,1.000,1.000,0.119,0.105,0.439,0.231,0.011,0.148
4771.000,2.699,5.799,1.000,0.520,1.000,1.000,0.135,0.193,0.510,0.134,0.082,0.252
4101.000,2.551,5.620,1.000,0.720,2.000,1.000,0.178,0.018,0.681,0.327,0.011,0.120
3978.000,2.674,5.551,1.000,0.490,1.000,1.000,0.135,0.105,0.487,0.023,0.109,0.081
2298.000,2.637,6.662,1.000,0.600,3.000,1.000,0.195,0.246,0.509,0.346,0.027,0.047
1946.000,2.384,5.979,1.000,0.640,3.000,1.000,0.178,0.246,0.533,0.390,0.033,0.051
1167.000,2.669,6.819,1.000,0.590,3.000,1.000,0.216,0.105,0.524,0.293,0.022,0.015
6138.000,2.553,5.373,1.000,0.630,3.000,1.000,0.070,0.123,0.634,0.119,0.038,0.023
1589.000,2.651,6.175,1.000,0.400,4.000,1.000,0.114,0.123,0.371,0.096,0.071,0.267
2381.000,2.481,6.327,1.000,0.390,4.000,0.000,0.124,0.035,0.070,0.135,0.131,0.339
1776.000,2.743,6.238,1.000,0.280,4.000,1.000,0.151,0.000,0.249,0.003,0.055,0.148
1557.000,2.713,6.499,1.000,0.480,1.000,1.000,0.130,0.070,0.468,0.125,0.011,0.203
950.000,2.606,6.049,1.000,0.410,4.000,1.000,0.151,0.035,0.397,0.138,0.005,0.148
112.000,2.315,5.800,1.000,0.510,1.000,1.000,0.141,0.456,0.477,0.159,0.000,0.093
1734.000,2.559,6.523,1.000,0.460,1.000,1.000,0.168,0.123,0.452,0.119,0.011,0.101
897.000,2.784,6.633,1.000,0.580,3.000,1.000,0.157,0.175,0.530,0.281,0.033,0.066
2553.000,2.203,6.740,1.000,0.490,1.000,1.000,0.178,0.123,0.476,0.128,0.016,0.106
1245.000,2.844,6.242,1.000,0.660,2.000,2.000,0.162,0.509,0.491,0.457,0.164,0.025
2548.000,2.591,6.065,1.000,0.490,1.000,1.000,0.157,0.105,0.481,0.128,0.016,0.030
1348.000,2.770,5.617,1.000,0.370,4.000,1.000,0.157,0.193,0.172,0.263,0.038,0.196
1191.000,2.694,5.950,1.000,0.710,2.000,2.000,0.151,0.386,0.632,0.393,0.011,0.012
1430.000,2.948,6.033,1.000,0.560,3.000,1.000,0.097,0.246,0.560,0.024,0.000,0.017
3918.000,2.458,5.719,1.000,0.630,3.000,1.000,0.184,0.070,0.553,0.332,0.044,0.027
1541.000,2.553,6.028,1.000,0.570,3.000,1.000,0.157,0.281,0.508,0.309,0.022,0.095
5874.000,2.428,6.225,1.000,0.600,3.000,1.000,0.119,0.070,0.581,0.263,0.016,0.033
583.000,2.437,6.686,1.000,0.390,4.000,1.000,0.189,0.298,0.334,0.179,0.071,0.156
1676.000,2.674,6.044,1.000,0.580,3.000,1.000,0.157,0.018,0.576,0.106,0.000,0.042
1283.000,2.737,5.951,1.000,0.520,1.000,1.000,0.189,0.088,0.487,0.217,0.055,0.123
1539.000,2.678,6.630,1.000,0.440,1.000,1.000,0.178,0.053,0.429,0.116,0.033,0.028
1284.000,2.728,6.093,1.000,0.300,4.000,0.000,0.119,0.175,0.041,0.013,0.120,0.186
3075.000,2.350,5.603,1.000,0.640,3.000,1.000,0.157,0.035,0.636,0.004,0.087,0.065
1806.000,2.908,5.565,1.000,0.410,4.000,1.000,0.119,0.140,0.405,0.046,0.022,0.015
8570.000,2.545,5.964,1.000,0.560,3.000,1.000,0.195,0.123,0.520,0.247,0.005,0.120
5341.000,2.704,6.696,1.000,0.610,3.000,3.000,0.238,0.053,0.348,0.434,0.213,0.121
