time_betw_scan_hours,CA,YM,Class,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
1816.000,2.540,6.101,1.000,0.210,0.200,4.430,47.000,1.400,0.590
1781.000,2.118,6.159,1.000,0.330,0.300,4.650,10.000,0.400,0.050
1663.000,2.420,6.438,1.000,0.380,0.900,3.640,325.000,2.600,0.840
2508.000,2.459,6.241,1.000,0.300,1.100,4.120,232.000,0.700,0.380
11687.000,2.363,6.352,1.000,0.170,0.000,4.120,158.000,1.200,0.150
9201.000,2.728,7.275,1.000,0.250,1.700,3.480,352.000,3.700,0.650
845.000,2.685,6.480,1.000,0.290,0.800,3.440,298.000,0.500,0.280
18411.000,2.850,6.849,1.000,0.350,1.000,3.770,384.000,2.600,0.530
5405.000,2.610,5.504,1.000,0.140,1.200,3.340,274.000,2.800,0.440
3161.000,2.812,6.242,1.000,0.310,0.700,4.820,227.000,0.400,0.260
1406.000,2.473,5.420,1.000,0.310,0.400,3.640,8.000,0.800,1.970
6938.000,2.599,5.945,1.000,0.310,0.100,3.160,39.000,0.600,0.570
3156.000,2.788,5.535,1.000,0.200,0.100,2.190,177.000,0.600,1.320
2753.000,2.486,6.426,1.000,0.300,0.100,4.330,264.000,0.900,0.160
1387.000,2.522,6.576,1.000,0.350,1.200,4.430,222.000,2.700,0.390
2367.000,2.645,5.946,1.000,0.260,1.800,4.150,215.000,0.800,0.110
1277.000,2.679,6.377,1.000,0.260,0.400,5.000,235.000,0.200,0.060
1466.000,2.640,6.401,1.000,0.280,0.400,1.350,244.000,5.200,2.320
1507.000,2.570,5.521,1.000,0.240,0.100,3.470,43.000,1.000,0.730
2720.000,2.629,6.135,1.000,0.240,0.400,4.780,32.000,0.800,1.210
1132.000,2.873,6.228,1.000,0.280,0.500,4.100,114.000,0.100,0.090
603.000,2.673,5.860,1.000,0.320,2.000,5.300,173.000,0.500,0.210
1386.000,2.560,5.629,1.000,0.220,0.100,4.660,221.000,0.200,0.240
463.000,2.757,6.085,1.000,0.310,0.600,4.700,84.000,0.000,0.110
5800.000,2.755,6.622,1.000,0.310,0.400,4.120,197.000,0.200,0.440
370.000,2.618,6.041,1.000,0.290,0.500,4.780,66.000,0.300,0.250
1363.000,2.471,7.188,1.000,0.350,1.200,4.680,387.000,1.800,0.580
56.000,2.443,6.371,1.000,0.260,1.300,3.830,273.000,2.900,0.250
1558.000,2.656,6.442,1.000,0.390,1.200,5.000,119.000,0.200,0.060
1647.000,2.497,6.949,1.000,0.280,0.900,4.660,285.000,1.200,0.230
446.000,2.640,5.994,1.000,0.230,0.300,4.220,33.000,0.800,0.720
1432.000,2.117,5.523,1.000,0.310,1.400,4.530,216.000,1.900,0.440
4671.000,2.749,7.156,1.000,0.290,0.600,4.360,132.000,1.400,1.220
20512.000,2.910,6.658,1.000,0.430,1.200,5.560,288.000,4.000,0.010
1982.000,2.454,6.100,1.000,0.210,1.200,4.670,91.000,0.700,0.480
7201.000,2.701,6.520,1.000,0.310,1.200,4.480,327.000,2.200,0.040
1493.000,2.757,6.042,1.000,0.280,0.400,1.410,62.000,1.900,0.070
1668.000,2.292,6.205,1.000,0.270,0.400,5.340,143.000,0.700,0.050
653.000,2.622,7.003,1.000,0.330,1.000,4.510,181.000,1.800,0.050
1209.000,2.621,6.169,1.000,0.290,2.000,4.850,355.000,0.100,0.110
85.000,2.433,7.285,1.000,0.240,1.200,4.010,94.000,1.600,0.330
18299.000,2.938,6.471,1.000,0.220,0.600,3.270,260.000,2.200,0.440
220.000,2.940,6.569,1.000,0.200,2.500,3.110,3.000,3.400,2.130
1415.000,2.434,6.473,1.000,0.240,1.200,4.470,191.000,0.800,0.330
1154.000,2.539,6.703,1.000,0.300,0.900,4.910,76.000,0.500,0.120
2287.000,2.540,6.280,1.000,0.280,0.200,3.920,106.000,0.800,0.220
5379.000,2.340,5.678,1.000,0.270,0.100,5.310,224.000,0.000,0.120
1178.000,2.746,6.387,1.000,0.290,2.300,3.680,288.000,2.300,0.550
1544.000,2.523,6.171,1.000,0.350,1.200,3.710,148.000,0.800,0.120
96.000,2.445,6.242,1.000,0.240,0.700,1.850,81.000,1.600,1.410
2640.000,2.451,6.167,1.000,0.290,0.700,4.140,162.000,0.500,0.550
1498.000,2.679,6.217,1.000,0.270,1.100,0.710,179.000,2.400,2.350
1472.000,2.370,5.812,1.000,0.220,0.300,3.640,106.000,1.400,0.910
15525.000,2.424,5.558,1.000,0.220,0.200,4.870,1.000,0.200,0.280
4087.000,2.578,6.471,1.000,0.320,1.000,2.280,98.000,2.300,1.080
261.000,2.635,6.135,1.000,0.230,0.500,3.500,9.000,1.100,0.230
5513.000,2.380,6.219,1.000,0.160,0.700,3.250,173.000,1.500,1.080
1909.000,2.251,6.129,1.000,0.080,0.800,0.440,191.000,4.100,2.100
1765.000,2.608,6.674,1.000,0.450,2.200,4.340,280.000,0.800,0.180
25.000,2.479,5.788,1.000,0.270,0.700,4.360,53.000,0.600,0.010
1036.000,2.632,5.538,1.000,0.200,0.100,4.630,64.000,0.600,0.540
2722.000,2.674,5.900,1.000,0.310,0.200,3.370,30.000,2.700,0.650
2118.000,2.720,6.710,1.000,0.360,0.600,3.550,219.000,1.000,0.190
872.000,2.619,6.712,1.000,0.430,0.200,3.970,167.000,0.600,0.280
4860.000,2.702,5.981,1.000,0.380,1.000,3.870,110.000,2.800,0.650
1512.000,2.688,6.114,1.000,0.280,0.400,4.780,69.000,1.300,0.050
1511.000,2.656,6.251,1.000,0.140,0.100,2.060,4.000,1.800,1.210
1560.000,2.510,6.284,1.000,0.240,0.400,4.970,76.000,0.500,0.070
3151.000,2.601,6.086,1.000,0.360,0.700,3.920,39.000,1.900,1.240
1445.000,2.590,6.556,1.000,0.300,1.600,4.340,198.000,0.700,0.270
159.000,2.481,5.533,1.000,0.190,0.600,5.160,87.000,0.800,0.470
1168.000,2.708,6.081,1.000,0.270,0.100,4.440,126.000,0.800,0.350
2661.000,2.388,6.194,1.000,0.250,0.200,2.610,45.000,1.400,2.520
1547.000,2.527,6.310,1.000,0.310,1.100,2.930,48.000,0.400,0.340
2379.000,2.825,5.740,1.000,0.230,0.800,3.100,71.000,0.500,0.130
349.000,2.784,6.657,1.000,0.280,1.500,4.470,331.000,1.100,0.240
8953.000,2.785,5.806,1.000,0.250,1.000,4.170,8.000,0.800,0.030
904.000,2.480,5.816,1.000,0.240,1.100,4.410,172.000,0.900,0.130
4251.000,2.668,6.470,1.000,0.110,0.600,4.410,270.000,0.700,0.340
1003.000,2.871,6.830,1.000,0.270,2.000,3.130,278.000,0.300,0.760
1653.000,2.620,5.855,1.000,0.190,0.900,2.770,189.000,2.400,0.060
385.000,2.476,5.661,1.000,0.270,0.600,4.690,80.000,0.900,0.150
931.000,2.560,5.901,1.000,0.250,0.200,3.360,101.000,0.500,1.680
42.000,2.620,6.104,1.000,0.180,0.100,4.460,155.000,0.200,0.480
923.000,2.643,6.279,1.000,0.350,0.000,3.860,118.000,2.400,0.600
2606.000,2.680,5.285,1.000,0.210,0.100,5.020,340.000,0.200,0.990
2613.000,2.509,6.463,1.000,0.340,1.600,3.620,224.000,2.100,1.030
1388.000,2.800,6.342,1.000,0.380,0.400,2.750,170.000,4.600,1.460
1336.000,2.636,6.470,1.000,0.380,0.000,5.040,229.000,0.100,0.310
4143.000,2.585,5.844,1.000,0.290,0.200,5.840,99.000,1.000,0.230
4216.000,2.415,6.648,1.000,0.320,0.800,3.000,152.000,2.700,0.330
7212.000,2.688,6.272,1.000,0.420,1.700,4.510,229.000,0.100,0.030
6430.000,2.820,5.545,1.000,0.170,0.800,5.280,50.000,0.400,0.580
830.000,2.959,6.633,1.000,0.260,1.800,3.690,187.000,0.500,0.900
31.000,2.505,6.413,1.000,0.430,0.100,4.740,29.000,1.000,0.020
2675.000,2.590,6.327,1.000,0.230,0.200,4.080,155.000,1.800,0.330
1604.000,2.551,5.720,1.000,0.220,0.900,4.570,72.000,0.300,0.240
5932.000,2.570,6.053,1.000,0.240,0.300,4.610,136.000,0.600,0.540
35.000,2.766,6.447,1.000,0.210,1.700,2.720,364.000,2.600,0.650
2554.000,2.580,6.453,1.000,0.260,1.400,3.260,260.000,0.400,0.580
2696.000,2.483,6.096,1.000,0.300,1.700,4.010,141.000,0.100,0.450
1673.000,2.639,6.370,1.000,0.270,0.900,4.730,150.000,0.300,0.520
1618.000,2.499,6.075,1.000,0.310,0.900,4.110,1.000,1.000,0.300
4169.000,2.611,5.902,1.000,0.320,0.500,4.660,73.000,1.000,0.100
19526.000,2.435,6.573,1.000,0.230,1.900,3.350,238.000,3.800,0.070
1409.000,2.750,6.118,1.000,0.260,0.300,3.560,69.000,1.100,1.720
34.000,2.591,6.085,1.000,0.250,1.400,3.860,82.000,0.300,0.380
187.000,2.645,5.798,1.000,0.280,1.000,3.600,233.000,0.200,0.510
7700.000,2.695,6.429,1.000,0.310,0.400,4.180,164.000,0.600,0.000
847.000,2.675,6.318,1.000,0.270,0.500,4.410,144.000,0.800,0.020
1472.000,2.500,7.131,1.000,0.310,1.200,4.650,293.000,1.500,0.090
1164.000,2.481,6.518,1.000,0.300,0.100,2.900,174.000,1.800,1.350
1670.000,2.612,6.693,1.000,0.250,1.600,4.000,161.000,0.900,0.560
1027.000,2.825,6.594,1.000,0.280,1.700,4.200,252.000,0.200,0.220
1901.000,2.741,6.361,1.000,0.320,1.600,4.190,229.000,0.300,0.580
18332.000,2.568,6.564,1.000,0.230,0.500,4.300,168.000,0.200,0.490
175.000,2.692,5.742,1.000,0.350,1.800,4.100,321.000,0.200,0.650
2756.000,2.690,5.347,1.000,0.290,1.600,5.770,153.000,1.100,0.710
1518.000,2.800,5.620,1.000,0.280,1.300,3.700,226.000,0.400,0.610
3878.000,2.536,7.311,1.000,0.290,0.600,2.940,239.000,1.500,0.430
7495.000,2.165,6.166,1.000,0.300,1.500,3.990,211.000,2.000,0.020
855.000,3.035,6.957,1.000,0.240,2.300,3.780,161.000,2.000,0.990
507.000,2.548,6.319,1.000,0.240,0.900,4.720,172.000,0.300,0.620
6920.000,2.502,6.353,1.000,0.340,0.600,4.100,77.000,0.000,0.430
4310.000,2.366,6.327,1.000,0.210,1.500,2.060,172.000,3.800,1.280
1022.000,2.620,6.715,1.000,0.440,1.200,4.490,248.000,0.700,0.470
7082.000,2.401,5.969,1.000,0.390,0.200,4.600,94.000,0.500,0.190
2841.000,2.881,6.475,1.000,0.300,0.400,3.860,211.000,1.400,0.280
1551.000,2.594,6.868,1.000,0.210,0.400,3.780,183.000,4.100,0.160
5284.000,2.480,5.695,1.000,0.260,0.400,4.180,196.000,0.200,0.190
1128.000,2.654,6.909,1.000,0.290,0.300,4.270,273.000,1.800,0.190
1538.000,2.788,6.375,1.000,0.200,0.700,1.090,187.000,2.700,1.090
2604.000,2.861,6.531,1.000,0.420,1.400,3.930,187.000,0.700,0.180
1378.000,2.690,6.370,1.000,0.250,0.500,5.010,158.000,0.800,0.290
1257.000,2.485,5.680,1.000,0.310,0.600,4.780,90.000,0.700,0.270
1307.000,2.588,6.361,1.000,0.200,0.300,0.470,40.000,2.200,1.410
1411.000,2.537,6.547,1.000,0.320,1.300,4.280,83.000,0.200,0.530
494.000,2.460,6.176,1.000,0.270,0.700,3.030,8.000,1.000,0.130
1709.000,2.640,6.178,1.000,0.300,0.700,5.240,260.000,1.300,0.170
2402.000,2.535,6.402,1.000,0.240,1.400,3.840,228.000,0.800,0.420
15523.000,2.341,5.594,1.000,0.240,0.300,4.450,38.000,0.600,0.070
1451.000,2.544,6.195,1.000,0.300,0.900,4.270,71.000,1.000,0.270
2667.000,2.708,5.843,1.000,0.360,0.300,4.290,24.000,0.400,0.470
1795.000,2.810,6.217,1.000,0.290,0.500,4.570,245.000,1.400,0.100
1527.000,2.760,5.963,1.000,0.280,1.600,4.340,256.000,0.000,0.310
1504.000,2.619,6.503,1.000,0.320,0.500,4.590,93.000,0.400,0.250
951.000,2.754,6.076,1.000,0.300,0.700,3.890,80.000,1.100,0.480
1731.000,2.718,6.495,1.000,0.330,0.500,3.290,78.000,0.200,0.200
1954.000,2.613,5.611,1.000,0.200,2.300,4.350,238.000,0.600,0.280
4594.000,2.730,6.352,1.000,0.110,1.600,5.180,302.000,1.000,0.330
2570.000,2.409,6.734,1.000,0.440,2.300,4.700,133.000,3.100,0.060
1109.000,2.651,6.295,1.000,0.290,1.600,4.800,240.000,0.400,0.260
3036.000,2.622,6.067,1.000,0.380,1.900,4.390,355.000,1.100,0.400
2937.000,2.689,6.337,1.000,0.280,1.800,3.130,211.000,0.800,0.740
145.000,2.623,6.794,1.000,0.240,1.100,3.390,160.000,1.000,0.550
1155.000,2.512,5.902,1.000,0.390,0.100,3.260,80.000,0.600,0.730
2839.000,2.562,6.078,1.000,0.270,0.100,4.570,152.000,0.400,0.380
1560.000,2.511,5.530,1.000,0.350,0.900,5.480,213.000,0.700,0.250
4296.000,2.442,6.068,1.000,0.310,2.200,4.560,125.000,0.500,0.270
995.000,2.505,6.312,1.000,0.110,1.500,4.370,226.000,1.300,0.280
10086.000,2.648,6.858,1.000,0.110,0.500,2.300,257.000,5.300,0.880
282.000,2.830,6.273,1.000,0.300,0.600,4.250,140.000,0.200,0.260
15644.000,2.750,6.020,1.000,0.330,0.600,5.040,222.000,0.700,0.310
1682.000,2.532,5.636,1.000,0.260,0.200,4.110,35.000,0.600,0.750
4652.000,2.449,5.730,1.000,0.260,0.500,5.380,69.000,1.100,1.280
1886.000,2.755,6.413,1.000,0.280,0.000,2.580,24.000,3.100,1.160
7098.000,2.440,5.511,1.000,0.180,0.800,5.010,133.000,1.500,0.210
4010.000,2.408,6.164,1.000,0.300,0.900,4.590,237.000,0.600,0.150
1066.000,2.343,6.668,1.000,0.300,0.500,2.760,40.000,0.300,1.010
4206.000,2.635,7.031,1.000,0.340,1.000,4.510,99.000,2.500,0.070
1915.000,2.712,6.214,1.000,0.280,0.700,5.120,136.000,0.300,0.130
2428.000,2.650,6.113,1.000,0.250,0.500,3.490,160.000,0.200,0.310
1503.000,2.678,5.779,1.000,0.230,0.100,2.970,214.000,0.100,1.210
1227.000,2.554,5.800,1.000,0.300,1.600,5.630,37.000,0.100,0.410
2674.000,2.561,6.237,1.000,0.310,0.100,3.750,124.000,2.100,0.060
208.000,2.270,5.595,1.000,0.220,0.900,3.910,96.000,1.400,0.760
7153.000,2.565,5.613,1.000,0.250,0.600,2.520,102.000,1.700,1.220
2694.000,2.645,5.638,1.000,0.280,0.200,3.540,188.000,2.300,1.000
77.000,2.696,7.035,1.000,0.250,0.800,3.110,167.000,2.300,0.730
1274.000,2.374,6.904,1.000,0.260,1.800,4.360,252.000,0.100,0.450
3843.000,2.882,7.144,1.000,0.350,0.700,3.720,297.000,3.100,0.230
1358.000,2.437,6.658,1.000,0.320,2.200,3.490,311.000,0.700,0.660
38.000,2.680,6.607,1.000,0.330,0.800,4.010,117.000,2.100,0.190
1285.000,2.471,6.510,1.000,0.320,1.600,3.900,246.000,0.200,0.460
1843.000,2.766,6.030,1.000,0.370,1.600,3.360,264.000,1.200,0.580
1042.000,2.603,5.521,1.000,0.340,1.200,5.140,133.000,0.100,0.100
9753.000,2.510,5.476,1.000,0.240,0.200,5.010,20.000,0.400,0.210
4025.000,2.221,6.250,1.000,0.300,2.100,5.110,138.000,0.600,0.280
2685.000,2.490,5.928,1.000,0.370,1.900,4.820,302.000,0.600,0.240
1001.000,2.919,6.633,1.000,0.280,0.500,3.820,256.000,1.700,0.460
3309.000,2.626,5.884,1.000,0.230,0.000,2.740,80.000,1.600,0.040
6837.000,2.841,6.162,1.000,0.280,0.600,3.570,186.000,0.400,0.750
2414.000,2.444,5.731,1.000,0.220,0.200,3.950,189.000,0.800,0.330
1150.000,2.465,6.332,1.000,0.290,0.400,4.600,156.000,0.200,0.060
2504.000,2.376,5.942,1.000,0.350,1.200,4.610,152.000,0.000,0.370
1782.000,2.616,6.530,1.000,0.260,1.700,4.540,102.000,0.000,0.280
1780.000,2.871,5.836,1.000,0.320,1.000,4.730,90.000,0.900,0.670
1190.000,2.318,6.489,1.000,0.440,0.700,3.530,178.000,0.600,0.130
1469.000,2.588,6.458,1.000,0.230,0.800,2.660,300.000,5.300,1.220
4214.000,2.760,5.456,1.000,0.070,0.300,1.800,216.000,4.900,1.120
1687.000,2.695,6.613,1.000,0.280,0.000,3.860,62.000,1.600,0.960
2847.000,2.657,6.202,1.000,0.200,0.700,2.100,48.000,0.200,2.090
873.000,2.584,6.319,1.000,0.260,1.200,5.610,32.000,0.800,0.160
7252.000,2.602,6.810,1.000,0.370,1.200,3.510,252.000,1.700,0.180
2904.000,2.640,5.223,1.000,0.150,0.100,3.540,348.000,1.600,0.160
1556.000,2.545,6.154,1.000,0.260,0.600,4.240,35.000,0.500,0.090
5430.000,2.599,6.597,1.000,0.240,0.100,4.440,204.000,0.600,0.070
1407.000,2.707,6.651,1.000,0.290,0.600,3.550,237.000,0.400,0.770
11337.000,2.643,6.477,1.000,0.240,1.000,5.130,217.000,0.200,0.240
1194.000,2.598,6.198,1.000,0.210,0.500,3.210,56.000,2.300,0.910
1499.000,2.743,6.608,1.000,0.280,1.100,5.770,94.000,0.400,0.340
4212.000,2.703,6.136,1.000,0.260,1.900,4.920,258.000,0.500,0.360
1931.000,2.350,5.788,1.000,0.260,0.600,3.830,54.000,0.000,1.420
1389.000,2.761,6.026,1.000,0.250,0.100,4.470,105.000,1.000,0.230
3765.000,2.526,6.052,1.000,0.220,0.100,3.990,124.000,0.200,0.510
4207.000,2.620,6.597,1.000,0.350,1.600,4.500,368.000,2.200,0.550
1205.000,2.607,6.422,1.000,0.360,1.300,4.100,235.000,0.800,0.240
1487.000,2.539,6.173,1.000,0.200,2.100,3.100,112.000,1.300,1.730
12792.000,2.476,6.692,1.000,0.380,0.700,2.640,209.000,1.200,0.960
1318.000,2.652,6.029,1.000,0.220,2.000,5.260,213.000,0.200,0.690
6676.000,2.574,5.884,1.000,0.190,0.200,3.660,142.000,2.200,0.610
1434.000,2.646,6.427,1.000,0.260,0.300,3.910,35.000,0.700,0.110
2973.000,2.710,5.287,1.000,0.080,0.500,3.820,254.000,0.900,1.390
994.000,2.768,6.807,1.000,0.360,3.300,4.770,290.000,1.400,0.280
209.000,2.449,5.629,1.000,0.240,0.200,4.950,182.000,0.800,0.220
1207.000,2.346,6.207,1.000,0.360,0.200,4.620,320.000,0.500,0.230
1669.000,2.583,6.339,1.000,0.360,0.700,4.150,139.000,3.300,0.130
1278.000,2.771,6.815,1.000,0.370,1.500,4.140,250.000,0.200,0.580
1168.000,2.652,5.849,1.000,0.310,0.800,4.690,170.000,1.100,0.220
44.000,2.603,6.470,1.000,0.210,0.200,4.520,157.000,0.800,0.320
936.000,2.636,6.108,1.000,0.290,0.100,4.230,43.000,1.100,0.250
2042.000,2.408,5.936,1.000,0.310,2.000,4.310,196.000,1.800,0.060
1636.000,2.613,6.032,1.000,0.270,2.800,4.610,391.000,1.700,0.310
1180.000,2.467,6.164,1.000,0.350,0.500,4.960,103.000,0.200,0.070
1474.000,2.575,6.923,1.000,0.240,0.300,2.970,122.000,2.700,0.210
3284.000,2.477,5.614,1.000,0.350,0.600,4.570,92.000,0.700,0.280
1492.000,2.594,5.678,1.000,0.240,1.400,5.130,147.000,0.200,0.230
991.000,2.690,6.421,1.000,0.210,0.800,3.890,175.000,1.400,0.390
1273.000,2.694,6.568,1.000,0.300,1.400,3.540,101.000,0.700,0.330
285.000,2.582,5.747,1.000,0.260,0.700,4.940,38.000,0.100,0.280
2895.000,2.656,6.030,1.000,0.310,0.500,5.660,194.000,0.300,0.290
1556.000,2.670,7.012,1.000,0.250,1.600,4.480,382.000,4.900,0.300
5337.000,2.682,6.067,1.000,0.250,0.200,4.390,140.000,0.400,1.780
2355.000,2.613,5.672,1.000,0.360,1.000,3.360,83.000,1.600,1.090
1411.000,2.440,6.949,1.000,0.280,2.400,4.250,265.000,0.300,0.700
2008.000,2.530,6.749,1.000,0.290,1.200,5.200,250.000,0.500,0.510
1716.000,2.487,7.159,1.000,0.340,3.200,4.960,269.000,0.600,0.240
552.000,2.378,6.107,1.000,0.240,1.600,3.910,226.000,1.000,0.130
27.000,2.478,6.218,1.000,0.290,0.100,5.150,125.000,0.200,0.010
1306.000,2.560,5.676,1.000,0.200,0.400,3.330,139.000,0.900,0.550
1252.000,2.798,7.011,1.000,0.220,1.700,4.200,380.000,0.800,0.490
2696.000,2.669,6.051,1.000,0.340,1.000,3.400,153.000,0.000,0.380
1343.000,2.523,5.936,1.000,0.330,1.800,3.730,299.000,1.300,0.490
4907.000,2.571,6.582,1.000,0.260,1.000,2.740,69.000,2.400,0.090
1706.000,2.597,6.829,1.000,0.300,2.200,3.340,305.000,0.800,0.800
1505.000,2.656,6.030,1.000,0.290,0.100,4.500,7.000,0.600,0.160
6058.000,2.659,6.642,1.000,0.460,1.300,4.970,391.000,3.200,0.260
2875.000,2.595,6.403,1.000,0.390,2.600,4.540,276.000,1.700,0.270
1857.000,2.540,6.652,1.000,0.380,1.400,4.490,326.000,1.500,0.520
937.000,2.825,5.748,1.000,0.120,0.300,1.700,136.000,1.100,0.800
3030.000,2.590,5.928,1.000,0.310,0.400,4.970,81.000,0.200,0.190
1441.000,2.779,5.858,1.000,0.310,0.400,4.080,153.000,1.800,0.180
2513.000,2.582,7.168,1.000,0.420,1.800,4.190,223.000,2.600,0.210
3917.000,2.693,6.653,1.000,0.250,0.400,2.900,175.000,1.900,0.740
2321.000,2.816,6.582,1.000,0.370,1.600,4.030,286.000,2.200,0.030
1347.000,2.569,6.326,1.000,0.270,1.000,4.810,193.000,0.400,0.500
2843.000,2.710,6.202,1.000,0.220,0.600,3.760,181.000,0.200,0.890
4771.000,2.699,5.799,1.000,0.250,1.100,4.370,105.000,1.500,1.520
4101.000,2.551,5.620,1.000,0.330,0.100,5.840,256.000,0.200,0.720
3978.000,2.674,5.551,1.000,0.250,0.600,4.170,18.000,2.000,0.490
2298.000,2.637,6.662,1.000,0.360,1.400,4.360,271.000,0.500,0.280
1946.000,2.384,5.979,1.000,0.330,1.400,4.570,306.000,0.600,0.310
1167.000,2.669,6.819,1.000,0.400,0.600,4.490,230.000,0.400,0.090
6138.000,2.553,5.373,1.000,0.130,0.700,5.430,93.000,0.700,0.140
1589.000,2.651,6.175,1.000,0.210,0.700,3.180,75.000,1.300,1.610
2381.000,2.481,6.327,1.000,0.230,0.200,0.600,106.000,2.400,2.040
1776.000,2.743,6.238,1.000,0.280,0.000,2.130,2.000,1.000,0.890
1557.000,2.713,6.499,1.000,0.240,0.400,4.010,98.000,0.200,1.220
950.000,2.606,6.049,1.000,0.280,0.200,3.400,108.000,0.100,0.890
112.000,2.315,5.800,1.000,0.260,2.600,4.090,125.000,0.000,0.560
1734.000,2.559,6.523,1.000,0.310,0.700,3.870,93.000,0.200,0.610
897.000,2.784,6.633,1.000,0.290,1.000,4.540,220.000,0.600,0.400
2553.000,2.203,6.740,1.000,0.330,0.700,4.080,100.000,0.300,0.640
1245.000,2.844,6.242,1.000,0.300,2.900,4.210,358.000,3.000,0.150
2548.000,2.591,6.065,1.000,0.290,0.600,4.120,100.000,0.300,0.180
1348.000,2.770,5.617,1.000,0.290,1.100,1.470,206.000,0.700,1.180
1191.000,2.694,5.950,1.000,0.280,2.200,5.420,308.000,0.200,0.070
1430.000,2.948,6.033,1.000,0.180,1.400,4.800,19.000,0.000,0.100
3918.000,2.458,5.719,1.000,0.340,0.400,4.740,260.000,0.800,0.160
1541.000,2.553,6.028,1.000,0.290,1.600,4.350,242.000,0.400,0.570
5874.000,2.428,6.225,1.000,0.220,0.400,4.980,206.000,0.300,0.200
583.000,2.437,6.686,1.000,0.350,1.700,2.860,140.000,1.300,0.940
1676.000,2.674,6.044,1.000,0.290,0.100,4.940,83.000,0.000,0.250
1283.000,2.737,5.951,1.000,0.350,0.500,4.170,170.000,1.000,0.740
1539.000,2.678,6.630,1.000,0.330,0.300,3.680,91.000,0.600,0.170
1284.000,2.728,6.093,1.000,0.220,1.000,0.350,10.000,2.200,1.120
3075.000,2.350,5.603,1.000,0.290,0.200,5.450,3.000,1.600,0.390
1806.000,2.908,5.565,1.000,0.220,0.800,3.470,36.000,0.400,0.090
8570.000,2.545,5.964,1.000,0.360,0.700,4.460,194.000,0.100,0.720
5341.000,2.704,6.696,1.000,0.440,0.300,2.980,340.000,3.900,0.730
7345.000,2.603,5.857,1.000,0.230,0.500,5.890,52.000,0.800,0.570
7340.000,2.405,6.100,1.000,0.420,0.900,3.820,130.000,3.000,1.100
1761.000,2.468,6.617,1.000,0.310,2.800,4.500,269.000,0.700,0.020
1673.000,2.718,6.040,1.000,0.340,0.700,4.600,48.000,0.600,0.500
217.000,2.810,6.345,1.000,0.110,2.000,0.810,199.000,1.300,2.370
1006.000,2.745,6.487,1.000,0.290,0.300,3.860,18.000,0.500,0.060
1840.000,2.678,6.557,1.000,0.320,0.700,4.410,227.000,2.300,0.440
1115.000,2.518,5.794,1.000,0.300,0.200,3.190,2.000,3.300,1.170
1193.000,2.413,6.266,1.000,0.270,0.300,3.380,15.000,1.700,1.450
15859.000,2.343,6.373,1.000,0.270,0.400,4.840,185.000,0.400,0.880
988.000,2.600,6.759,1.000,0.240,0.000,4.340,355.000,1.900,0.130
1696.000,2.320,6.184,1.000,0.290,1.400,3.570,286.000,1.800,0.270
5841.000,2.548,6.120,1.000,0.240,1.000,3.010,79.000,1.000,0.740
2712.000,2.539,6.660,1.000,0.340,0.800,3.970,212.000,0.600,0.360
1190.000,2.318,6.489,1.000,0.440,0.700,3.530,178.000,0.600,0.130
1189.000,2.555,6.763,1.000,0.140,0.600,1.110,83.000,3.600,2.010
118.000,2.543,6.751,1.000,0.360,1.000,4.540,293.000,0.800,0.160
1456.000,2.543,5.614,1.000,0.240,1.100,4.830,56.000,0.400,0.360
1978.000,2.549,6.107,1.000,0.180,1.400,4.790,163.000,0.200,0.370
2010.000,2.769,6.683,1.000,0.280,1.200,3.940,148.000,2.200,0.410
1439.000,2.719,5.658,1.000,0.370,0.500,3.570,208.000,0.500,0.240
250.000,2.591,6.178,1.000,0.430,1.900,4.710,335.000,1.400,0.430
1464.000,2.533,5.843,1.000,0.310,1.100,4.770,208.000,1.300,0.030
2508.000,2.601,6.214,1.000,0.300,1.600,4.070,165.000,0.700,0.140
3435.000,2.456,6.293,1.000,0.400,1.500,4.320,36.000,0.100,0.070
1629.000,2.380,6.134,1.000,0.270,0.800,5.110,49.000,0.400,0.120
4296.000,2.442,6.068,1.000,0.310,2.200,4.560,125.000,0.500,0.270
1954.000,2.657,6.581,1.000,0.340,1.300,4.560,192.000,0.400,0.570
2573.000,2.620,5.741,1.000,0.280,0.700,5.550,16.000,0.100,0.050
16826.000,2.659,6.748,1.000,0.300,1.400,4.780,59.000,0.400,0.090
462.000,2.587,6.406,1.000,0.280,0.800,4.300,83.000,0.600,0.080
4368.000,2.701,6.430,1.000,0.310,0.700,3.110,336.000,0.800,0.880
1553.000,3.092,6.709,1.000,0.260,2.400,4.150,300.000,1.600,0.210
7517.000,2.496,6.433,1.000,0.260,1.100,4.960,3.000,0.300,0.260
2479.000,2.801,6.711,1.000,0.220,0.200,3.350,280.000,2.900,0.420
1757.000,2.519,6.281,1.000,0.290,0.000,4.490,65.000,1.100,0.360
1391.000,2.770,6.490,1.000,0.220,0.600,4.670,93.000,0.300,0.700
1517.000,2.955,6.738,1.000,0.270,1.600,4.950,231.000,0.100,0.090
837.000,2.555,6.152,1.000,0.260,0.200,4.710,148.000,1.200,0.200
2593.000,2.490,6.408,1.000,0.260,2.300,4.410,265.000,0.000,0.730
