time_betw_scan_hours,CA,YM,Class,cluster normalized - 5 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
1293.000,2.410,6.000,1.000,0.000,0.292,0.524,0.858,0.894,0.395,0.051,0.771,0.572,0.887,0.714
3139.000,3.000,6.232,1.000,0.000,0.264,0.390,0.798,0.866,0.131,0.076,0.814,0.413,0.865,0.700
3919.000,3.000,6.000,1.000,0.000,0.264,0.543,0.793,0.900,0.402,0.076,0.893,0.744,0.789,0.629
7065.000,3.000,5.000,1.000,0.000,0.259,0.467,0.855,0.859,0.238,0.137,0.704,0.665,0.722,0.471
1944.000,3.000,5.000,1.000,0.000,0.278,0.390,0.823,0.869,0.516,0.051,0.779,0.457,0.707,0.643
984.000,3.000,6.000,1.000,0.000,0.278,0.562,0.812,0.856,0.247,0.066,0.771,0.494,0.887,0.671
1671.000,2.000,6.000,1.000,0.000,0.269,0.476,0.829,0.881,0.464,0.152,0.794,0.339,0.925,0.743
72.000,3.000,6.000,1.000,0.000,0.311,0.429,0.746,0.723,0.427,0.127,0.607,0.510,0.850,0.700
1078.000,3.000,7.000,1.000,0.000,0.255,0.552,0.818,0.855,0.239,0.132,0.758,0.509,0.880,0.643
15394.000,2.000,6.000,1.000,3.000,0.269,0.524,0.821,0.869,0.277,0.066,0.782,0.264,0.880,0.700
4375.000,3.060,7.000,1.000,3.000,0.297,0.514,0.839,0.880,0.144,0.198,0.775,0.497,0.820,0.600
1717.000,3.000,5.819,1.000,3.000,0.231,0.610,0.826,0.862,0.297,0.056,0.759,0.368,0.684,0.643
1074.000,3.000,6.000,1.000,0.000,0.269,0.524,0.846,0.877,0.222,0.051,0.756,0.425,0.887,0.557
978.000,3.000,7.000,1.000,0.000,0.212,0.467,0.856,0.890,0.119,0.102,0.765,0.681,0.684,0.614
1884.000,3.000,6.000,1.000,0.000,0.241,0.476,0.826,0.821,0.422,0.168,0.674,0.461,0.932,0.671
1570.000,3.000,6.000,1.000,0.000,0.307,0.495,0.786,0.843,0.216,0.117,0.786,0.551,0.842,0.657
3061.000,2.348,6.630,1.000,3.000,0.175,0.495,0.763,0.863,0.158,0.117,0.867,0.298,0.519,0.529
1263.000,3.000,6.000,1.000,0.000,0.255,0.438,0.827,0.876,0.380,0.132,0.785,0.289,0.835,0.686
5656.000,3.000,6.000,1.000,0.000,0.283,0.419,0.699,0.737,0.336,0.168,0.715,0.304,0.835,0.686
5587.000,3.000,6.543,1.000,0.000,0.297,0.676,0.845,0.890,0.151,0.086,0.785,0.682,0.812,0.671
2533.000,3.000,6.000,1.000,3.000,0.264,0.524,0.837,0.866,0.156,0.086,0.747,0.465,0.647,0.500
1674.000,2.839,7.089,1.000,0.000,0.274,0.438,0.790,0.801,0.239,0.127,0.693,0.534,0.752,0.514
4298.000,2.000,6.000,1.000,3.000,0.264,0.457,0.824,0.863,0.254,0.188,0.764,0.421,0.564,0.657
1579.000,2.000,5.000,1.000,0.000,0.236,0.457,0.880,0.906,0.285,0.066,0.759,0.581,0.609,0.414
2432.000,2.000,6.000,1.000,2.000,0.245,0.495,0.841,0.862,0.493,0.066,0.734,0.137,0.947,0.771
2013.000,3.000,7.000,1.000,1.000,0.222,0.410,0.671,0.594,0.253,0.279,0.468,0.697,0.932,0.714
4638.000,3.000,6.000,1.000,0.000,0.208,0.495,0.776,0.871,0.221,0.117,0.862,0.652,0.932,0.729
410.000,2.000,6.000,1.000,1.000,0.226,0.371,0.627,0.598,0.443,0.117,0.551,0.475,0.579,0.643
1115.000,2.697,6.156,1.000,0.000,0.241,0.410,0.826,0.858,0.349,0.066,0.751,0.393,0.857,0.629
1384.000,3.000,6.000,1.000,0.000,0.297,0.429,0.749,0.805,0.352,0.076,0.771,0.754,0.759,0.543
145.000,2.762,7.000,1.000,0.000,0.250,0.448,0.790,0.853,0.285,0.168,0.802,0.551,0.910,0.686
1714.000,3.000,6.000,1.000,0.000,0.226,0.686,0.820,0.861,0.207,0.076,0.768,0.613,0.722,0.600
2842.000,3.000,6.000,1.000,0.000,0.288,0.486,0.743,0.811,0.244,0.056,0.793,0.503,0.744,0.471
2734.000,3.000,7.000,1.000,0.000,0.292,0.467,0.827,0.876,0.144,0.076,0.785,0.507,0.805,0.571
1179.000,3.000,6.000,1.000,2.000,0.292,0.476,0.746,0.754,0.535,0.107,0.672,0.450,0.759,0.571
1326.000,3.000,6.000,1.000,0.000,0.288,0.381,0.827,0.897,0.327,0.076,0.830,0.671,0.910,0.700
2382.000,2.580,6.000,1.000,0.000,0.264,0.562,0.799,0.838,0.315,0.036,0.756,0.718,0.842,0.700
1714.000,3.000,6.000,1.000,4.000,0.274,0.371,0.739,0.686,0.460,0.335,0.543,0.764,0.820,0.600
2986.000,3.000,7.000,1.000,4.000,0.311,0.429,0.667,0.633,0.268,0.305,0.555,0.617,0.805,0.657
3131.000,3.000,7.000,1.000,0.000,0.250,0.457,0.741,0.822,0.368,0.142,0.819,0.317,0.812,0.657
1537.000,3.000,6.000,1.000,3.000,0.269,0.695,0.849,0.898,0.277,0.066,0.794,0.270,0.850,0.714
1193.000,2.000,6.000,1.000,3.000,0.259,0.571,0.789,0.834,0.278,0.025,0.763,0.303,0.797,0.643
5743.000,3.000,6.000,1.000,0.000,0.245,0.410,0.777,0.749,0.351,0.162,0.610,0.642,0.850,0.686
2676.000,2.000,6.000,1.000,0.000,0.330,0.381,0.712,0.714,0.451,0.137,0.646,0.696,0.722,0.629
6006.000,2.626,6.000,1.000,0.000,0.226,0.390,0.872,0.900,0.342,0.076,0.759,0.533,0.586,0.471
956.000,2.000,7.000,1.000,3.000,0.241,0.543,0.899,0.886,0.323,0.152,0.685,0.145,0.917,0.771
59.000,2.467,6.785,1.000,4.000,0.250,0.562,0.768,0.707,0.306,0.254,0.537,0.746,0.677,0.471
2580.000,2.336,6.000,1.000,0.000,0.302,0.571,0.718,0.761,0.229,0.132,0.734,0.722,0.895,0.771
1389.000,3.000,6.000,1.000,0.000,0.236,0.362,0.869,0.876,0.367,0.051,0.715,0.647,0.887,0.671
1737.000,2.376,6.000,1.000,0.000,0.325,0.514,0.819,0.880,0.241,0.061,0.808,0.678,0.865,0.700
1565.000,3.000,6.000,1.000,0.000,0.274,0.438,0.801,0.862,0.466,0.020,0.802,0.529,0.752,0.643
1083.000,2.000,6.437,1.000,0.000,0.269,0.571,0.779,0.831,0.305,0.112,0.774,0.543,0.729,0.714
1450.000,3.000,6.000,1.000,0.000,0.278,0.419,0.818,0.888,0.343,0.030,0.825,0.341,0.729,0.529
2444.000,3.000,6.000,1.000,3.000,0.274,0.600,0.843,0.887,0.230,0.056,0.782,0.254,0.812,0.614
4198.000,3.000,6.000,1.000,0.000,0.226,0.438,0.907,0.940,0.421,0.112,0.783,0.395,0.594,0.514
1993.000,2.000,6.000,1.000,0.000,0.269,0.305,0.840,0.889,0.278,0.015,0.791,0.655,0.865,0.643
1108.000,2.000,7.000,1.000,0.000,0.217,0.438,0.853,0.918,0.283,0.188,0.830,0.610,0.865,0.629
3125.000,3.000,7.000,1.000,3.000,0.283,0.667,0.801,0.871,0.187,0.228,0.821,0.317,0.940,0.700
1404.000,2.000,6.000,1.000,3.000,0.302,0.514,0.730,0.837,0.257,0.213,0.869,0.376,0.406,0.557
1177.000,3.000,6.977,1.000,3.000,0.292,0.657,0.806,0.865,0.132,0.203,0.800,0.472,0.789,0.557
1544.000,3.000,7.000,1.000,0.000,0.307,0.448,0.681,0.716,0.267,0.284,0.701,0.451,0.895,0.643
9510.000,3.000,7.000,1.000,3.000,0.297,0.676,0.810,0.858,0.185,0.147,0.778,0.346,0.752,0.657
2556.000,3.000,6.000,1.000,4.000,0.259,0.514,0.789,0.728,0.355,0.157,0.545,0.769,0.594,0.343
1579.000,2.778,6.000,1.000,0.000,0.297,0.524,0.828,0.837,0.256,0.127,0.705,0.484,0.902,0.671
127.000,3.000,7.000,1.000,3.000,0.264,0.505,0.816,0.899,0.243,0.137,0.851,0.202,0.842,0.714
1190.000,3.000,6.000,1.000,0.000,0.264,0.410,0.838,0.877,0.474,0.041,0.769,0.665,0.955,0.771
2532.000,3.000,6.000,1.000,3.000,0.264,0.476,0.812,0.846,0.183,0.137,0.750,0.482,0.504,0.486
4040.000,3.000,7.000,1.000,4.000,0.193,0.457,0.632,0.654,0.169,0.289,0.656,0.683,0.496,0.629
9501.000,3.000,6.000,1.000,1.000,0.264,0.381,0.569,0.575,0.484,0.081,0.600,0.549,0.729,0.714
5464.000,2.502,6.000,1.000,0.000,0.302,0.457,0.899,0.927,0.276,0.056,0.771,0.566,0.767,0.571
1629.000,3.000,6.000,1.000,0.000,0.259,0.610,0.810,0.870,0.314,0.117,0.801,0.469,0.880,0.686
8904.000,2.451,6.760,1.000,0.000,0.245,0.457,0.837,0.898,0.285,0.112,0.814,0.476,0.850,0.629
1333.000,2.443,6.000,1.000,4.000,0.255,0.457,0.713,0.669,0.416,0.330,0.552,0.576,0.489,0.500
3198.000,3.000,6.000,1.000,0.000,0.292,0.371,0.889,0.912,0.437,0.071,0.755,0.539,0.842,0.629
1483.000,3.000,6.000,1.000,0.000,0.292,0.457,0.763,0.824,0.304,0.168,0.788,0.593,0.857,0.671
1333.000,2.000,6.000,1.000,2.000,0.274,0.467,0.806,0.832,0.567,0.091,0.732,0.350,0.820,0.686
6677.000,3.000,6.000,1.000,3.000,0.292,0.390,0.785,0.830,0.226,0.086,0.761,0.224,0.744,0.557
5410.000,3.000,7.000,1.000,3.000,0.255,0.533,0.770,0.811,0.245,0.249,0.749,0.520,0.504,0.371
1791.000,3.000,6.000,1.000,0.000,0.307,0.429,0.808,0.853,0.210,0.066,0.771,0.679,0.677,0.600
2939.000,2.000,6.000,1.000,0.000,0.259,0.467,0.806,0.874,0.289,0.081,0.819,0.429,0.759,0.686
5786.000,3.000,6.000,1.000,0.000,0.231,0.486,0.796,0.820,0.285,0.157,0.723,0.727,0.729,0.471
1374.000,3.000,6.254,1.000,0.000,0.255,0.571,0.814,0.857,0.378,0.152,0.769,0.453,0.850,0.643
1175.000,2.573,7.000,1.000,3.000,0.264,0.505,0.829,0.872,0.170,0.335,0.774,0.499,0.398,0.414
138.000,2.000,7.000,1.000,0.000,0.269,0.467,0.816,0.843,0.304,0.081,0.735,0.427,0.872,0.714
948.000,3.000,7.000,1.000,0.000,0.311,0.419,0.729,0.789,0.333,0.147,0.772,0.273,0.917,0.757
1065.000,3.000,6.000,1.000,1.000,0.325,0.295,0.674,0.616,0.321,0.203,0.507,0.468,0.880,0.657
7121.000,2.627,6.000,1.000,0.000,0.274,0.524,0.745,0.730,0.387,0.122,0.622,0.550,0.887,0.686
1363.000,2.000,6.491,1.000,3.000,0.288,0.571,0.823,0.873,0.197,0.203,0.786,0.361,0.895,0.671
1403.000,2.670,6.000,1.000,3.000,0.283,0.514,0.745,0.824,0.160,0.168,0.819,0.441,0.820,0.571
2358.000,3.000,6.000,1.000,0.000,0.325,0.476,0.829,0.870,0.250,0.071,0.770,0.565,0.722,0.529
1460.000,3.000,6.000,1.000,0.000,0.307,0.400,0.797,0.837,0.227,0.168,0.758,0.849,0.895,0.686
1155.000,3.000,6.000,1.000,0.000,0.241,0.390,0.784,0.856,0.437,0.071,0.818,0.267,0.932,0.757
1192.000,3.000,6.000,1.000,3.000,0.241,0.629,0.814,0.906,0.167,0.086,0.870,0.273,0.639,0.414
1182.000,3.000,7.000,1.000,0.000,0.274,0.448,0.781,0.839,0.273,0.228,0.789,0.652,0.759,0.671
6705.000,3.000,6.000,1.000,0.000,0.274,0.429,0.790,0.867,0.232,0.071,0.831,0.691,0.797,0.671
4296.000,2.000,6.000,1.000,0.000,0.302,0.457,0.740,0.731,0.272,0.132,0.634,0.414,0.812,0.614
1587.000,3.000,6.000,1.000,2.000,0.292,0.362,0.640,0.672,0.517,0.213,0.682,0.498,0.902,0.700
2785.000,3.000,6.000,1.000,3.000,0.269,0.514,0.839,0.900,0.291,0.086,0.815,0.287,0.820,0.657
335.000,3.000,6.000,1.000,0.000,0.269,0.495,0.847,0.866,0.301,0.025,0.731,0.816,0.872,0.671
133.000,3.000,6.000,1.000,0.000,0.203,0.514,0.805,0.853,0.260,0.020,0.775,0.382,0.872,0.643
624.000,3.000,6.000,1.000,3.000,0.241,0.476,0.741,0.777,0.219,0.198,0.727,0.318,0.789,0.614
1427.000,3.000,6.000,1.000,0.000,0.297,0.448,0.844,0.908,0.291,0.015,0.823,0.832,0.820,0.629
1123.000,2.000,6.000,1.000,0.000,0.283,0.467,0.797,0.831,0.336,0.107,0.743,0.559,0.639,0.686
1591.000,3.000,6.000,1.000,0.000,0.274,0.438,0.840,0.871,0.352,0.020,0.754,0.315,0.684,0.686
1169.000,3.000,7.000,1.000,0.000,0.264,0.590,0.838,0.876,0.162,0.137,0.768,0.602,0.669,0.543
1764.000,3.000,6.000,1.000,0.000,0.236,0.533,0.874,0.883,0.377,0.117,0.721,0.530,0.850,0.629
1087.000,3.000,7.000,1.000,3.000,0.274,0.524,0.792,0.850,0.180,0.122,0.791,0.487,0.722,0.543
478.000,3.000,7.000,1.000,3.000,0.208,0.676,0.836,0.836,0.340,0.208,0.687,0.419,0.429,0.429
1508.000,3.000,7.000,1.000,0.000,0.203,0.438,0.812,0.873,0.222,0.081,0.806,0.584,0.692,0.557
3775.000,3.000,6.000,1.000,4.000,0.259,0.343,0.676,0.622,0.393,0.193,0.516,0.399,0.571,0.543
1606.000,2.000,6.000,1.000,0.000,0.250,0.448,0.829,0.888,0.399,0.061,0.806,0.595,0.654,0.657
4014.000,3.000,7.000,1.000,3.000,0.222,0.505,0.751,0.802,0.103,0.178,0.762,0.150,0.654,0.629
1503.000,2.874,7.000,1.000,3.000,0.307,0.400,0.817,0.856,0.210,0.137,0.761,0.368,0.669,0.471
1466.000,2.772,6.000,1.000,3.000,0.212,0.676,0.817,0.866,0.156,0.066,0.782,0.128,0.669,0.486
3215.000,2.487,6.000,1.000,3.000,0.255,0.676,0.787,0.839,0.150,0.228,0.778,0.555,0.564,0.700
2581.000,3.000,6.000,1.000,0.000,0.274,0.410,0.808,0.837,0.402,0.086,0.739,0.455,0.797,0.571
1991.000,3.000,6.000,1.000,0.000,0.264,0.457,0.847,0.863,0.365,0.066,0.724,0.727,0.850,0.643
907.000,3.000,6.000,1.000,0.000,0.245,0.400,0.866,0.886,0.364,0.056,0.742,0.429,0.827,0.643
1918.000,3.000,7.000,1.000,0.000,0.250,0.514,0.619,0.600,0.404,0.193,0.567,0.664,0.857,0.586
2351.000,3.000,5.000,1.000,2.000,0.269,0.495,0.868,0.903,0.551,0.025,0.772,0.193,0.835,0.671
1634.000,3.000,7.000,1.000,0.000,0.297,0.524,0.686,0.713,0.332,0.228,0.689,0.887,0.729,0.643
68.000,2.622,6.000,1.000,0.000,0.278,0.438,0.817,0.851,0.457,0.066,0.751,0.575,0.812,0.571
2708.000,3.000,6.000,1.000,0.000,0.269,0.457,0.826,0.837,0.380,0.117,0.707,0.507,0.932,0.686
859.000,2.000,7.000,1.000,0.000,0.288,0.467,0.831,0.880,0.360,0.081,0.788,0.678,0.850,0.714
1203.000,2.577,6.000,1.000,0.000,0.259,0.467,0.928,0.891,0.314,0.096,0.645,0.555,0.699,0.457
4276.000,2.690,6.560,1.000,2.000,0.255,0.410,0.859,0.793,0.589,0.249,0.560,0.378,0.872,0.657
5490.000,3.000,6.000,1.000,0.000,0.278,0.543,0.783,0.873,0.323,0.112,0.854,0.670,0.940,0.757
5262.000,3.000,6.000,1.000,0.000,0.269,0.467,0.831,0.871,0.213,0.036,0.768,0.505,0.842,0.600
1634.000,3.000,7.000,1.000,0.000,0.231,0.571,0.806,0.848,0.321,0.102,0.762,0.541,0.609,0.600
1454.000,3.000,7.000,1.000,3.000,0.245,0.762,0.768,0.846,0.079,0.162,0.824,0.478,0.466,0.343
17473.000,3.000,6.000,1.000,2.000,0.302,0.533,0.779,0.803,0.518,0.091,0.717,0.229,0.669,0.629
1769.000,2.000,6.000,1.000,3.000,0.241,0.457,0.897,0.902,0.369,0.066,0.721,0.272,0.571,0.443
2539.000,3.000,6.000,1.000,0.000,0.288,0.476,0.850,0.904,0.437,0.071,0.804,0.209,0.865,0.686
1497.000,3.000,6.000,1.000,1.000,0.297,0.400,0.620,0.612,0.306,0.213,0.591,0.579,0.835,0.671
1119.000,3.000,6.000,1.000,3.000,0.255,0.524,0.806,0.851,0.378,0.046,0.770,0.202,0.767,0.700
1601.000,2.579,7.000,1.000,0.000,0.274,0.524,0.831,0.919,0.185,0.112,0.867,0.447,0.902,0.657
1467.000,2.000,6.000,1.000,0.000,0.250,0.524,0.858,0.914,0.304,0.152,0.813,0.431,0.857,0.600
984.000,3.000,6.000,1.000,0.000,0.278,0.562,0.812,0.856,0.247,0.066,0.771,0.494,0.887,0.671
6791.000,3.000,6.000,1.000,0.000,0.321,0.514,0.749,0.770,0.322,0.046,0.700,0.548,0.917,0.714
1127.000,2.504,6.000,1.000,0.000,0.269,0.457,0.797,0.862,0.288,0.066,0.809,0.602,0.767,0.686
3568.000,3.000,6.000,1.000,2.000,0.264,0.410,0.797,0.849,0.601,0.147,0.780,0.099,0.887,0.686
1198.000,2.817,6.656,1.000,0.000,0.278,0.514,0.787,0.865,0.246,0.081,0.831,0.567,0.617,0.514
10329.000,2.569,6.000,1.000,0.000,0.278,0.486,0.766,0.809,0.208,0.127,0.751,0.568,0.835,0.657
1229.000,3.000,6.000,1.000,0.000,0.259,0.486,0.801,0.892,0.229,0.071,0.862,0.465,0.910,0.757
92.000,2.814,6.000,1.000,0.000,0.264,0.533,0.808,0.898,0.183,0.122,0.862,0.520,0.880,0.643
1621.000,3.000,6.180,1.000,2.000,0.278,0.410,0.818,0.815,0.530,0.071,0.676,0.371,0.602,0.386
1379.000,3.000,6.000,1.000,0.000,0.274,0.524,0.806,0.863,0.182,0.127,0.793,0.544,0.662,0.729
1131.000,2.000,6.104,1.000,0.000,0.245,0.524,0.849,0.859,0.528,0.107,0.713,0.693,0.782,0.729
619.000,2.000,6.000,1.000,0.000,0.241,0.381,0.828,0.884,0.458,0.066,0.801,0.707,0.850,0.743
1482.000,3.000,6.000,1.000,0.000,0.269,0.533,0.835,0.878,0.159,0.071,0.776,0.590,0.797,0.629
2831.000,3.000,5.795,1.000,0.000,0.274,0.533,0.822,0.858,0.365,0.051,0.756,0.531,0.759,0.686
1633.000,3.000,6.000,1.000,0.000,0.278,0.495,0.809,0.864,0.250,0.066,0.791,0.422,0.827,0.614
3981.000,2.564,6.000,1.000,3.000,0.283,0.514,0.859,0.882,0.287,0.112,0.744,0.153,0.895,0.714
4262.000,2.629,6.000,1.000,0.000,0.278,0.495,0.817,0.861,0.286,0.096,0.772,0.637,0.647,0.629
1248.000,3.000,6.000,1.000,0.000,0.250,0.457,0.805,0.853,0.244,0.066,0.775,0.383,0.820,0.600
1068.000,3.000,6.000,1.000,3.000,0.288,0.457,0.805,0.820,0.298,0.198,0.707,0.411,0.737,0.529
5585.000,2.000,7.000,1.000,3.000,0.255,0.714,0.822,0.875,0.238,0.102,0.793,0.409,0.895,0.671
8912.000,2.000,6.367,1.000,3.000,0.250,0.476,0.806,0.846,0.352,0.183,0.760,0.160,0.917,0.686
5204.000,2.680,7.000,1.000,0.000,0.217,0.524,0.778,0.849,0.164,0.107,0.813,0.636,0.872,0.729
1311.000,3.000,6.000,1.000,3.000,0.297,0.486,0.869,0.900,0.282,0.036,0.765,0.275,0.797,0.700
1806.000,2.000,6.388,1.000,0.000,0.208,0.476,0.816,0.860,0.150,0.142,0.773,0.684,0.797,0.529
4118.000,2.609,6.000,1.000,0.000,0.245,0.524,0.860,0.890,0.268,0.030,0.759,0.545,0.759,0.600
207.000,3.000,6.000,1.000,3.000,0.222,0.400,0.806,0.851,0.333,0.107,0.771,0.138,0.850,0.686
1208.000,3.000,6.000,1.000,0.000,0.264,0.419,0.820,0.864,0.361,0.020,0.772,0.594,0.797,0.614
1189.000,2.000,6.000,1.000,0.000,0.231,0.476,0.778,0.753,0.324,0.198,0.615,0.773,0.865,0.657
134.000,2.768,6.000,1.000,0.000,0.269,0.352,0.850,0.856,0.479,0.066,0.705,0.424,0.902,0.686
1224.000,3.000,6.000,1.000,0.000,0.259,0.400,0.840,0.877,0.301,0.122,0.766,0.664,0.519,0.414
2820.000,3.000,7.000,1.000,3.000,0.302,0.495,0.790,0.858,0.311,0.086,0.812,0.204,0.827,0.600
2790.000,3.000,7.000,1.000,3.000,0.179,0.581,0.831,0.874,0.163,0.112,0.775,0.437,0.752,0.486
1822.000,3.000,5.985,1.000,0.000,0.231,0.543,0.787,0.852,0.340,0.086,0.804,0.462,0.677,0.529
1410.000,3.000,6.000,1.000,0.000,0.241,0.457,0.796,0.785,0.256,0.071,0.651,0.613,0.744,0.571
1147.000,3.000,6.000,1.000,0.000,0.264,0.486,0.825,0.853,0.220,0.137,0.742,0.420,0.827,0.671
1626.000,3.000,6.000,1.000,0.000,0.264,0.524,0.853,0.901,0.193,0.061,0.794,0.657,0.812,0.600
1498.000,2.000,5.000,1.000,2.000,0.278,0.733,0.862,0.814,0.570,0.020,0.598,0.258,0.714,0.571
1388.000,3.000,7.000,1.000,0.000,0.264,0.514,0.932,0.920,0.345,0.203,0.699,0.377,0.744,0.671
1250.000,2.000,7.000,1.000,3.000,0.259,0.524,0.798,0.848,0.201,0.218,0.776,0.393,0.782,0.714
2081.000,3.000,5.633,1.000,0.000,0.302,0.419,0.754,0.816,0.320,0.056,0.784,0.453,0.752,0.657
971.000,3.000,7.000,1.000,0.000,0.283,0.514,0.865,0.921,0.222,0.102,0.814,0.459,0.895,0.657
40.000,3.000,7.000,1.000,3.000,0.259,0.619,0.802,0.855,0.195,0.208,0.785,0.318,0.887,0.686
1096.000,2.610,6.127,1.000,3.000,0.269,0.524,0.818,0.872,0.162,0.112,0.794,0.387,0.880,0.686
2967.000,3.000,7.000,1.000,0.000,0.255,0.514,0.755,0.854,0.148,0.152,0.862,0.573,0.932,0.700
1075.000,3.000,6.000,1.000,0.000,0.250,0.467,0.841,0.877,0.211,0.091,0.764,0.634,0.662,0.529
2861.000,2.573,7.000,1.000,0.000,0.255,0.486,0.768,0.827,0.202,0.096,0.785,0.589,0.902,0.771
2758.000,3.000,6.000,1.000,3.000,0.274,0.467,0.829,0.897,0.227,0.127,0.826,0.355,0.865,0.600
4401.000,3.000,6.000,1.000,0.000,0.269,0.381,0.758,0.807,0.315,0.173,0.759,0.850,0.759,0.657
1496.000,3.000,6.000,1.000,0.000,0.292,0.371,0.679,0.640,0.367,0.127,0.549,0.465,0.737,0.629
1080.000,3.000,7.000,1.000,3.000,0.264,0.543,0.855,0.954,0.291,0.091,0.900,0.150,0.895,0.657
114.000,2.000,6.000,1.000,0.000,0.245,0.581,0.853,0.918,0.399,0.030,0.829,0.488,0.812,0.686
1697.000,3.000,7.000,1.000,3.000,0.189,0.533,0.821,0.915,0.147,0.228,0.877,0.318,0.865,0.657
42.000,2.575,6.000,1.000,0.000,0.283,0.448,0.719,0.725,0.319,0.193,0.657,0.474,0.534,0.643
1029.000,3.000,6.000,1.000,3.000,0.283,0.533,0.793,0.870,0.281,0.056,0.831,0.236,0.812,0.643
1724.000,3.000,6.000,1.000,0.000,0.307,0.533,0.662,0.714,0.192,0.228,0.730,0.443,0.902,0.686
4221.000,3.000,6.000,1.000,0.000,0.292,0.400,0.820,0.844,0.345,0.091,0.732,0.586,0.857,0.657
2942.000,2.000,6.000,1.000,0.000,0.255,0.562,0.804,0.876,0.318,0.036,0.824,0.484,0.820,0.657
990.000,3.000,6.000,1.000,3.000,0.231,0.419,0.809,0.860,0.303,0.132,0.783,0.343,0.624,0.571
1522.000,2.000,6.000,1.000,3.000,0.250,0.495,0.797,0.859,0.269,0.061,0.803,0.389,0.767,0.557
3183.000,3.000,6.000,1.000,0.000,0.264,0.429,0.790,0.791,0.308,0.081,0.674,0.526,0.639,0.557
1067.000,3.000,6.000,1.000,0.000,0.288,0.400,0.805,0.909,0.274,0.127,0.891,0.763,0.722,0.714
2533.000,3.000,6.000,1.000,0.000,0.255,0.352,0.844,0.873,0.472,0.071,0.752,0.630,0.797,0.571
1125.000,2.761,6.000,1.000,0.000,0.274,0.495,0.797,0.869,0.285,0.056,0.822,0.383,0.910,0.657
1221.000,3.000,6.710,1.000,3.000,0.278,0.571,0.843,0.878,0.235,0.127,0.763,0.458,0.677,0.500
1635.000,3.000,6.000,1.000,0.000,0.264,0.467,0.777,0.801,0.348,0.152,0.715,0.661,0.624,0.643
2709.000,2.588,7.000,1.000,0.000,0.231,0.448,0.823,0.876,0.319,0.071,0.793,0.669,0.684,0.557
1339.000,2.640,6.000,1.000,0.000,0.255,0.505,0.856,0.900,0.154,0.096,0.788,0.906,0.639,0.657
7246.000,2.530,6.000,1.000,0.000,0.321,0.505,0.754,0.823,0.327,0.147,0.800,0.686,0.842,0.700
7104.000,3.000,6.000,1.000,3.000,0.250,0.619,0.831,0.878,0.112,0.086,0.784,0.313,0.714,0.671
2111.000,3.000,5.793,1.000,0.000,0.269,0.438,0.857,0.874,0.240,0.066,0.732,0.427,0.865,0.629
9612.000,3.000,7.000,1.000,3.000,0.335,0.590,0.864,0.886,0.131,0.234,0.744,0.617,0.729,0.443
2869.000,2.000,6.000,1.000,0.000,0.278,0.324,0.784,0.795,0.331,0.132,0.691,0.550,0.639,0.671
1641.000,3.000,6.000,1.000,0.000,0.264,0.448,0.855,0.873,0.342,0.046,0.734,0.411,0.767,0.729
1011.000,2.492,7.000,1.000,0.000,0.250,0.467,0.847,0.901,0.386,0.117,0.804,0.403,0.669,0.700
5377.000,2.875,7.000,1.000,3.000,0.259,0.514,0.837,0.892,0.289,0.102,0.803,0.134,0.910,0.714
1395.000,2.000,6.000,1.000,3.000,0.269,0.438,0.840,0.897,0.219,0.081,0.806,0.152,0.872,0.671
2855.000,2.000,6.000,1.000,0.000,0.292,0.514,0.826,0.856,0.326,0.030,0.746,0.623,0.752,0.571
1557.000,3.000,7.000,1.000,3.000,0.212,0.667,0.762,0.850,0.148,0.168,0.842,0.419,0.699,0.543
4707.000,3.000,5.778,1.000,0.000,0.307,0.552,0.810,0.897,0.376,0.015,0.857,0.691,0.857,0.614
2628.000,2.000,6.000,1.000,3.000,0.264,0.552,0.825,0.897,0.270,0.081,0.833,0.116,0.827,0.657
1394.000,2.672,7.000,1.000,0.000,0.250,0.429,0.826,0.828,0.349,0.117,0.689,0.528,0.842,0.657
2490.000,2.660,6.000,1.000,3.000,0.283,0.429,0.831,0.869,0.338,0.081,0.764,0.195,0.722,0.529
3853.000,3.000,6.411,1.000,0.000,0.274,0.476,0.704,0.749,0.465,0.162,0.731,0.380,0.872,0.686
2581.000,2.610,6.000,1.000,0.000,0.255,0.514,0.808,0.877,0.338,0.178,0.820,0.418,0.722,0.643
1602.000,3.000,7.000,1.000,0.000,0.292,0.514,0.746,0.796,0.213,0.178,0.759,0.614,0.602,0.514
1364.000,3.000,7.000,1.000,0.000,0.278,0.686,0.827,0.874,0.135,0.107,0.782,0.508,0.887,0.700
1514.000,2.457,6.000,1.000,0.000,0.255,0.381,0.805,0.871,0.283,0.086,0.812,0.656,0.857,0.671
5189.000,3.000,6.000,1.000,3.000,0.264,0.486,0.841,0.867,0.320,0.096,0.745,0.326,0.586,0.714
4158.000,3.000,6.743,1.000,0.000,0.278,0.476,0.803,0.862,0.188,0.091,0.798,0.611,0.827,0.671
2838.000,3.000,6.000,1.000,0.000,0.264,0.419,0.857,0.810,0.290,0.107,0.598,0.603,0.895,0.700
