time_betw_scan_min,CA,YM,Class,Tid efter start [timer],2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,Tid i min Glu,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
1807,2.584,6.911,Failed,23.95,1.88,14.1,39.5,39.04,116,5.8,-0.46,492,13.01,-0.42,-0.13
2440,2.54,6.924,Failed,22.32,2.53,9.1,35.23,31.02,527,16,-4.21,22,11.94,-0.66,-0.24
2557,2.468,6.076,Failed,22.88,2.21,9.6,36.34,32.07,666,13.7,-4.27,21,14.57,-0.53,-0.23
2604,2.456,6.609,Failed,21.18,1.87,12.4,35.11,40.9,180,6.6,5.79,96,13.03,-0.45,-0.08
4492,2.55,6.284,Failed,16.7,1.86,11.5,41.72,40.72,207,11.7,-1,138,16.49,-1.3,-0.17
1326,2.74,6.607,Failed,20.43,2.04,9.9,35.51,35.25,492,11.6,-0.26,32,11.34,-0.75,-0.28
1015,2.811,5.519,Failed,24.25,2.04,10,40.81,38.1,1194,5.1,-2.71,21,11.94,-0.06,0
143,2.87,5.65,Failed,21.5,2.01,10,41.57,41.03,1104,5,-0.54,22,8.59,-0.03,0.01
2822,2.8,6.607,Failed,22.83,2.02,9.2,38.46,36.62,386,11.7,-1.84,32,12.24,-0.08,-0.03
1089,2.85,6.927,Failed,23.53,2.14,9.5,36.75,33.74,410,18,-3.01,31,12.26,-0.35,-0.01
188,2.855,5.578,Failed,21.53,2.03,8.8,38.11,34.65,1022,5.9,-3.46,21,10.29,-0.1,0.01
583,2.56,6.546,Failed,20.92,2.02,10.5,38.76,34.11,400,13.9,-4.65,40,13.65,-0.29,-0.02
1652,2.92,7.3,Failed,23.4,1.85,12.8,42.66,40.08,236,13.2,-2.58,81,12.42,-0.16,-0.11
1432,2.81,6.7,Failed,25.57,2.07,10.2,40.19,37.66,355,12.8,-2.53,32,13.89,-0.5,-0.02
828,2.366,6.666,Failed,20.32,2.15,10.4,35.65,30.68,797,10.6,-4.97,21,14.02,-0.07,0.02
1189,2.61,7.27,Failed,23.28,2.07,11.3,36.47,34.26,289,11.4,-2.21,35,12.57,-0.69,-0.1
1046,2.732,7.112,Failed,18.72,2.12,9,37.16,34.31,383,14.4,-2.85,21,14.24,-0.32,-0.07
1496,2.97,6.047,Failed,22.62,95.93,-4016.4,1.14,7.22,0,8.9,6.08,,26.41,8.95,19.13
531,2.469,7.301,Failed,28.92,1.94,12.1,39.46,38.1,288,11.8,-1.36,22,10.28,-0.01,0.01
1596,2.636,7.121,Failed,24.45,1.99,10.7,39.45,38.83,263,11.9,-0.62,64,12.77,-0.63,-0.1
2586,2.61,6.656,Failed,21.98,2.14,8.8,33.34,29.62,539,10.8,-3.72,21,11.45,-0.17,0
3029,2.637,6.286,Failed,23.98,2.21,11,36.79,31.67,1014,8.3,-5.12,21,10.37,-0.42,0.02
7050,2.661,5.438,Failed,21.6,2.09,9,38.9,37.15,1293,6.8,-1.75,21,11.85,0,0.04
4551,2.479,7.116,Failed,20.3,2.21,12.4,36.46,33.5,477,16.8,-2.96,32,15.01,-0.08,-0.01
1091,2.286,7.037,Failed,21.53,1.8,11.2,41.75,38.26,333,12.2,-3.49,35,12.37,-0.06,0.01
1132,2.493,5.955,Failed,25.85,2.13,8.4,35.84,32.14,981,9.3,-3.7,21,11.82,-0.48,0.03
457,2.36,5.625,Failed,22.32,2,8.9,38.48,34.53,1379,8.8,-3.95,21,11.53,-0.04,0.02
3391,2.55,6.885,Failed,21.48,2.15,10.7,31.52,25.78,565,13.2,-5.74,21,12.49,-0.14,0.16
741,2.52,6.635,Failed,22.27,2.01,9.6,38.6,36.03,530,11.4,-2.57,22,10.95,-0.08,-0.04
1097,2.654,7.222,Failed,22.62,1.83,10.9,40.03,39.77,345,12.4,-0.26,40,8.7,-0.11,-0.06
7803,2.584,6.947,Failed,21.72,2.32,8.9,32.59,26.74,767,9.7,-5.85,21,11.75,-0.28,-0.01
2408,2.506,6.226,Failed,20.5,1.92,9.2,34.95,31.57,475,6,-3.38,21,10.93,-0.53,-0.22
1532,2.64,6.628,Failed,22.28,1.97,12.4,40.08,39.52,189,6.4,-0.56,91,11.29,-0.11,0.06
1659,2.445,5.366,Failed,19.87,2.04,9,39.8,36.85,1034,6,-2.95,21,10.98,-0.42,-0.05
1378,2.63,5.278,Failed,20.75,2.17,9.1,39.62,35.55,1339,6.3,-4.07,21,13.14,-0.06,0.02
2935,2.59,7.339,Failed,17.27,2.08,13.4,39.99,39.76,159,8.2,-0.23,136,11.19,-0.16,-0.01
1719,2.448,6.344,Failed,21.97,2.1,9.7,33.23,30.5,621,7.8,-2.73,22,10.91,-0.82,-0.17
2348,2.794,6.803,Failed,27.05,1.96,11.6,40.89,39.99,119,8,-0.9,423,12.78,-0.48,-0.11
2836,2.643,6.329,Failed,19.23,2.1,11.5,39.85,37.02,207,12.9,-2.83,76,14.03,-1.17,-0.48
1211,2.61,7.369,Failed,22.85,2.05,10.7,39.86,38.28,250,11.6,-1.58,65,10.85,-0.66,-0.2
36,2.758,7.229,Failed,21.53,1.85,7.3,34.41,33.22,436,14.9,-1.19,36,8.61,-0.01,-0.05
1579,2.576,6.405,Failed,23.52,2.16,9.7,35.33,33.04,482,7.9,-2.29,21,11.97,-0.1,-0.01
1147,2.641,5.725,Failed,19,1.89,10.2,41.22,38.97,1169,6.1,-2.25,21,9.99,-0.18,-0.08
4752,2.77,6.968,Failed,22.15,2.07,10.7,40.46,38.38,294,12.5,-2.08,44,14.75,-1.07,-0.23
1122,2.827,7.345,Failed,20.58,2.03,9.4,35.56,32,334,20.9,-3.56,40,13.49,-0.96,-0.42
2794,2.703,5.449,Failed,22.55,2.07,9.3,40.84,38.41,1034,6.6,-2.43,21,11.93,-0.12,0
17,3.011,6.471,Failed,18.2,2.04,9.6,36.31,32.08,505,12.2,-4.23,31,13.1,-0.02,0.01
1587,2.73,6.966,Failed,24.42,1.94,11.2,41.2,39.06,193,14,-2.14,136,11.19,-0.05,-0.04
1426,2.43,6.422,Failed,22.68,2.13,9.6,38.29,35.35,612,11.9,-2.94,21,13.5,-0.09,0.02
1370,2.71,6.703,Failed,22.55,1.85,9.8,38.07,34.27,419,12.5,-3.8,21,15.77,-0.48,0.01
1429,2.425,6.746,Failed,19.25,2.26,10,35.27,30.79,477,21,-4.48,32,13.19,-0.75,-0.18
3306,2.574,6.933,Failed,22.45,2.03,12.3,40.41,40.06,258,13.6,-0.35,75,12.07,-0.41,-0.07
4389,2.436,7.091,Failed,28.12,2.1,9.6,35.32,30.83,476,21.1,-4.49,36,15.49,-0.07,0
1511,2.794,7.073,Failed,21.7,2.24,10.8,37.22,34.81,492,13,-2.41,21,9.56,-0.04,0.1
1187,2.679,7.027,Failed,21,2.01,15.4,40.25,39.32,243,9.2,-0.93,81,9.35,-0.24,-0.03
1305,2.61,7.167,Failed,25.05,1.7,11.3,41.15,40.7,193,8.1,-0.45,91,10.02,-0.46,-0.07
1577,2.629,6.487,Failed,26.2,2.09,9,35.82,30.49,864,8.3,-5.33,21,10.75,-0.21,0.01
1976,2.524,7.06,Failed,20.43,1.95,10.3,40.53,37.69,409,11.5,-2.84,31,11.75,-0.12,-0.1
4867,2.673,6.674,Failed,19.53,2.1,9.5,37.28,35.31,1031,5.7,-1.97,21,11.56,-0.3,0
593,2.34,6.703,Failed,22.15,1.87,12,40.42,39.54,373,13.2,-0.88,32,10.66,-0.48,-0.1
1583,2.574,6.894,Failed,19.52,2.03,11.4,39.2,37.59,161,14,-1.61,136,10.87,-1.19,-0.27
1497,2.914,6.538,Failed,22.58,1.83,10.6,41.17,40.84,199,5.9,-0.33,77,13.21,-0.12,-0.06
2752,2.992,5.672,Failed,23.43,2.13,9.8,39.69,37.95,1106,6.3,-1.74,21,14.19,-0.15,-0.03
1426,2.664,6.488,Failed,24.02,2.1,11.1,33.86,30.99,398,8.4,-2.87,21,10.72,-0.75,-0.15
1335,2.728,6.734,Failed,24.47,2.02,11.1,39.7,38.49,188,9.1,-1.21,101,14.26,-0.1,-0.05
2533,2.45,6.462,Failed,18.82,2.03,12.7,40.94,39.75,165,9.4,-1.19,196,12.17,-0.71,-0.06
2511,2.34,6.413,Failed,18.82,2.05,12.3,39.66,38.43,214,13.8,-1.23,112,15.55,-1.08,-0.03
896,2.758,6.946,Failed,19.78,1.97,11,41.21,40.02,194,8.5,-1.19,86,16.87,-0.61,-0.13
44,2.821,6.815,Failed,21.55,1.75,6.6,33.56,32.32,490,10.8,-1.24,36,8,0,-0.06
1632,2.827,5.556,Failed,21,2.18,9.2,36.61,32.04,1358,8.8,-4.57,21,10.96,-0.1,-0.01
1520,2.723,7.056,Failed,22.68,2.02,9.1,38.22,34.89,327,19.5,-3.33,64,15.26,-1.19,-0.08
7094,2.432,6.168,Failed,24.33,2.17,10,36.28,33.46,632,5.9,-2.82,21,12.95,-0.25,-0.04
4207,3.122,6.998,Failed,22.68,2.06,12,40.66,40.23,197,8.4,-0.43,91,11.7,-0.28,-0.02
129,2.896,6.648,Failed,26.15,2.16,9.9,37.19,35.2,514,13,-1.99,21,13.37,-0.31,-0.11
1216,2.974,6.328,Failed,21.1,2.02,12.1,39.02,36.99,368,12.1,-2.03,40,13.01,-0.24,-0.13
1454,3,6.003,Failed,20.28,1.98,15.2,41.16,40.4,342,6.8,-0.76,32,12.14,-0.02,-0.01
1044,2.68,6.888,Failed,22.42,2.02,11,40.54,39.33,318,13.3,-1.21,36,11.7,-0.31,-0.11
1441,2.963,5.543,Failed,20.53,1.99,9.9,42.08,40.41,1299,5.1,-1.67,21,9.39,-0.02,0.02
3562,2.594,6.852,Failed,21.9,2,10.6,40.05,38.22,357,11.6,-1.83,36,11.42,-0.09,-0.01
1331,2.185,5.961,Failed,21.52,2.03,9.6,41.86,40.41,1264,6.2,-1.45,21,11.94,0,0.04
1452,2.619,6.67,Failed,22.35,1.85,10.3,39.17,36.38,388,13.2,-2.79,31,14.02,-0.59,-0.1
3218,2.67,6.641,Failed,20.4,1.95,11,37.03,34.46,426,12.4,-2.57,31,12.33,-0.11,-0.05
1365,2.81,7.055,Failed,21.9,2.02,10.2,40.11,38.02,322,11.3,-2.09,44,13.34,-0.23,-0.05
1362,2.372,6.93,Failed,18.85,2.15,9.1,40.4,38.49,308,11.7,-1.91,36,14.1,-0.92,-0.46
54,2.595,6.278,Failed,23.52,2.1,9.5,37.89,34.32,1068,8,-3.57,21,9.13,-0.21,-0.06
2432,2.677,7.361,Failed,17.28,2.05,10.4,40.64,40.36,196,8.9,-0.28,11,9.7,-0.46,-0.22
1912,2.725,6.358,Failed,20.3,2.03,14.5,40,37.61,264,12.6,-2.39,21,2.57,-0.29,-0.13
1897,2.439,7.015,Failed,22.93,1.91,12.1,41.14,40.35,199,8.1,-0.79,96,10.64,-0.54,-0.3
2739,2.337,5.927,Failed,22.57,2.03,10.7,41.28,39.36,1028,5.7,-1.92,21,11.12,-0.25,-0.09
4042,2.635,7.335,Failed,22.4,1.97,13.2,40.59,39.7,253,13,-0.89,55,11.69,-0.4,-0.08
1854,2.657,7.141,Failed,19.62,1.94,15.5,41.49,40.97,207,8.3,-0.52,78,10.83,-0.19,-0.09
1268,2.779,6.677,Failed,22.45,2.11,8.8,34.82,27.85,1479,22,-6.97,21,13.96,-0.22,0
174,2.989,7.002,Failed,21.1,2.17,12.9,38.49,36.22,523,12,-2.27,21,10.72,-0.17,-0.01
1641,2.395,5.757,Failed,22.27,2.02,10.7,40.5,38.44,1275,5.8,-2.06,21,12.41,-0.26,0.04
1747,2.509,6.825,Failed,22.58,2.21,9.7,32.25,29.43,431,9.5,-2.82,32,11.85,-0.44,-0.11
28,2.508,6.405,Failed,25.4,2.13,9.5,34.69,30.58,657,10.5,-4.11,21,15.25,-0.59,-0.07
5957,2.517,5.961,Failed,19.5,2.02,10.2,41.07,40.25,1074,6,-0.82,20,10.74,-0.26,0
1746,2.476,6.168,Failed,23.6,2.01,9.8,41.2,40.45,1085,5.7,-0.75,21,8.06,-0.06,0
457,2.439,6.408,Failed,22.02,2.01,9.9,37.85,35.81,336,11.8,-2.04,32,11.19,-0.66,-0.06
1345,2.558,6.921,Failed,21.48,1.87,11.5,39.7,38.18,180,10.9,-1.52,81,11.69,-0.85,-0.12
897,2.239,6.9,Failed,22.78,1.96,13,40.67,40.43,191,6.1,-0.24,86,11.41,-0.2,-0.09
585,2.513,6.663,Failed,22.08,2.02,12.4,41.15,40.6,162,7.6,-0.55,136,10.79,-0.26,0.02
1506,2.563,6.661,Failed,24.12,1.97,11.2,40.59,40.12,194,7,-0.47,86,12.58,-0.25,-0.07
1544,2.672,6.728,Failed,23.77,2.01,12.9,40.65,40.16,94,9.4,-0.49,,11.49,-0.1,0.01
3253,2.68,6.543,Failed,25.03,2,9.9,35.36,30.84,575,10.9,-4.52,31,14.31,-0.34,-0.02
1262,2.64,6.209,Failed,22.45,2.22,8.8,35.36,32.4,541,7.4,-2.96,21,15.01,-0.12,0.02
4190,2.454,6.238,Failed,22.25,2.21,8,34.03,30.13,859,6.6,-3.9,21,12.93,-0.35,0.02
2523,2.38,6.318,Failed,21.48,2.09,10.2,37.63,35.51,420,11.8,-2.12,32,15.82,-0.17,0.01
1942,2.32,6.776,Failed,22.4,2.5,8,29.11,24.25,746,7.4,-4.86,22,9.83,-0.39,-0.09
5482,2.47,6.987,Failed,16.68,1.91,12.2,40.48,40.06,158,11,-0.42,178,12.5,-0.42,0
1278,2.571,6.303,Failed,18.1,1.98,11,41.65,40.87,167,6.6,-0.78,114,12.54,-0.4,-0.07
1313,2.553,6.094,Failed,20.45,1.77,7.8,35.18,34.46,796,9.4,-0.72,21,9.32,-0.11,0
2843,2.655,7.236,Failed,21.58,1.91,13.1,40.98,40.36,185,15,-0.62,135,12.74,-0.4,-0.16
9844,2.453,7.187,Failed,24.03,1.94,12.8,40.68,40.22,157,8.2,-0.46,157,9.71,-0.25,-0.07
7546,2.86,5.265,Failed,22.45,2.03,9.5,41.57,39.25,1003,5.8,-2.32,22,10.04,-0.41,-0.07
2373,2.434,7.286,Failed,17.88,2.05,9.7,36.04,32.44,239,23.8,-3.6,101,10.93,-0.19,-0.08
67,2.675,5.977,Failed,18.32,2.26,8.8,34.69,30.68,438,21.1,-4.01,32,14.38,-0.19,-0.01
1277,2.875,7.21,Failed,21.8,2.14,10.9,40.86,39.31,339,12.9,-1.55,36,12.7,-0.18,-0.1
2924,2.699,5.812,Failed,24.8,2.06,11.4,41.3,38.54,1058,5.8,-2.76,21,15.04,-0.17,0
10104,2.667,6.67,Failed,21.87,2.21,11.2,37.01,34.67,358,13.9,-2.34,40,10.75,-0.68,-0.04
1726,2.544,7.046,Failed,20.25,1.87,14,40.47,40.2,136,7.3,-0.27,245,11.28,-0.08,-0.04
1349,2.639,6.752,Failed,23,1.82,12.1,39.98,38.96,167,11,-1.02,136,11.53,-0.39,-0.19
186,2.719,6.993,Failed,25.93,2.02,11.4,41.02,40.2,291,11.4,-0.82,65,11.35,-0.19,-0.01
1247,2.604,6.628,Failed,22.35,2.29,8.9,33.04,29.2,865,17.5,-3.84,21,15.24,-0.52,0.07
2582,2.323,7.16,Failed,22.42,2.05,10.2,38.41,35.48,306,15.5,-2.93,82,11.66,-1.01,-0.07
1261,2.419,6.483,Failed,22.52,2.1,10.2,37.04,33.77,365,11.9,-3.27,32,12.66,-0.4,-0.03
985,2.751,7.032,Failed,19.58,1.73,6.5,28.53,27.54,597,22.7,-0.99,74,8.47,-0.37,-0.09
1197,2.455,7.197,Failed,22.72,2.28,8.2,25.94,20.46,226,10.8,-5.48,35,11.97,-0.34,-0.01
1196,2.384,6.775,Failed,22.73,1.74,12,40.98,39.36,170,9.2,-1.62,106,11.96,-0.43,-0.15
1979,2.617,6.721,Failed,20.52,1.96,10.4,41.17,38.87,439,11.6,-2.3,32,9.27,-0.16,-0.04
1747,2.332,6.264,Failed,23.5,2.01,9.9,40.69,39.15,1045,5.1,-1.54,21,8.71,-0.05,0
1709,2.631,6.971,Failed,22.32,2.05,11.4,38.22,35.26,238,12,-2.96,82,12.61,-0.32,-0.01
3100,2.683,7.05,Failed,20.85,1.99,10.4,38.34,36.6,278,12.1,-1.74,77,10.92,-0.86,-0.25
549,2.438,5.87,Failed,25.05,2.02,9.6,40.7,39.01,1044,4.8,-1.69,21,9.46,-0.37,0.01
1578,2.514,6.519,Failed,24.05,1.97,12.5,41.05,40.16,192,8.2,-0.89,108,11.47,-0.25,-0.15
2859,2.588,6.752,Failed,22.05,1.97,11.2,37.16,35.78,317,11.8,-1.38,36,12.57,-0.09,-0.05
1514,2.634,6.61,Failed,22.3,2.01,12.7,40.92,40.48,183,7.7,-0.44,136,11.68,-0.06,-0.07
1688,2.895,6.512,Failed,21.3,1.98,12.2,40.91,40.62,192,6.8,-0.29,76,13.02,-0.36,-0.17
1305,2.513,6.977,Failed,28.03,1.95,16.1,40.98,40.75,183,7.6,-0.23,97,11.2,-0.23,-0.13
1515,2.783,6.336,Failed,22.85,2.37,10,29.87,22.95,875,5.9,-6.92,21,9.2,-0.31,6.27
113,2.51,6.866,Failed,16.62,2.08,12.5,40.72,40.04,185,8.9,-0.68,102,15.46,-0.08,-0.01
5682,2.592,6.857,Failed,21.47,2.09,10.4,38.89,37.61,255,11.4,-1.28,65,15.36,-0.12,-0.01
5477,2.48,6.259,Failed,16.68,2.49,8.5,30.87,26.18,706,9.1,-4.69,21,14.03,-0.54,0
1323,2.485,5.494,Failed,20.43,1.83,7.6,34.21,33.84,937,7.9,-0.37,22,9.44,-0.08,0
2682,2.48,7.332,Failed,21.53,2.08,9.5,34.5,29.28,431,13.8,-5.22,36,12.79,-0.7,-0.02
1521,2.6,6.361,Failed,22.22,2.04,9.9,39.17,37.77,435,12.3,-1.4,21,13.68,-0.07,0
10085,2.626,6.33,Failed,27.83,2.17,10.2,33.42,29.95,801,4.8,-3.47,21,8.82,-0.26,-0.08
10364,2.752,6.393,Failed,22.33,2.38,8.1,34.97,30.41,926,9.8,-4.56,21,12.4,-0.05,-0.02
4016,2.72,5.678,Failed,22.88,2.17,9.8,34.67,30.83,746,4.8,-3.84,21,10.05,-0.09,-0.03
2585,2.757,6.765,Failed,22.87,2.05,13,41.04,40.62,190,7.4,-0.42,101,11.16,-0.22,-0.14
1524,2.743,5.321,Failed,26.22,2.07,9.4,39.61,36.35,1124,6.3,-3.26,21,10.75,-0.14,-0.02
1580,2.946,6.107,Failed,23.3,2.01,9.9,38.28,35.45,454,11.7,-2.83,32,14.64,-0.05,-0.03
2988,2.69,6.605,Failed,22.38,1.91,11.3,41.29,40.52,192,9.2,-0.77,96,11.99,-0.85,-0.36
2995,2.824,6.575,Failed,23.28,1.95,8.9,35.3,32.45,541,9.4,-2.85,31,9.97,-0.1,-0.08
7547,2.7,5.897,Failed,22.47,2.02,9.7,39.9,36.45,619,12.2,-3.45,21,13.63,-0.06,-0.02
1370,2.692,6.121,Failed,21.83,2.11,9.8,38.35,34.62,667,11.8,-3.73,21,11.62,-0.33,-0.07
1634,2.37,6.962,Failed,24.45,2.14,10.3,38.31,35.07,378,17.6,-3.24,32,15.26,-0.05,-0.04
230,2.69,6.292,Failed,23.57,2.01,9.6,41.49,39.11,1070,6.4,-2.38,21,12.01,-0.65,-0.26
303,2.709,7.217,Failed,21.47,2.01,11.1,39.14,36.33,260,14.4,-2.81,76,15.94,-0.16,-0.04
1340,2.676,6.505,Failed,24.37,2.12,9.6,35.64,32.91,766,7.5,-2.73,21,10.31,-0.01,0.02
2605,2.069,6.357,Failed,23.98,2.07,9,36.3,33.54,526,11.5,-2.76,31,14,-0.24,-0.05
6304,2.632,6.97,Failed,22.67,1.88,11.8,35.16,31.43,363,14,-3.73,84,14.29,-0.15,-0.09
561,2.793,7.374,Failed,22.27,1.98,12.8,40.5,39.66,185,11,-0.84,106,8.72,-0.1,-0.02
198,2.371,6.777,Failed,21.25,1.91,11.9,41.16,40.82,221,11.6,-0.34,81,10.8,-0.21,-0.03
1089,2.665,6.88,Failed,21.62,2.17,11,37.92,33.68,607,12.6,-4.24,21,12.7,-0.06,0.08
1259,2.608,7.392,Failed,21.43,2.3,8.9,34.13,29.44,521,12.8,-4.69,5,10.16,-0.41,-0.18
1725,2.544,7.105,Failed,20.22,1.82,13.7,41.09,40.74,152,6.7,-0.35,159,10.34,-0.12,-0.17
1160,2.626,6.838,Failed,25.18,1.88,13,40.48,40.09,183,7.4,-0.39,91,10.45,-0.22,0.02
1434,2.48,7.124,Failed,24.55,2.03,9.2,37.83,36.1,380,14.9,-1.73,32,10.85,0,0.01
1676,2.526,7.144,Failed,22.75,2.08,10.7,39.62,37.43,351,11.3,-2.19,32,11.65,-0.11,0
1766,2.333,6.118,Failed,25.72,2.22,8.4,36.39,32.42,1281,10.3,-3.97,21,11.32,0.01,0.14
1558,2.503,7.299,Failed,22.53,2.07,9.8,36.49,31.77,470,14.6,-4.72,32,13.36,-0.34,-0.12
1648,2.356,5.576,Failed,21.33,2.18,9.4,33.66,25,2077,9.1,-8.66,21,11.48,-0.05,0.37
943,2.885,6.875,Failed,22.72,2.14,9.2,35.07,30.3,218,18.4,-4.77,64,12.97,-0.35,-0.11
523,2.907,6.675,Failed,22.72,2.13,9,34.79,30.41,756,13.7,-4.38,21,13.8,-0.22,-0.02
1108,2.823,7.153,Failed,22.45,2.12,9.4,33.96,29.4,868,14,-4.56,21,14.83,-0.24,-0.07
1512,2.518,6.838,Failed,22.4,2,12.5,41.19,40.6,165,6.7,-0.59,174,8.8,-0.13,-0.01
1439,2.739,5.68,Failed,24.6,2.11,9,39.24,35.77,1269,6.1,-3.47,21,11.04,-0.2,-0.08
2827,2.601,7.114,Failed,17.13,2.03,11.6,39.49,37.27,240,11.7,-2.22,75,15.05,-0.21,-0.05
4003,2.533,7.057,Failed,21.57,1.8,12.1,41.14,39.36,318,11.5,-1.78,41,12.98,-0.77,-0.02
4572,2.88,5.494,Failed,21.27,2.06,10.7,40.79,38.38,1338,6.1,-2.41,22,11.72,-0.42,-0.03
858,2.95,5.438,Failed,27.03,2.01,9.1,41.19,38.41,1156,5.5,-2.78,21,9.77,-0.04,0.01
37824,2.94,5.533,Failed,21.38,2.01,10.5,41.09,38.84,1012,6.4,-2.25,21,8.95,-0.16,-0.06
1880,2.75,5.328,Failed,22.33,1.95,9.9,41.91,41.23,1048,5.1,-0.68,21,11.85,-0.43,-0.17
1193,2.581,6.966,Failed,25.67,2.05,9.3,36.23,31.89,541,11.5,-4.34,21,14.12,-0.18,-0.06
1221,1.939,6.014,Failed,16.12,2.23,9.7,38.07,34.57,472,12.3,-3.5,21,10.63,-0.11,-0.02
63,2.79,6.833,Failed,21.87,2.07,10.5,38.95,37.14,249,13.3,-1.81,65,11.35,-0.04,-0.05
3258,2.87,6.6,Failed,21.68,2.01,10.6,41.27,39.05,375,11.4,-2.22,32,15.98,-0.79,-0.23
136,2.989,6.91,Failed,21.17,2.16,9.9,37.7,35.71,319,14.8,-1.99,52,10.11,-0.07,0.01
2507,2.831,7.025,Failed,21.37,2.33,14,37.57,35.04,378,11.5,-2.53,31,11.07,-0.09,0.01
1373,2.539,6.709,Failed,21.43,2.12,14.9,40.64,39.89,186,8.4,-0.75,91,11.95,-0.07,-0.03
1641,2.616,6.544,Failed,19.18,2.07,10.2,38.61,35.06,403,11.8,-3.55,32,13.39,-0.06,-0.07
1728,2.74,7.312,Failed,22.57,1.54,13.3,40.48,40.08,169,12.8,-0.4,135,10.92,-0.61,-0.37
2991,2.478,5.83,Failed,24.35,2.1,10,38.66,34.78,1139,8,-3.88,21,15.47,-0.07,0.02
1260,2.586,6.202,Failed,22.33,2.03,10.7,41.11,39.56,1643,6,-1.55,10,10.21,-0.22,-0.01
2788,2.606,6.268,Failed,21.03,2.09,9.3,35.29,32.04,458,8.7,-3.25,21,13.01,-0.19,-0.09
1194,2.616,7.363,Failed,29.67,2.1,10.8,39.26,37.97,313,12,-1.29,36,11.5,-0.05,-0.02
3855,2.558,7.241,Failed,21.65,2.11,9.3,35.41,32.07,493,9.4,-3.34,21,9.11,0.02,0.02
251,2.448,5.487,Failed,21.55,2.07,10.2,41.15,39,1045,6.4,-2.15,21,11.49,0,0.02
2771,2.555,6.872,Failed,26.13,1.64,13.1,40.8,40.22,176,11.1,-0.58,136,10.4,-0.31,-0.11
4730,2.664,6.12,Failed,19.8,2.01,9.3,41.6,40.57,1172,5.6,-1.03,21,12.17,-0.1,-0.05
1774,2.555,5.733,Failed,21.22,2.01,10.4,41.61,40.14,1201,5.2,-1.47,21,10.69,-0.23,-0.01
2659,2.851,6.766,Failed,22.23,1.99,11.8,41.53,40.84,172,6.9,-0.69,136,10.34,-0.31,-0.21
5872,2.705,6.685,Failed,22.72,2.21,10.1,38.27,35.66,487,12.7,-2.61,22,15.24,-0.23,-0.08
86,2.499,6.861,Failed,28.08,1.98,15.3,40.91,40.55,205,5.5,-0.36,76,12.43,-0.18,-0.11
1412,2.805,6.748,Failed,17.1,2.02,12.6,41.16,40.45,189,6.8,-0.71,86,10.74,-0.07,-0.03
1704,2.71,6.918,Failed,22.4,2.04,10,39.37,38.19,199,11.1,-1.18,76,11.71,-0.34,-0.07
3809,2.783,6.229,Failed,2.57,1.86,10.4,40.97,40.68,402,6.7,-0.29,10,11.51,-0.66,-0.21
1642,2.46,6.127,Failed,26.28,2.27,8.6,34.59,31.35,550,10.4,-3.24,21,12.21,-0.11,0.01
3368,2.54,7.085,Failed,25.57,2.04,12.1,40.67,39.71,243,13.6,-0.96,76,12.64,-0.45,-0.07
1668,2.67,7.036,Failed,27.03,1.98,11.8,39.05,35.52,231,13.1,-3.53,172,16.46,-0.25,-0.07
1209,2.636,6.199,Failed,18.85,1.99,12.7,41.08,40.52,196,7.2,-0.56,92,15.11,-0.3,-0.02
346,2.566,6.642,Failed,19.22,1.94,13,41.49,40.8,174,7.9,-0.69,104,11.97,-0.74,-0.34
1209,2.534,6.235,Failed,18.78,2.03,11.3,40.87,37.8,298,13.2,-3.07,64,15.39,-0.94,-0.04
2871,2.476,6.564,Failed,19.43,1.86,10.7,40.55,38.92,253,12.6,-1.63,64,12.96,-1.46,-0.73
2458,2.67,5.625,Failed,22.48,2.15,9.3,38.19,36.45,1024,7,-1.74,21,9.7,-0.36,0
2773,2.6,6.782,Failed,20.58,1.99,10.6,39.02,37.45,333,12.3,-1.57,36,13.63,-0.19,-0.04
1440,2.24,6.783,Failed,21.65,1.88,12.5,41.28,41.09,199,7.6,-0.19,86,9.84,-0.24,-0.17
1133,2.512,6.408,Failed,23.07,1.93,9.1,38.49,35.82,438,11.5,-2.67,32,12.29,-0.56,-0.03
33,2.743,7.17,Failed,21.53,1.7,6.8,33.52,32.54,394,15,-0.98,63,8.22,0.01,-0.01
34,2.845,6.954,Failed,21.57,1.74,7.2,34.79,33.88,454,11.5,-0.91,36,8.5,0.02,-0.04
1700,2.48,6.5,Failed,23.93,2.1,8.4,35.8,33.89,632,7.4,-1.91,21,11.09,-0.3,-0.01
5623,2.569,6.676,Failed,21.85,2,10,38.98,36.86,532,11.3,-2.12,21,12.26,-0.07,0.03
19450,2.58,6.625,Failed,19.48,2.06,11.9,41.48,40.97,153,6.8,-0.51,157,10.06,-0.6,-0.14
1514,2.382,7.342,Failed,22.68,2.03,10.2,39.8,37.18,177,14,-2.62,135,12.47,-0.82,-0.1
2736,2.737,6.62,Failed,22.38,1.47,10,37.18,28.4,652,-57,-8.78,32,14.96,-3.61,-0.95
3910,2.77,6.504,Failed,22.55,2.07,9.5,34.75,31.2,547,11.1,-3.55,21,13.2,-0.59,0.01
