time_betw_scan_hours,CA,YM,Class,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
7797,2.638,6.85,Failed,0.29,2.5,4.7,409,1.1,0.41
149,2.616,6.364,Failed,0.4,4.6,4.05,407,0.2,0.74
5670,2.752,6.88,Failed,0.47,1.3,2.19,106,7.2,0.76
1598,2.434,6.062,Failed,0.19,1.6,0.85,188,2.2,5.1
18599,2.69,6.594,Failed,0.16,2,5.1,409,1.3,0.54
1221,1.939,6.014,Failed,0.03,0.3,0.87,128,6.7,2.5
1211,2.61,7.369,Failed,0.22,0.7,3.06,350,6,0.58
5872,2.705,6.685,Failed,0.06,0.1,1.47,113,7.1,1.61
1510,2.466,6.083,Failed,0.24,5,2.97,464,0.2,0.44
1659,2.445,5.366,Failed,0.23,1,3,434,0.4,1.95
2110,2.78,5.89,Failed,0.13,1,0.77,56,6.5,2.93
500,2.669,6.177,Failed,0.2,0.2,2.04,314,7.3,1.89
1564,2.826,6.538,Failed,0.2,1,7.34,164,0.8,0.64
1088,2.842,6.292,Failed,0.57,5,8.53,236,6.9,1.8
1704,2.684,6.373,Failed,0.33,1.3,3.14,441,3.8,0.24
3176,2.66,6.574,Failed,0.17,1,2.42,295,8.7,2.18
1446,2.391,5.14,Failed,0.43,0,7.35,602,0.8,0.51
2908,2.455,6.719,Failed,0.24,1.1,3.04,406,3.6,0.25
1511,2.462,6.401,Failed,0.22,11.4,1.55,528,7.4,1.19
1587,2.55,6.92,Failed,0.11,1.2,0.03,305,14.9,2.41
1567,2.769,6.898,Failed,0.1,0.2,0.86,207,6.9,3.2
1447,2.588,5.941,Failed,0.31,0.2,4.66,685,0.3,0.06
5524,2.629,6.552,Failed,0.11,1.8,0.8,152,8.6,1.86
1159,2.53,6.282,Failed,0.28,0.2,3.12,678,2.1,3.62
2511,2.34,6.413,Failed,0.2,2.3,2.86,386,8.2,0.23
1331,3.016,6.895,Failed,0.32,0.5,1.71,5,6.8,1.25
1579,2.571,6.722,Failed,0.4,1.4,1.72,436,7,1.36
303,2.709,7.217,Failed,0.31,1.1,2.64,340,8.8,1.81
6919,2.436,5.963,Failed,0.31,0.2,4.01,696,0.7,0.48
1497,2.68,6.56,Failed,0.08,0.4,0.78,59,11,3.71
2363,2.562,6.751,Failed,0.18,1.4,2.64,314,6.2,0.01
1520,2.826,6.324,Failed,0.26,1.5,3.5,401,0.1,0.26
38267,2.943,6.65,Failed,0.34,0.8,3.8,239,6.2,0.16
110,2.487,6.029,Failed,0.34,5.7,3.95,378,0.3,0.7
1167,2.501,6.04,Failed,0.1,1.7,9.24,10,0.9,0.32
2673,2.458,6.924,Failed,0.04,0.5,0.6,192,8.3,1.31
1182,2.597,6.499,Failed,0.12,1.5,0.73,172,6.9,1.72
3991,2.475,6.114,Failed,0.19,0.1,2.7,439,3,3.1
1313,2.635,6.494,Failed,0.29,0,3.14,1359,1,6.25
2906,2.745,6.41,Failed,0.22,0.2,4.44,219,5.8,0.79
1016,2.64,6.964,Failed,0.3,1,3.52,364,5.8,0.6
2992,2.597,6.969,Failed,0.14,1.2,0.95,310,4.6,2.98
2507,2.831,7.025,Failed,0.01,4,1.07,222,5.9,1.53
1928,2.622,6.87,Failed,0.2,0.6,1.83,512,1.2,3.53
1958,2.676,6.322,Failed,0.08,0.6,3.83,144,5.2,4.91
141,2.665,7.325,Failed,0.21,0.4,5.97,94,3.7,3.27
9180,2.422,6.494,Failed,0.11,1.1,2.31,161,2.4,4.2
1398,2.804,6.899,Failed,0.02,0.6,1.44,92,5.2,3.59
4460,2.66,6.342,Failed,0.15,0.4,2.69,272,6.4,1.23
1436,2.694,6.765,Failed,0.24,0.8,1.61,326,6.2,1.2
4750,2.55,6.477,Failed,0.05,0.7,1.39,400,16.4,2
1992,2.574,6.483,Failed,0.24,0.2,3.57,409,1.4,0.43
2850,2.264,6.863,Failed,0.31,1.5,2.95,387,15.4,0.4
1400,2.65,6.212,Failed,0.15,0.3,1.48,77,5.8,1.71
1202,2.592,7.066,Failed,0.12,0.5,1.02,80,7.8,2.17
2410,2.519,5.256,Failed,0.15,0.6,1.97,411,1,3.14
2462,2.5,6.183,Failed,0.16,1.2,0.93,698,4,2.4
422,2.523,6.159,Failed,0.55,4.1,5.81,325,0.5,1.26
3763,2.768,7.316,Failed,0.33,0.3,2.93,117,6,0.58
7084,2.629,6.432,Failed,0.29,0.6,0.01,231,6,0.52
1887,2.643,6.585,Failed,0.21,0.6,2.9,206,5.9,0.96
1936,2.642,5.881,Failed,0.28,1.6,3.66,469,0.7,1.85
1714,2.24,6.268,Failed,0.39,3.9,3.87,432,2.4,0
1259,2.608,7.392,Failed,0.05,1.1,3.07,79,7.2,3.69
18411,2.846,6.03,Failed,0.44,1.6,7.13,162,0.4,0.35
3253,2.68,6.543,Failed,0.19,0.1,1.14,25,5.3,3.52
1728,2.529,6.577,Failed,15.98,20.4,48.56,600,2.4,15.51
1329,2.634,6.931,Failed,0.21,0.3,0.6,266,8.1,2.36
3030,2.353,7.281,Failed,0.35,1.4,4.73,365,8.8,0.12
936,2.61,6.669,Failed,0.2,0.3,0.42,203,13.5,3.14
4057,2.7,6.159,Failed,0.31,0.3,2.05,316,8.6,3.12
1724,2.855,5.873,Failed,0.11,1.2,0.52,538,5,3.7
4479,2.738,6.961,Failed,0.08,1.4,3.44,151,16.7,3.76
1582,2.209,6.756,Failed,0.63,0.5,6.13,227,4.2,3.4
5002,2.65,5.916,Failed,0.32,0.7,4.28,715,0.4,0.33
3306,2.574,6.933,Failed,0.29,2.3,3.61,342,8,0.65
73,2.67,7.186,Failed,0.39,1.9,2.05,321,8.4,1.3
1450,2.628,6.619,Failed,0.16,0.1,1.15,178,5.7,1.04
3910,2.77,6.504,Failed,0.19,0.5,1.95,53,5.5,2.55
2879,2.418,7.397,Failed,0.3,2.7,3.93,212,10.4,1.58
3809,2.787,7.153,Failed,0.43,0.8,0.25,246,9.1,1.78
1235,2.608,6.947,Failed,0.21,0.5,1.14,247,8.2,1.92
2995,2.824,6.575,Failed,0.31,1.1,1.4,59,3.8,1.85
1313,2.553,6.094,Failed,0.48,2.2,1.62,196,3.8,0.28
3990,3.015,6.753,Failed,0.43,0.7,1.09,245,3.1,1.6
4084,2.676,5.921,Failed,0.41,1.9,2.14,57,3.4,0.75
4043,2.585,6.295,Failed,0.09,0.2,1.05,116,4.6,4.11
986,2.721,6.369,Failed,0.18,1.5,1.95,1,1.3,3.75
1072,2.567,6.573,Failed,0.23,0.4,3.35,219,6,0.4
168,2.404,7.193,Failed,0.09,0.7,5.9,258,2.9,2.1
1065,2.8,6.392,Failed,0.07,0.7,3.2,73,4.2,4.55
948,2.64,7.35,Failed,0.2,0.2,2.68,172,9,0.96
1518,2.604,6.554,Failed,0.05,0,0.06,363,12.8,1.81
1322,2.854,6.984,Failed,0.24,1,2.64,206,7.1,1.66
908,2.534,5.958,Failed,0.34,0.7,3.92,533,0.6,0.2
3949,2.64,6.89,Failed,0.24,0.5,1.8,296,5.7,0.81
124,2.331,6.076,Failed,0.27,0.5,5.05,528,0.7,0.79
3827,2.66,6.626,Failed,0.57,1.3,6.6,375,16.3,0.7
983,2.596,6.303,Failed,0.72,4,5.55,28,6.4,0.96
2559,2.5,6.46,Failed,0.06,0.4,0.34,281,10.9,2.37
2307,2.503,6.267,Failed,0.03,1.2,1.04,128,4,3
264,2.574,6.429,Failed,0.64,4.8,4.71,408,1.4,0.2
2842,2.747,7.192,Failed,0.38,1.8,2.56,418,2,0.68
1335,2.728,6.734,Failed,0.23,1.1,2.9,412,3.5,0.21
3311,2.555,7.233,Failed,0.25,2.6,4.09,285,6.2,1.61
931,2.683,6.106,Failed,0.08,0.8,10.57,731,4.7,6.01
2682,2.48,7.332,Failed,0.19,0.5,2.3,169,8.2,4.22
677,2.509,6.263,Failed,0.07,1.2,4.12,33,2.4,4.42
84,2.977,5.18,Failed,0.25,0.7,3.43,401,0.1,1.41
8497,2.509,7.03,Failed,0.32,1.2,1.78,296,6.5,6.34
3923,2.751,6.724,Failed,0.14,0.2,0.39,201,9.3,1.95
3034,2.155,7.104,Failed,0.17,0.4,0.65,339,7.4,1.02
1289,2.558,6.708,Failed,0.12,1.9,0.34,1,6,1.92
1723,2.507,7.008,Failed,0.34,2.8,3.56,419,5.6,0.09
1613,2.565,5.674,Failed,0.38,1,3.83,558,0.2,0.28
836,2.79,5.482,Failed,0.18,0.2,1.9,489,5.1,4.14
1373,2.539,6.709,Failed,0.2,4.9,4.14,414,2.8,0.25
3258,2.87,6.6,Failed,0.25,0.6,4.57,225,5.8,1.22
1053,2.548,6.637,Failed,0.05,0.7,2.2,240,8.1,1.07
1106,2.66,6.356,Failed,0.14,0.9,0.91,2,9.3,3.92
1395,2.55,6.78,Failed,0.03,0.3,0.49,213,10,3.26
1523,2.884,6.974,Failed,0.28,4.1,4.41,450,3.1,1.26
3306,2.582,6.787,Failed,0.18,0.7,2.75,392,9.1,1.11
1483,2.39,5.813,Failed,0.12,1.9,1.02,85,9,5.45
17,3.011,6.471,Failed,0.22,0.4,0.89,95,6.6,3.23
5408,2.58,6.577,Failed,0.04,0.2,1.5,319,6.2,0.88
2648,2.811,5.812,Failed,0.09,0.9,3.48,391,0.1,3.82
4377,2.431,6.298,Failed,0.12,1.4,2.56,260,4.8,3.2
1097,2.654,7.222,Failed,0.49,0.9,2.93,255,6.8,0.74
5557,2.823,6.401,Failed,0.04,1.6,0.9,545,4.5,2.2
1223,2.63,6.114,Failed,0.36,0.2,1.86,242,7.7,2.6
990,2.65,6.872,Failed,0.04,2.2,2.77,379,2.8,6.95
