time_betw_scan_hours,CA,YM,Class,dea_eff,cluster efficency - 4 clusters,cluster normalized - 4 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
1308.000,2.526,7.113,1.000,0.530,3.000,2.000,0.173,0.386,0.506,0.465,0.169,0.045
1879.000,2.660,6.187,1.000,0.520,3.000,1.000,0.168,0.070,0.578,0.175,0.022,0.003
644.000,2.703,6.882,1.000,0.480,1.000,0.000,0.162,0.018,0.310,0.163,0.208,0.269
1953.000,2.679,6.641,1.000,0.550,3.000,2.000,0.184,0.404,0.506,0.231,0.011,0.080
1580.000,2.759,5.796,1.000,0.550,3.000,1.000,0.108,0.035,0.622,0.212,0.071,0.037
837.000,2.555,6.152,1.000,0.530,3.000,1.000,0.141,0.035,0.550,0.188,0.066,0.033
1027.000,2.825,6.594,1.000,0.380,1.000,1.000,0.151,0.298,0.490,0.320,0.011,0.037
2845.000,2.514,6.246,1.000,0.630,3.000,1.000,0.173,0.070,0.544,0.043,0.027,0.003
2924.000,2.680,5.898,1.000,0.680,2.000,1.000,0.108,0.070,0.328,0.264,0.005,0.312
627.000,2.630,6.239,1.000,0.560,3.000,1.000,0.178,0.316,0.532,0.156,0.049,0.007
2565.000,2.440,6.648,1.000,0.340,1.000,3.000,0.103,0.000,0.392,0.424,0.060,0.204
2658.000,2.625,5.961,1.000,0.610,3.000,1.000,0.135,0.070,0.404,0.168,0.055,0.061
1208.000,2.532,6.228,1.000,0.570,3.000,0.000,0.081,0.035,0.035,0.302,0.158,0.387
1867.000,2.790,6.123,1.000,0.370,1.000,1.000,0.184,0.018,0.477,0.133,0.175,0.085
1246.000,2.760,6.621,1.000,0.630,3.000,1.000,0.178,0.175,0.568,0.309,0.066,0.030
1769.000,2.519,5.936,1.000,0.410,1.000,1.000,0.114,0.491,0.440,0.001,0.120,0.194
1606.000,2.580,5.810,1.000,0.340,1.000,0.000,0.027,0.158,0.081,0.079,0.290,0.450
1215.000,2.606,7.295,1.000,0.610,3.000,2.000,0.130,0.421,0.422,0.328,0.098,0.013
7112.000,2.964,5.884,1.000,0.540,3.000,1.000,0.092,0.088,0.274,0.113,0.077,0.131
1056.000,3.006,6.615,1.000,0.600,3.000,1.000,0.146,0.211,0.434,0.071,0.082,0.037
1354.000,2.399,6.452,1.000,0.480,1.000,1.000,0.070,0.211,0.518,0.376,0.109,0.030
3087.000,2.358,5.965,1.000,0.460,1.000,0.000,0.168,0.035,0.075,0.248,0.044,0.400
978.000,2.694,6.224,1.000,0.380,1.000,1.000,0.119,0.018,0.574,0.047,0.098,0.120
1395.000,2.570,6.169,1.000,0.490,1.000,2.000,0.178,0.263,0.459,0.436,0.005,0.015
1272.000,2.567,7.064,1.000,0.580,3.000,1.000,0.146,0.211,0.544,0.281,0.011,0.053
4484.000,2.523,6.085,1.000,0.470,1.000,1.000,0.157,0.140,0.527,0.224,0.016,0.015
2608.000,2.652,5.723,1.000,0.300,1.000,1.000,0.200,0.035,0.467,0.244,0.022,0.100
1569.000,2.720,6.348,1.000,0.580,3.000,1.000,0.086,0.088,0.449,0.384,0.060,0.111
190.000,2.421,6.167,1.000,0.590,3.000,1.000,0.168,0.018,0.510,0.161,0.022,0.005
1209.000,2.621,6.169,1.000,0.540,3.000,2.000,0.157,0.351,0.566,0.451,0.005,0.018
5708.000,2.780,6.281,1.000,0.470,1.000,1.000,0.070,0.088,0.496,0.260,0.016,0.061
2593.000,2.490,6.408,1.000,0.600,3.000,2.000,0.141,0.404,0.515,0.337,0.000,0.121
1009.000,2.494,6.413,1.000,0.590,3.000,1.000,0.141,0.088,0.538,0.304,0.005,0.023
2368.000,2.470,6.566,1.000,0.580,3.000,1.000,0.162,0.298,0.470,0.260,0.115,0.018
3981.000,2.564,6.177,1.000,0.360,1.000,1.000,0.108,0.175,0.511,0.174,0.038,0.008
2500.000,2.900,6.166,1.000,0.470,1.000,1.000,0.162,0.158,0.326,0.184,0.082,0.350
7298.000,2.638,7.263,1.000,0.470,1.000,3.000,0.162,0.088,0.403,0.385,0.115,0.126
604.000,2.390,6.284,1.000,0.510,3.000,1.000,0.184,0.281,0.547,0.164,0.033,0.015
503.000,3.046,6.779,1.000,0.550,3.000,1.000,0.135,0.018,0.483,0.278,0.087,0.110
2730.000,2.513,6.802,1.000,0.540,3.000,1.000,0.146,0.175,0.578,0.199,0.038,0.043
1231.000,2.680,6.515,1.000,0.570,3.000,1.000,0.151,0.228,0.564,0.233,0.104,0.071
1455.000,2.543,6.795,1.000,0.620,3.000,1.000,0.119,0.333,0.564,0.288,0.033,0.007
2895.000,2.656,6.030,1.000,0.540,3.000,1.000,0.168,0.088,0.660,0.247,0.016,0.048
82.000,2.908,6.078,1.000,0.620,3.000,1.000,0.130,0.404,0.538,0.198,0.011,0.058
1768.000,2.649,6.327,1.000,0.520,3.000,1.000,0.124,0.211,0.487,0.015,0.038,0.023
105.000,2.633,6.709,1.000,0.540,3.000,1.000,0.135,0.211,0.564,0.286,0.005,0.022
1466.000,2.640,6.401,1.000,0.290,1.000,0.000,0.151,0.070,0.158,0.310,0.284,0.385
223.000,2.540,6.554,1.000,0.500,3.000,1.000,0.200,0.035,0.457,0.390,0.148,0.008
1362.000,2.373,6.116,1.000,0.580,3.000,1.000,0.141,0.246,0.468,0.272,0.016,0.075
1325.000,2.622,6.253,1.000,0.550,3.000,2.000,0.173,0.333,0.419,0.314,0.082,0.043
2971.000,2.514,5.913,1.000,0.440,1.000,2.000,0.173,0.404,0.499,0.241,0.044,0.058
65.000,2.660,6.939,1.000,0.440,1.000,2.000,0.216,0.544,0.361,0.469,0.153,0.040
1056.000,2.548,6.295,1.000,0.430,1.000,1.000,0.173,0.035,0.513,0.158,0.022,0.199
208.000,2.270,5.595,1.000,0.580,3.000,1.000,0.119,0.158,0.456,0.122,0.077,0.126
6858.000,2.676,6.209,1.000,0.510,3.000,1.000,0.157,0.070,0.494,0.163,0.005,0.020
4025.000,2.221,6.250,1.000,0.610,3.000,1.000,0.162,0.368,0.596,0.175,0.033,0.047
2730.000,2.625,5.451,1.000,0.410,1.000,1.000,0.162,0.088,0.565,0.104,0.005,0.055
2965.000,2.594,6.182,1.000,0.480,1.000,1.000,0.141,0.140,0.581,0.032,0.005,0.012
2988.000,2.674,6.400,1.000,0.620,3.000,1.000,0.151,0.193,0.545,0.361,0.033,0.023
1843.000,2.766,6.030,1.000,0.600,3.000,1.000,0.200,0.281,0.392,0.335,0.066,0.096
1626.000,2.834,6.480,1.000,0.600,3.000,1.000,0.141,0.070,0.469,0.259,0.027,0.100
148.000,2.508,6.222,1.000,0.530,3.000,1.000,0.124,0.035,0.214,0.001,0.016,0.080
46.000,3.095,7.197,1.000,0.480,1.000,1.000,0.151,0.228,0.488,0.330,0.082,0.070
4288.000,2.218,5.973,1.000,0.530,3.000,1.000,0.178,0.246,0.643,0.288,0.060,0.061
1473.000,2.432,5.824,1.000,0.560,3.000,1.000,0.173,0.000,0.553,0.114,0.027,0.007
1453.000,2.638,6.810,1.000,0.480,1.000,1.000,0.130,0.211,0.475,0.215,0.268,0.065
1751.000,2.590,6.054,1.000,0.530,3.000,1.000,0.103,0.211,0.447,0.005,0.038,0.035
4062.000,2.492,6.107,1.000,0.720,2.000,1.000,0.103,0.070,0.352,0.052,0.115,0.169
1262.000,2.480,6.145,1.000,0.630,3.000,1.000,0.086,0.140,0.547,0.193,0.022,0.033
2742.000,2.889,6.685,1.000,0.490,1.000,1.000,0.146,0.263,0.572,0.219,0.038,0.091
1.000,2.645,6.178,1.000,0.620,3.000,1.000,0.141,0.123,0.513,0.283,0.033,0.060
1608.000,2.385,5.869,1.000,0.360,1.000,1.000,0.200,0.000,0.573,0.184,0.022,0.056
19527.000,2.379,6.717,1.000,0.590,3.000,2.000,0.130,0.439,0.459,0.341,0.153,0.076
2967.000,2.796,6.801,1.000,0.580,3.000,3.000,0.141,0.175,0.432,0.407,0.082,0.168
3000.000,2.745,6.260,1.000,0.580,3.000,1.000,0.189,0.035,0.523,0.011,0.027,0.007
1110.000,2.925,6.667,1.000,0.680,2.000,1.000,0.092,0.088,0.204,0.084,0.164,0.090
39.000,2.654,6.466,1.000,0.440,1.000,1.000,0.157,0.053,0.547,0.051,0.005,0.027
11.000,2.515,6.702,1.000,0.470,1.000,1.000,0.157,0.070,0.492,0.140,0.104,0.211
1659.000,2.511,5.741,1.000,0.520,3.000,1.000,0.216,0.070,0.593,0.431,0.016,0.012
2910.000,2.485,6.028,1.000,0.400,1.000,1.000,0.151,0.035,0.585,0.052,0.055,0.027
281.000,2.670,6.222,1.000,0.570,3.000,1.000,0.130,0.070,0.540,0.041,0.060,0.045
4430.000,2.567,6.740,1.000,0.530,3.000,1.000,0.232,0.246,0.469,0.132,0.109,0.060
1386.000,2.346,6.939,1.000,0.430,1.000,1.000,0.216,0.228,0.361,0.263,0.098,0.219
1320.000,2.757,6.046,1.000,0.640,2.000,1.000,0.135,0.035,0.399,0.139,0.044,0.116
1338.000,2.591,6.299,1.000,0.580,3.000,1.000,0.146,0.175,0.539,0.219,0.027,0.073
112.000,2.315,5.800,1.000,0.530,3.000,1.000,0.141,0.456,0.477,0.159,0.000,0.093
3104.000,2.644,6.530,1.000,0.480,1.000,1.000,0.135,0.088,0.593,0.224,0.027,0.002
1821.000,2.668,6.266,1.000,0.380,1.000,1.000,0.141,0.123,0.342,0.165,0.055,0.010
1352.000,2.633,5.853,1.000,0.550,3.000,1.000,0.114,0.123,0.366,0.164,0.087,0.209
4169.000,2.611,5.902,1.000,0.540,3.000,1.000,0.173,0.088,0.544,0.093,0.055,0.017
984.000,2.445,6.629,1.000,0.460,1.000,1.000,0.184,0.175,0.540,0.283,0.082,0.020
1557.000,2.657,6.608,1.000,0.560,3.000,0.000,0.092,0.246,0.134,0.010,0.077,0.219
1343.000,2.523,5.936,1.000,0.530,3.000,2.000,0.178,0.316,0.435,0.380,0.071,0.081
6953.000,2.588,6.378,1.000,0.610,3.000,1.000,0.178,0.018,0.397,0.048,0.016,0.070
378.000,2.797,7.065,1.000,0.600,3.000,2.000,0.124,0.386,0.593,0.249,0.027,0.141
285.000,2.570,5.838,1.000,0.610,3.000,1.000,0.119,0.246,0.567,0.057,0.000,0.010
3291.000,2.437,5.257,1.000,0.520,3.000,1.000,0.114,0.070,0.553,0.222,0.016,0.075
12792.000,2.476,6.692,1.000,0.550,3.000,1.000,0.205,0.123,0.308,0.266,0.066,0.159
1069.000,2.571,5.961,1.000,0.530,3.000,1.000,0.178,0.070,0.404,0.043,0.087,0.264
1173.000,2.301,6.297,1.000,0.410,1.000,1.000,0.124,0.228,0.509,0.149,0.131,0.002
2434.000,2.772,6.305,1.000,0.540,3.000,1.000,0.178,0.175,0.450,0.114,0.044,0.015
901.000,2.606,6.091,1.000,0.440,1.000,1.000,0.200,0.140,0.505,0.139,0.005,0.085
1722.000,2.286,5.981,1.000,0.600,3.000,1.000,0.146,0.281,0.481,0.231,0.104,0.047
1372.000,2.459,6.374,1.000,0.500,3.000,1.000,0.216,0.053,0.498,0.211,0.011,0.032
4216.000,2.415,6.648,1.000,0.640,2.000,1.000,0.173,0.140,0.350,0.193,0.148,0.055
1480.000,2.545,6.124,1.000,0.470,1.000,2.000,0.195,0.404,0.401,0.252,0.011,0.145
1538.000,2.701,5.871,1.000,0.510,3.000,1.000,0.157,0.088,0.564,0.109,0.060,0.040
3135.000,2.769,6.155,1.000,0.650,2.000,1.000,0.081,0.035,0.386,0.235,0.077,0.070
3398.000,2.541,6.511,1.000,0.520,3.000,1.000,0.070,0.228,0.518,0.366,0.087,0.017
2522.000,2.587,6.046,1.000,0.720,2.000,1.000,0.184,0.211,0.463,0.268,0.044,0.088
1674.000,2.823,6.611,1.000,0.440,1.000,1.000,0.195,0.404,0.588,0.043,0.033,0.018
35.000,2.692,6.122,1.000,0.580,3.000,1.000,0.162,0.281,0.547,0.208,0.055,0.035
1765.000,2.314,6.317,1.000,0.630,3.000,1.000,0.216,0.175,0.488,0.388,0.038,0.047
1504.000,2.663,6.633,1.000,0.530,3.000,1.000,0.119,0.070,0.459,0.285,0.077,0.086
5385.000,2.610,5.992,1.000,0.560,3.000,1.000,0.227,0.140,0.425,0.332,0.016,0.020
1432.000,2.751,6.056,1.000,0.590,3.000,1.000,0.130,0.070,0.348,0.099,0.055,0.010
6013.000,2.636,5.983,1.000,0.460,1.000,1.000,0.135,0.140,0.554,0.015,0.022,0.030
4240.000,2.660,5.500,1.000,0.520,3.000,1.000,0.032,0.018,0.385,0.150,0.175,0.130
1835.000,2.660,6.109,1.000,0.560,3.000,2.000,0.189,0.544,0.558,0.388,0.033,0.065
1164.000,2.481,6.518,1.000,0.570,3.000,1.000,0.162,0.018,0.338,0.221,0.098,0.224
2539.000,2.617,6.276,1.000,0.530,3.000,1.000,0.081,0.316,0.562,0.313,0.033,0.048
1938.000,2.460,5.388,1.000,0.550,3.000,1.000,0.103,0.175,0.534,0.142,0.016,0.033
2487.000,2.397,6.119,1.000,0.570,3.000,1.000,0.173,0.316,0.642,0.025,0.044,0.005
1703.000,2.411,5.550,1.000,0.460,1.000,1.000,0.130,0.263,0.386,0.152,0.033,0.106
1876.000,2.788,6.037,1.000,0.590,3.000,0.000,0.141,0.035,0.056,0.313,0.235,0.158
1674.000,2.839,7.089,1.000,0.500,3.000,1.000,0.124,0.035,0.447,0.254,0.055,0.085
19526.000,2.435,6.573,1.000,0.570,3.000,2.000,0.124,0.333,0.391,0.302,0.208,0.012
1402.000,2.713,6.617,1.000,0.520,3.000,1.000,0.178,0.246,0.438,0.260,0.027,0.080
1341.000,2.613,6.559,1.000,0.470,1.000,1.000,0.124,0.053,0.306,0.034,0.175,0.088
1237.000,2.660,5.947,1.000,0.550,3.000,1.000,0.162,0.193,0.525,0.125,0.071,0.025
1394.000,2.572,6.001,1.000,0.610,3.000,1.000,0.216,0.123,0.467,0.020,0.011,0.038
9179.000,2.984,6.773,1.000,0.550,3.000,1.000,0.151,0.053,0.442,0.188,0.049,0.013
1253.000,2.580,5.355,1.000,0.650,2.000,1.000,0.162,0.105,0.599,0.231,0.027,0.090
2752.000,2.436,6.386,1.000,0.470,1.000,0.000,0.097,0.070,0.247,0.151,0.208,0.234
1822.000,2.712,6.382,1.000,0.570,3.000,1.000,0.151,0.158,0.567,0.210,0.049,0.126
6064.000,2.537,6.422,1.000,0.590,3.000,1.000,0.178,0.070,0.407,0.158,0.077,0.121
2846.000,2.435,6.853,1.000,0.330,1.000,1.000,0.135,0.158,0.517,0.221,0.038,0.076
5841.000,2.548,6.120,1.000,0.480,1.000,1.000,0.130,0.175,0.351,0.100,0.055,0.123
1445.000,2.590,6.556,1.000,0.500,3.000,1.000,0.162,0.281,0.506,0.252,0.038,0.045
1553.000,2.510,6.290,1.000,0.630,3.000,1.000,0.097,0.000,0.561,0.064,0.011,0.091
1696.000,2.320,6.184,1.000,0.430,1.000,1.000,0.157,0.246,0.417,0.363,0.098,0.045
30.000,2.323,5.688,1.000,0.530,3.000,1.000,0.173,0.070,0.494,0.111,0.005,0.140
4158.000,2.900,5.695,1.000,0.570,3.000,1.000,0.130,0.000,0.473,0.233,0.016,0.140
1488.000,2.644,6.519,1.000,0.580,3.000,1.000,0.124,0.105,0.475,0.390,0.082,0.012
1321.000,2.876,5.878,1.000,0.530,3.000,1.000,0.097,0.070,0.351,0.001,0.180,0.008
3939.000,2.650,5.597,1.000,0.410,1.000,1.000,0.038,0.105,0.274,0.078,0.044,0.053
1627.000,2.629,6.800,1.000,0.350,1.000,1.000,0.184,0.193,0.492,0.368,0.066,0.081
1208.000,2.625,6.079,1.000,0.450,1.000,1.000,0.092,0.018,0.296,0.011,0.071,0.023
185.000,2.556,6.564,1.000,0.450,1.000,1.000,0.146,0.193,0.502,0.271,0.066,0.385
3918.000,3.011,5.919,1.000,0.560,3.000,0.000,0.151,0.053,0.166,0.399,0.093,0.296
6816.000,2.569,6.452,1.000,0.560,3.000,1.000,0.157,0.018,0.431,0.337,0.077,0.023
455.000,2.638,5.648,1.000,0.480,1.000,1.000,0.081,0.158,0.333,0.029,0.164,0.211
7088.000,2.640,6.583,1.000,0.680,2.000,2.000,0.135,0.316,0.596,0.433,0.087,0.047
1437.000,2.697,6.266,1.000,0.600,3.000,1.000,0.157,0.035,0.477,0.141,0.071,0.008
3228.000,2.646,5.811,1.000,0.620,3.000,1.000,0.146,0.211,0.520,0.179,0.005,0.025
72.000,2.562,6.829,1.000,0.600,3.000,1.000,0.135,0.368,0.424,0.006,0.027,0.081
1832.000,2.499,6.648,1.000,0.460,1.000,0.000,0.162,0.035,0.098,0.147,0.169,0.350
1074.000,2.821,6.147,1.000,0.460,1.000,1.000,0.157,0.158,0.203,0.070,0.027,0.105
1371.000,2.628,5.919,1.000,0.630,3.000,1.000,0.108,0.140,0.519,0.019,0.005,0.018
992.000,2.660,6.928,1.000,0.600,3.000,1.000,0.108,0.070,0.407,0.139,0.208,0.254
17494.000,2.658,5.330,1.000,0.530,3.000,1.000,0.076,0.211,0.644,0.024,0.055,0.058
1111.000,2.610,5.610,1.000,0.570,3.000,1.000,0.135,0.018,0.441,0.198,0.000,0.071
3865.000,2.781,5.957,1.000,0.410,1.000,1.000,0.151,0.018,0.509,0.310,0.022,0.058
3044.000,2.590,6.528,1.000,0.580,3.000,1.000,0.151,0.105,0.478,0.231,0.011,0.008
139.000,2.375,6.798,1.000,0.590,3.000,0.000,0.162,0.158,0.160,0.187,0.175,0.336
1458.000,2.652,6.768,1.000,0.330,1.000,1.000,0.151,0.035,0.273,0.156,0.213,0.075
1548.000,2.520,6.150,1.000,0.550,3.000,1.000,0.124,0.193,0.524,0.188,0.011,0.224
978.000,2.493,6.295,1.000,0.510,3.000,1.000,0.135,0.140,0.531,0.236,0.071,0.025
4179.000,2.318,6.477,1.000,0.490,1.000,2.000,0.178,0.526,0.415,0.219,0.082,0.108
3910.000,2.655,6.737,1.000,0.550,3.000,1.000,0.216,0.105,0.420,0.249,0.022,0.058
5955.000,2.889,6.117,1.000,0.580,3.000,1.000,0.086,0.018,0.301,0.225,0.240,0.061
1556.000,2.545,6.154,1.000,0.550,3.000,1.000,0.141,0.105,0.495,0.044,0.027,0.015
1273.000,2.913,6.778,1.000,0.550,3.000,1.000,0.222,0.088,0.427,0.203,0.038,0.108
1201.000,2.644,6.564,1.000,0.600,3.000,0.000,0.027,0.281,0.104,0.184,0.126,0.259
2.000,2.666,6.187,1.000,0.500,3.000,1.000,0.124,0.175,0.449,0.178,0.033,0.065
25.000,2.724,6.261,1.000,0.460,1.000,1.000,0.135,0.105,0.460,0.221,0.027,0.027
1328.000,2.591,6.808,1.000,0.460,1.000,2.000,0.173,0.316,0.523,0.404,0.104,0.071
1364.000,2.633,6.202,1.000,0.540,3.000,1.000,0.184,0.246,0.515,0.133,0.060,0.065
1344.000,2.288,5.961,1.000,0.580,3.000,2.000,0.178,0.439,0.513,0.304,0.082,0.033
1442.000,2.854,6.534,1.000,0.360,1.000,1.000,0.189,0.053,0.515,0.139,0.044,0.048
4671.000,2.749,7.156,1.000,0.490,1.000,1.000,0.157,0.105,0.509,0.168,0.077,0.203
8116.000,2.427,6.325,1.000,0.540,3.000,1.000,0.157,0.246,0.567,0.004,0.011,0.027
1268.000,2.325,6.325,1.000,0.510,3.000,1.000,0.146,0.000,0.349,0.029,0.066,0.133
1592.000,2.535,5.652,1.000,0.600,3.000,1.000,0.124,0.175,0.519,0.085,0.082,0.020
1901.000,2.435,6.094,1.000,0.490,1.000,1.000,0.162,0.105,0.504,0.061,0.038,0.065
20385.000,2.627,6.386,1.000,0.580,3.000,1.000,0.146,0.246,0.559,0.057,0.038,0.048
6082.000,2.566,6.932,1.000,0.540,3.000,2.000,0.184,0.351,0.516,0.356,0.055,0.043
995.000,2.616,6.709,1.000,0.600,3.000,1.000,0.189,0.053,0.469,0.233,0.060,0.156
1387.000,2.612,5.881,1.000,0.530,3.000,1.000,0.195,0.140,0.341,0.020,0.027,0.178
1292.000,2.607,6.780,1.000,0.630,3.000,1.000,0.135,0.211,0.510,0.314,0.005,0.083
2830.000,2.639,6.283,1.000,0.420,1.000,1.000,0.151,0.175,0.559,0.283,0.005,0.015
8427.000,2.800,6.707,1.000,0.580,3.000,0.000,0.097,0.000,0.238,0.097,0.126,0.256
2869.000,2.843,5.766,1.000,0.500,3.000,1.000,0.178,0.281,0.559,0.085,0.016,0.017
9098.000,2.321,6.155,1.000,0.570,3.000,1.000,0.157,0.053,0.326,0.060,0.104,0.115
5913.000,2.490,6.542,1.000,0.590,3.000,2.000,0.146,0.281,0.508,0.457,0.273,0.146
6159.000,2.594,6.234,1.000,0.590,3.000,1.000,0.157,0.228,0.553,0.233,0.000,0.012
1382.000,2.689,6.788,1.000,0.350,1.000,2.000,0.205,0.333,0.499,0.368,0.131,0.075
4943.000,2.540,6.179,1.000,0.500,3.000,1.000,0.189,0.211,0.326,0.076,0.066,0.125
1391.000,2.770,6.490,1.000,0.430,1.000,1.000,0.119,0.105,0.545,0.118,0.016,0.116
1358.000,2.437,6.658,1.000,0.640,2.000,2.000,0.173,0.386,0.407,0.395,0.038,0.110
1425.000,2.539,6.576,1.000,0.510,3.000,1.000,0.168,0.123,0.517,0.266,0.000,0.022
1934.000,2.573,6.420,1.000,0.560,3.000,1.000,0.200,0.035,0.635,0.168,0.038,0.221
16826.000,2.659,6.748,1.000,0.510,3.000,1.000,0.162,0.246,0.558,0.075,0.022,0.015
1354.000,2.655,6.368,1.000,0.470,1.000,1.000,0.157,0.140,0.471,0.055,0.005,0.032
4457.000,2.462,6.054,1.000,0.640,2.000,1.000,0.178,0.018,0.548,0.024,0.038,0.017
1250.000,2.540,6.320,1.000,0.370,1.000,1.000,0.168,0.175,0.538,0.367,0.049,0.008
7221.000,2.860,6.353,1.000,0.450,1.000,1.000,0.184,0.211,0.551,0.400,0.131,0.051
1247.000,2.363,6.941,1.000,0.480,1.000,0.000,0.032,0.105,0.060,0.127,0.109,0.314
1358.000,2.641,6.364,1.000,0.600,3.000,1.000,0.189,0.035,0.405,0.249,0.066,0.073
2509.000,2.689,6.560,1.000,0.610,3.000,1.000,0.135,0.070,0.541,0.164,0.033,0.085
1393.000,2.590,6.155,1.000,0.590,3.000,1.000,0.130,0.140,0.375,0.168,0.027,0.058
38.000,2.567,5.963,1.000,0.630,3.000,1.000,0.135,0.123,0.410,0.122,0.197,0.073
1682.000,2.560,5.923,1.000,0.340,1.000,1.000,0.119,0.053,0.405,0.113,0.077,0.140
1558.000,2.219,5.896,1.000,0.590,3.000,1.000,0.189,0.263,0.600,0.099,0.071,0.103
2368.000,2.584,5.847,1.000,0.470,1.000,3.000,0.184,0.211,0.491,0.450,0.033,0.081
1875.000,2.671,6.236,1.000,0.610,3.000,1.000,0.135,0.333,0.557,0.255,0.055,0.002
5416.000,2.620,6.067,1.000,0.540,3.000,1.000,0.157,0.088,0.606,0.046,0.049,0.040
1770.000,2.473,5.816,1.000,0.520,3.000,1.000,0.141,0.140,0.504,0.139,0.049,0.002
1618.000,2.520,6.534,1.000,0.540,3.000,1.000,0.173,0.404,0.597,0.015,0.137,0.096
1466.000,2.699,5.871,1.000,0.480,1.000,1.000,0.114,0.035,0.499,0.066,0.027,0.342
156.000,2.458,5.823,1.000,0.480,1.000,1.000,0.081,0.175,0.595,0.105,0.011,0.002
2684.000,2.623,6.174,1.000,0.630,3.000,1.000,0.146,0.211,0.574,0.121,0.033,0.033
1246.000,2.708,5.953,1.000,0.630,3.000,1.000,0.130,0.035,0.544,0.057,0.011,0.017
939.000,2.700,5.971,1.000,0.550,3.000,1.000,0.076,0.053,0.632,0.010,0.005,0.015
416.000,2.430,6.036,1.000,0.290,1.000,1.000,0.135,0.035,0.457,0.174,0.071,0.093
1603.000,2.226,6.341,1.000,0.650,2.000,1.000,0.141,0.298,0.519,0.304,0.087,0.040
2411.000,2.513,5.925,1.000,0.480,1.000,1.000,0.103,0.000,0.433,0.065,0.016,0.100
1086.000,2.533,6.093,1.000,0.540,3.000,1.000,0.168,0.158,0.613,0.089,0.027,0.043
7700.000,2.695,6.429,1.000,0.540,3.000,1.000,0.168,0.070,0.488,0.208,0.033,0.000
1072.000,2.524,6.561,1.000,0.590,3.000,1.000,0.173,0.088,0.433,0.212,0.016,0.045
1359.000,2.530,5.524,1.000,0.590,3.000,1.000,0.119,0.193,0.606,0.095,0.066,0.053
1563.000,2.677,6.257,1.000,0.420,1.000,1.000,0.119,0.228,0.480,0.329,0.033,0.123
1909.000,2.251,6.129,1.000,0.550,3.000,0.000,0.043,0.140,0.051,0.243,0.224,0.349
3198.000,2.702,5.952,1.000,0.620,3.000,1.000,0.103,0.088,0.623,0.076,0.005,0.008
1573.000,2.500,6.629,1.000,0.520,3.000,1.000,0.124,0.228,0.596,0.201,0.164,0.098
1761.000,2.408,6.600,1.000,0.570,3.000,2.000,0.222,0.333,0.574,0.414,0.066,0.090
2592.000,2.652,6.870,1.000,0.530,3.000,3.000,0.168,0.070,0.400,0.422,0.208,0.023
2973.000,2.710,5.287,1.000,0.440,1.000,1.000,0.043,0.088,0.446,0.323,0.049,0.231
1676.000,2.674,6.044,1.000,0.560,3.000,1.000,0.157,0.018,0.576,0.105,0.000,0.042
3994.000,2.450,6.477,1.000,0.420,1.000,1.000,0.151,0.070,0.589,0.015,0.049,0.005
1326.000,2.083,6.998,1.000,0.540,3.000,1.000,0.216,0.193,0.385,0.327,0.186,0.191
1777.000,2.586,6.432,1.000,0.550,3.000,1.000,0.162,0.333,0.529,0.187,0.044,0.015
187.000,2.690,6.334,1.000,0.520,3.000,0.000,0.135,0.140,0.144,0.139,0.240,0.056
2580.000,2.336,6.200,1.000,0.510,3.000,1.000,0.108,0.281,0.330,0.271,0.060,0.023
2847.000,2.657,6.202,1.000,0.520,3.000,1.000,0.108,0.123,0.245,0.061,0.011,0.347
3680.000,2.529,6.386,1.000,0.480,1.000,1.000,0.173,0.105,0.508,0.104,0.016,0.013
1155.000,2.512,5.902,1.000,0.580,3.000,1.000,0.211,0.018,0.380,0.102,0.033,0.121
1214.000,2.434,5.954,1.000,0.370,1.000,0.000,0.141,0.053,0.191,0.197,0.055,0.312
2260.000,2.572,6.218,1.000,0.560,3.000,1.000,0.157,0.211,0.461,0.122,0.044,0.272
1463.000,3.035,6.365,1.000,0.590,3.000,1.000,0.216,0.298,0.364,0.266,0.082,0.045
364.000,2.720,6.753,1.000,0.610,3.000,1.000,0.141,0.316,0.536,0.266,0.109,0.093
4488.000,2.467,5.576,1.000,0.500,3.000,1.000,0.157,0.228,0.453,0.147,0.082,0.047
2895.000,2.645,5.805,1.000,0.590,3.000,1.000,0.092,0.070,0.613,0.032,0.011,0.043
44.000,2.603,6.470,1.000,0.370,1.000,1.000,0.114,0.035,0.527,0.199,0.044,0.053
545.000,2.820,6.691,1.000,0.380,1.000,1.000,0.173,0.053,0.442,0.207,0.153,0.035
3413.000,2.346,6.256,1.000,0.500,3.000,1.000,0.200,0.035,0.303,0.154,0.022,0.056
4193.000,2.591,6.177,1.000,0.480,1.000,1.000,0.162,0.281,0.421,0.318,0.027,0.088
1520.000,2.180,5.533,1.000,0.490,1.000,1.000,0.168,0.211,0.379,0.319,0.153,0.090
4332.000,2.597,6.588,1.000,0.530,3.000,1.000,0.200,0.175,0.581,0.301,0.027,0.075
573.000,2.738,5.942,1.000,0.590,3.000,3.000,0.162,0.246,0.387,0.417,0.027,0.135
1077.000,2.960,6.367,1.000,0.620,3.000,1.000,0.130,0.053,0.433,0.372,0.038,0.081
10.000,2.725,7.016,1.000,0.470,1.000,1.000,0.173,0.053,0.453,0.333,0.055,0.061
